rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
2187,233635280,8,2633.46,1,431542,66.3533,60.6632,6,8.60894,5938.5,1.79739,0.5,4,1,1,0.686085,20294.6,3144.44,0.999229,146.047,25.3532,False,False,1,1.48911,False,10,,,repeating,False,11.4898,False,
2188,26985290,3,2633.29,1,34607.1,66.3355,64.669,6,10.7714,6194,1.93112,3,24,0,0,3.43203,513.787,733.157,0.995344,150.44,21.4138,False,False,1,1.74052,False,6,,,repeating,False,3.49582,False,
2189,141247648,4,2635.44,1.5,40348.2,66.3224,13.0106,9,11.6417,5628,1.87711,2,16,1,0,3.28531,794.67,1201.11,0.874272,187.397,52.2198,True,False,0,0.5,False,10,,,repeating,False,3.6691,False,
2190,157273321,5,2628.89,1.5,209229,66.3025,88.3269,9,7.8863,7285,3.60262,0.5,4,1,1,2.68161,66144.2,1954.77,0.999073,198.727,59.2957,False,False,0,0.63819,False,10,,,repeating,False,16.0356,False,
2191,26985290,4,2613.02,1,34588.5,66.2998,74.8333,6,10.7714,6194,1.93112,3,24,0,0,3.43203,513.787,733.157,0.995344,150.44,21.4138,False,False,1,1.74052,False,6,,,repeating,False,3.49488,False,
2192,233635280,9,2630.71,1,430928,66.2589,109.666,6,8.60894,5938.5,1.79739,0.5,4,1,1,0.686085,20294.6,3144.44,0.999229,146.047,25.3532,False,False,0,1.48911,False,10,,,repeating,False,11.4816,False,
2193,233496577,1,2617.35,1,119571,66.248,102.5,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,1,0.676868,False,10,,,repeating,False,8.24128,False,
2194,233635280,10,2627.97,1,430827,66.2433,43.999,6,8.60894,5938.5,1.79739,0.5,4,1,1,0.686085,20294.6,3144.44,0.999229,146.047,25.3532,False,False,1,1.48911,False,10,,,repeating,False,11.4802,False,
2195,233496577,2,2615.01,1,119522,66.2207,93.6667,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,1,0.676868,False,10,,,repeating,False,8.23958,False,
2196,150326668,2,2632.27,2,40631.4,66.1785,89.1755,12,11.9847,6154.74,1.46264,0.75,6,1,0,3.06469,3118.79,1354.35,0.998783,191.603,56.4372,False,False,0,0.773563,False,8,,,repeating,False,2.86897,False,
2197,353971598,4,2616.54,1,171445,66.1716,122.174,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,False,False,1,0.715546,False,10,,,repeating,False,3.22503,False,
2198,150326668,3,2617.48,2,40613,66.1485,99.506,12,11.9847,6154.74,1.46264,0.75,6,1,0,3.06469,3118.79,1354.35,0.998783,191.603,56.4372,False,False,0,0.773563,False,8,,,repeating,False,2.86832,False,
2199,353971598,5,2612.25,1,171298,66.115,55,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,False,False,1,0.715546,False,10,,,repeating,False,3.22365,False,
2200,233496577,3,2626.7,1,119282,66.088,12.3344,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,True,False,1,0.676868,False,10,,,repeating,False,8.23132,False,
2201,92006973,1,2611.33,1.5,62863,66.0869,24.1667,9,12.4634,5357,0.868914,0.5,4,1,0,1.88725,2832.13,2337.96,0.813414,145.245,21.5076,True,False,5,2.28201,False,10,,,repeating,False,2.11998,False,
2202,353971598,6,2627.25,1,171219,66.0844,26.4917,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,True,False,0,0.715546,False,10,,,repeating,False,3.2229,False,
2203,233496577,4,2619.68,1,119210,66.0477,46.4996,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,2,0.676868,False,10,,,repeating,False,8.22881,False,
2204,233496577,5,2612.67,1,119195,66.0398,37.5,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,1,0.676868,False,10,,,repeating,False,8.22832,False,
2205,55748337,1,2630.47,1,66660.7,65.9934,103.995,6,12.4376,5738.37,0.926173,1.25,10,1,0,3.89208,2472.9,1778.14,0.985421,180.362,54.8463,False,False,0,0.696207,False,5,,,repeating,False,2.32694,False,
2206,353971598,7,2635.83,1,170935,65.9749,3.84217,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,True,True,5,0.715546,False,10,,,common_mode,False,3.22023,False,
2207,233496577,6,2629.04,1,119032,65.9495,68.5011,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,2,0.676868,False,10,,,repeating,False,8.22269,False,
2208,229674420,2,2631.16,4,21547.9,65.8625,115.829,24,11.8842,5712,1.50923,0.75,6,1,0,2.14498,1811.93,1171.01,0.996411,252.729,74.3106,False,False,3,1.50845,False,2,,,secondary,False,2.15583,False,
2209,353971598,8,2633.68,1,170622,65.8539,55.3422,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,False,False,0,0.715546,False,10,,,repeating,False,3.21728,False,
2210,233496577,7,2633.71,1,118820,65.832,54.4976,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,1,0.676868,False,10,,,repeating,False,8.21537,False,
2211,233496577,8,2631.37,1,118729,65.7812,110.664,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,2,0.676868,False,10,,,repeating,False,8.2122,False,
2212,458481461,3,2615.98,1.5,835408,65.7793,5.33108,9,7.14387,7122,3.14912,0.5,4,1,1,2.84031,162154,4412.49,0.87757,233.463,63.9071,False,False,3,0.986293,False,10,,,repeating,False,28.0089,False,
2213,150387001,1,2619.01,3,73190.8,65.7775,62.6715,18,12.1836,5644,1.69108,0.5,4,1,1,2.92459,11447.4,1641.38,0.99337,193.304,59.8544,False,False,1,0.5,False,6,,,repeating,False,4.45195,False,
2214,406758816,4,2616.19,2,596840,65.7243,40.1648,12,6.873,9062,3.77938,0.5,4,1,1,2.63039,96703,1999.54,0.99884,161.335,45.5663,False,False,0,0.696207,False,10,,,repeating,False,28.4123,False,
2215,150387001,2,2630.99,3,73082.3,65.68,119.84,18,12.1836,5644,1.69108,0.5,4,1,1,2.92459,11447.4,1641.38,0.99337,193.304,59.8544,False,False,0,0.5,False,6,,,repeating,False,4.44864,False,
2216,150387001,3,2616.03,3,73061.7,65.6615,134.338,18,12.1836,5644,1.69108,0.5,4,1,1,2.92459,11447.4,1641.38,0.99337,193.304,59.8544,False,False,0,0.5,False,6,,,repeating,False,4.44802,False,
2217,150387001,4,2628,3,73041.4,65.6433,66.9946,18,12.1836,5644,1.69108,0.5,4,1,1,2.92459,11447.4,1641.38,0.99337,193.304,59.8544,False,False,0,0.5,False,6,,,repeating,False,4.4474,False,
2218,67646988,1,2635,1,86431.4,65.5454,23.6611,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,1,1.87589,False,10,1779.01,1779.01,repeating,False,0.876498,True,
2219,367738528,8,2626.22,3,55959.8,65.5249,18.3399,18,12.8142,5703,1.66107,0.5,4,1,1,1.40222,4961.7,2507.56,0.88458,249.826,82.4583,False,False,1,1.19902,False,8,,,repeating,False,3.8237,False,
2220,353971598,9,2614.39,1,169543,65.4375,106.333,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,True,False,0,0.715546,False,10,,,repeating,False,3.20709,False,
2221,141247648,5,2626.49,1.5,39794.6,65.4123,8.32491,9,11.6417,5628,1.87711,2,16,1,0,3.28531,794.67,1201.11,0.874272,187.397,52.2198,True,False,2,0.5,False,10,,,repeating,False,3.64384,False,
2222,353971598,10,2629.4,1,169241,65.321,77.9917,6,12.9312,3932,0.800413,0.5,4,1,1,2.13345,9057.2,2834.82,0.979048,166.354,36.8767,False,False,0,0.715546,False,10,,,repeating,False,3.20424,False,
2223,233738446,1,2630.33,3,26339.3,65.315,103.501,18,11.6268,3355,0.269357,3,24,0,0,12.5139,792.4,1262.69,0.767785,277.791,65.4086,False,False,2,1.06365,False,2,,,repeating,False,0.425391,True,
2224,150326668,4,2620.44,2,40057.1,65.2431,28.506,12,11.9847,6154.74,1.46264,0.75,6,1,0,3.06469,3118.79,1354.35,0.998783,191.603,56.4372,False,False,2,0.773563,False,8,,,repeating,False,2.84862,False,
2225,92006973,2,2613.25,1.5,61880,65.0535,70.3333,9,12.4634,5357,0.868914,0.5,4,1,0,1.88725,2832.13,2337.96,0.813414,145.245,21.5076,False,False,2,2.28201,False,10,,,repeating,False,2.10334,False,
2226,138650903,9,2633.2,1,28839.9,64.9706,66.8306,6,8.29102,6243,1.48323,0.75,6,1,0,2.49931,2210.37,249.717,0.999656,178.568,65.2193,False,False,1,1.10233,False,10,,,repeating,False,2.45111,False,
2227,150326668,5,2629.31,2,39881.2,64.9566,98.4931,12,11.9847,6154.74,1.46264,0.75,6,1,0,3.06469,3118.79,1354.35,0.998783,191.603,56.4372,False,False,1,0.773563,False,8,,,repeating,False,2.84236,False,
2228,67646988,2,2610.54,1,85646.1,64.9498,9,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,True,True,9,1.87589,False,10,1779.01,1779.01,common_mode,False,0.872507,True,
2229,359552377,2,2618.36,4,20462.2,64.9448,78.168,24,10.9112,6487,2.34863,0.5,4,1,0,1.72627,2239.31,789.454,0.805671,279.398,57.7443,False,False,2,1.25704,False,7,,,repeating,False,3.26925,False,
2230,241195276,1,2627.08,1.5,61704.8,64.937,0.327849,7,12.6493,5689,0.813835,3,24,0,0,13.0487,1226.29,2301.65,0.888207,153.387,25.1511,True,False,2,1.74052,True,1,,,single_partial,True,1.96722,True,B
2231,150326668,6,2635.23,2,39864.5,64.9293,18.1755,12,11.9847,6154.74,1.46264,0.75,6,1,0,3.06469,3118.79,1354.35,0.998783,191.603,56.4372,False,False,1,0.773563,False,8,,,repeating,False,2.84176,False,
2232,138650903,10,2625.62,1,28792.4,64.8636,4.49992,6,8.29102,6243,1.48323,0.75,6,1,0,2.49931,2210.37,249.717,0.999656,178.568,65.2193,False,False,0,1.10233,False,10,,,repeating,False,2.44909,False,
2233,157273321,6,2612.51,4,199098,64.8509,45.169,24,7.8863,7285,3.60262,0.5,4,1,1,2.68161,66144.2,1954.77,0.999073,198.727,59.2957,False,False,0,0.63819,False,10,,,secondary,False,15.6426,False,
2234,165432106,8,2614.1,4,16570.1,64.8444,102,24,10.1727,5728,3.04895,0.5,4,1,1,3.43939,15160.9,633.275,0.995114,162.275,25.1403,False,False,1,0.5,False,10,,,secondary,False,3.81918,False,
2235,8746787,1,2618.03,1,179162,64.8233,86.3318,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,0,1.95325,False,10,,,repeating,False,2.90267,False,
2236,67646988,3,2612.43,1,85415.8,64.7752,54.1667,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,3,1.87589,False,10,1779.01,1779.01,repeating,False,0.871333,True,
2237,307763031,1,2617.13,2,42908.6,64.7019,108.006,12,12.6559,6020,1.64012,3,24,0,0,13.0487,520.062,2091.03,0.998208,161.718,34.376,False,False,1,1.19902,False,2,,,repeating,False,3.30602,False,
2238,55748337,2,2635.07,1,65316.4,64.6626,22.0055,6,12.4376,5738.37,0.926173,1.25,10,1,0,3.89208,2472.9,1778.14,0.985421,180.362,54.8463,False,False,1,0.696207,False,5,,,repeating,False,2.30335,False,
2239,160333759,1,2620.11,3,43674.6,64.6585,36.5051,18,12.494,5846.15,1.30269,3,24,0,0,5.92964,644.607,1847.25,0.998662,155.933,30.2779,False,False,0,0.773563,False,1,,,single,True,2.64919,False,B
2240,27069388,1,2610.51,2,26873,64.5065,16,12,12.0123,6144.16,1.72407,3,24,0,0,13.073,347.307,1432.76,0.987182,152.071,20.7315,True,False,3,1.89523,False,1,,,single,True,2.75024,False,B
2241,302666461,1,2620.15,4,36278.2,64.4953,35.5009,24,11.736,6143.42,2.34014,3,24,0,0,4.91717,874.529,1107.84,0.993354,162.917,55.5308,False,False,1,0.870259,False,2,,,single,True,4.33733,False,B
2242,67646988,4,2616.19,1,84843.6,64.3412,130.501,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,2,1.87589,False,10,1779.01,1779.01,repeating,False,0.868409,True,
2243,8746787,2,2620.04,1,177708,64.2975,37.9985,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,0,1.95325,False,10,,,repeating,False,2.89087,False,
2244,26985290,5,2619.78,1,33500.3,64.2139,44.3379,6,10.7714,6194,1.93112,3,24,0,0,3.43203,513.787,733.157,0.995344,150.44,21.4138,False,False,1,1.74052,False,6,,,repeating,False,3.43946,False,
2245,8746787,3,2630.13,1,177407,64.1886,94.1703,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,2,1.95325,False,10,,,repeating,False,2.88842,False,
2246,8746787,4,2628.11,1,177363,64.1724,45.837,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,2,1.95325,False,10,,,repeating,False,2.88806,False,
2247,252797931,1,2610.97,1,402016,64.0885,18,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,True,False,0,1.19902,False,10,,,repeating,False,9.8755,False,
2248,307988813,2,2615.84,2,36107.7,64.0398,132.333,12,11.8906,4671.47,0.942195,3,24,0,0,12.8333,659.999,1321.55,0.997584,149.505,29.5524,False,False,0,0.85092,False,2,,,secondary,False,1.7422,True,
2249,8746787,5,2616.02,1,176996,64.0396,133.167,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,0,1.95325,False,10,,,repeating,False,2.88507,False,
2250,150326668,7,2611.57,2,39315.3,64.0348,31.8333,12,11.9847,6154.74,1.46264,0.75,6,1,0,3.06469,3118.79,1354.35,0.998783,191.603,56.4372,True,False,0,0.773563,False,8,,,repeating,False,2.82212,False,
2251,252797931,2,2615.5,1,401665,64.0326,126.833,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,0,1.19902,False,10,,,repeating,False,9.87119,False,
2252,233496577,9,2627.87,1,115391,63.9321,40.3344,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,1,0.676868,False,10,,,repeating,False,8.09595,False,
2253,55748337,3,2616.67,1,64560.9,63.9146,119.005,6,12.4376,5738.37,0.926173,1.25,10,1,0,3.89208,2472.9,1778.14,0.985421,180.362,54.8463,False,False,1,0.696207,False,5,,,repeating,False,2.28999,False,
2254,406758816,5,2619.27,2,580219,63.894,56.5032,12,6.873,9062,3.77938,0.5,4,1,1,2.63039,96703,1999.54,0.99884,161.335,45.5663,False,False,2,0.696207,False,10,,,repeating,False,28.0139,False,
2255,252797931,3,2618.52,1,400651,63.871,74.1718,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,0,1.19902,False,10,,,repeating,False,9.85873,False,
2256,252797931,4,2613.99,1,400451,63.839,90.5,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,1,1.19902,False,10,,,repeating,False,9.85626,False,
2257,252797931,5,2620.04,1,400380,63.8278,37.8385,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,1,1.19902,False,10,,,repeating,False,9.85539,False,
2258,252797931,6,2612.48,1,400359,63.8244,54.3333,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,3,1.19902,False,10,,,repeating,False,9.85513,False,
2259,233496577,10,2613.84,1,115190,63.8208,65.6667,6,9.9306,6332,2.4492,0.5,4,1,1,1.17334,6704.41,556.946,0.917258,249.207,72.8552,False,False,1,0.676868,False,10,,,repeating,False,8.0889,False,
2260,252797931,7,2617.02,1,400179,63.7957,110.338,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,2,1.19902,False,10,,,repeating,False,9.85291,False,
2261,8746787,6,2632.14,1,176232,63.7635,92.3225,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,1,1.95325,False,10,,,repeating,False,2.87884,False,
2262,392536381,1,2629.41,1.5,231066,63.6455,93.3324,9,11.1495,7929,2.31387,0.5,4,1,1,1.50001,36493,1081.63,0.952867,280.453,58.8776,False,False,3,1.52779,False,10,,,repeating,False,10.8234,False,
2263,150387001,5,2633.99,3,70731.3,63.5672,48.0065,18,12.1836,5644,1.69108,0.5,4,1,1,2.92459,11447.4,1641.38,0.99337,193.304,59.8544,False,False,0,0.5,False,6,,,repeating,False,4.37651,False,
2264,141160066,9,2612.29,8,38026.6,63.5629,49.5,48,10.8593,6116.53,2.6539,1.25,10,1,0,3.30224,1944.98,766.742,0.998031,179.455,44.6211,False,False,0,0.502816,False,10,,,secondary,False,5.036,False,
2265,356340949,5,2635.84,1,65307.8,63.5314,3.3446,6,12.5338,6027,2.47168,2.5,20,1,0,4.69787,1241.26,2061.94,0.970214,268.384,53.9224,True,False,1,1.7792,False,5,,,secondary,False,6.14656,False,
2266,252797931,8,2627.59,1,398395,63.5113,34.661,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,0,1.19902,False,10,,,repeating,False,9.83093,False,
2267,8746787,7,2611.99,1,175473,63.4887,36.3333,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,1,1.95325,False,10,,,repeating,False,2.87263,False,
2268,67646988,5,2618.07,1,83666.2,63.4484,85.3341,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,2,1.87589,False,10,1779.01,1779.01,repeating,False,0.862363,True,
2269,153950598,2,2615.56,3,34304.8,63.3919,106.667,18,12.6386,5882,1.05632,3,24,0,0,4.14462,427.902,1977.73,0.980463,173.2,70.9827,False,False,1,1.04431,False,2,,,secondary,False,1.90384,True,
2270,252797931,9,2629.11,1,397287,63.3347,70.9943,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,1,1.19902,False,10,,,repeating,False,9.81725,False,
2271,67646988,6,2619.95,1,83512.9,63.3321,40.1674,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,0,1.87589,False,10,1779.01,1779.01,repeating,False,0.861573,True,
2272,252797931,10,2633.64,1,397218,63.3237,55.8383,6,10.7747,6898.22,1.60059,0.5,4,1,1,0.756133,11818.4,1013.99,0.991544,165.518,42.615,False,False,1,1.19902,False,10,,,repeating,False,9.8164,False,
2273,67646988,7,2627.47,1,83378.8,63.2304,33.1671,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,True,False,2,1.87589,False,10,1779.01,1779.01,repeating,False,0.860881,True,
2274,165297570,1,2631.32,3,10622.3,63.0381,112.007,18,9.6022,6317,1.61396,3,24,0,0,3.18601,158.378,407.561,0.889634,157.063,25.5732,False,False,2,1.19902,False,7,5384.01,5384.01,repeating,False,1.61868,True,
2275,8746787,8,2614,1,174124,63.0005,84.6667,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,2,1.95325,False,10,,,repeating,False,2.86156,False,
2276,67646988,8,2614.31,1,83058.6,62.9876,99.3333,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,True,False,0,1.87589,False,10,1779.01,1779.01,repeating,False,0.859226,True,
2277,9391285,8,2613.65,1,32353.8,62.8731,83.8333,6,10.4231,5970.92,1.10602,0.5,4,1,0,2.74753,6944.1,616.846,0.99966,167.612,36.5455,False,False,0,0.715546,False,10,,,secondary,False,1.9359,True,
2278,55748337,4,2612.06,1,63475.2,62.8398,42.3333,6,12.4376,5738.37,0.926173,1.25,10,1,0,3.89208,2472.9,1778.14,0.985421,180.362,54.8463,False,False,1,0.696207,False,5,,,repeating,False,2.27066,False,
2279,67646988,9,2629.36,1,82847.2,62.8273,78.3338,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,2,1.87589,False,10,1779.01,1779.01,repeating,False,0.858132,True,
2280,105508235,1,2616.43,1,14209.8,62.8176,0.500828,6,10.4996,6621.26,1.63748,3,24,0,0,7.64901,150.265,581.15,0.959309,149.05,43.1136,False,False,1,1.06365,True,1,,,single_partial,True,1.89945,True,B
2281,39126752,2,2631.15,2,28360.5,62.7569,116.164,11,11.911,5910.34,1.51037,3,24,0,0,12.9617,482.55,1366.21,0.969565,152.12,38.0336,False,False,1,0.792902,False,2,,,repeating,False,2.47513,False,
2282,9391285,9,2616.4,1,32253.2,62.6777,125.341,6,10.4231,5970.92,1.10602,0.5,4,1,0,2.74753,6944.1,616.846,0.99966,167.612,36.5455,False,False,1,0.715546,False,10,,,secondary,False,1.93289,True,
2283,8746787,9,2634.16,1,173210,62.6701,43.8225,6,11.5334,5450.91,0.704721,0.5,4,1,1,1.99324,20380.1,1279.85,0.997479,139.832,30.9909,False,False,1,1.95325,False,10,,,repeating,False,2.85405,False,
2284,336008629,1,2631,1,423380,62.6649,93.0063,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8642,False,
2285,336008629,2,2632.9,1,423348,62.6602,70.9899,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8636,False,
2286,406758816,6,2631.53,2,568881,62.6455,107.001,12,6.873,9062,3.77938,0.5,4,1,1,2.63039,96703,1999.54,0.99884,161.335,45.5663,False,False,0,0.696207,False,10,,,repeating,False,27.7389,False,
2287,9391285,10,2610.9,1,32231.6,62.6356,17.6667,6,10.4231,5970.92,1.10602,0.5,4,1,0,2.74753,6944.1,616.846,0.99966,167.612,36.5455,True,True,8,0.715546,False,10,,,common_mode,False,1.93224,True,
2288,336008629,3,2634.8,1,422930,62.5983,25.3233,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8552,False,
2289,336008629,4,2629.09,1,422456,62.5281,47.173,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,1,1.08299,False,10,,,repeating,False,16.8458,False,
2290,336008629,5,2617.66,1,422328,62.5092,93.3296,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8432,False,
2291,336008629,6,2619.57,1,422304,62.5057,47.6629,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8428,False,
2292,336008629,7,2615.76,1,421531,62.3912,91.8333,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8273,False,
2293,336008629,8,2613.85,1,420967,62.3078,46,6,12.2713,6395,2.66344,0.5,4,1,1,0.949609,16639.2,2388.7,0.982567,282.256,76.6496,False,False,2,1.08299,False,10,,,repeating,False,16.8161,False,
2294,458481461,4,2613.09,1.5,790641,62.2543,39.0018,9,7.14387,7122,3.14912,0.5,4,1,1,2.84031,162154,4412.49,0.87757,233.463,63.9071,False,False,3,0.986293,False,10,,,repeating,False,27.2481,False,
2295,105505964,1,2617.95,3,53473.6,62.2208,0.332688,11,12.7661,5690.9,1.12648,3,24,0,0,13.0033,3641.89,2291.42,0.949233,148.571,43.1168,False,False,0,1.19902,True,1,,,single_partial,True,2.53484,False,B
2296,165297570,2,2613.38,3,10476.9,62.1748,84.5,18,9.6022,6317,1.61396,3,24,0,0,3.18601,158.378,407.561,0.889634,157.063,25.5732,False,False,1,1.19902,False,7,5384.01,5384.01,repeating,False,1.60756,True,
2297,67646988,10,2631.24,1,81981.1,62.1704,113.994,6,12.4368,3138,0.306378,0.5,4,1,0,2.22579,5494.87,2158.38,0.98911,147.769,35.9693,False,False,0,1.87589,False,10,1779.01,1779.01,repeating,False,0.853634,True,
2298,302671575,1,2617.04,2,96507.8,62.1311,110.167,12,12.8896,5962.32,1.34583,1.5,12,1,0,4.91717,3362.51,2443.02,0.860759,163.925,56.9044,False,False,1,1.06365,False,7,,,repeating,False,4.06845,False,
2299,165297570,3,2628.34,3,10453.1,62.0336,54.9926,18,9.6022,6317,1.61396,3,24,0,0,3.18601,158.378,407.561,0.889634,157.063,25.5732,False,False,2,1.19902,False,7,5384.01,5384.01,repeating,False,1.60573,True,
2300,302671575,2,2631.35,2,96324.7,62.0131,111.33,12,12.8896,5962.32,1.34583,1.5,12,1,0,4.91717,3362.51,2443.02,0.860759,163.925,56.9044,False,False,0,1.06365,False,7,,,repeating,False,4.06459,False,
2301,39075106,3,2611.93,2,34020.8,61.9661,46.5,12,11.1121,5878,1.58758,1.5,12,1,0,7.2105,4900.02,834.093,0.979881,139.636,37.5741,False,False,2,1.6825,False,5,,,secondary,False,2.84948,False,
2302,353854078,3,2630.18,1,390326,61.8845,113.997,6,9.8329,6595,3.84772,0.5,4,1,1,2.50479,141228,2908.95,0.987346,271.141,58.3984,False,False,0,1.3344,False,10,,,secondary,False,23.3924,False,
2303,165297570,4,2634.31,3,10425.1,61.8673,40.3401,18,9.6022,6317,1.61396,3,24,0,0,3.18601,158.378,407.561,0.889634,157.063,25.5732,False,False,3,1.19902,False,7,5384.01,5384.01,repeating,False,1.60358,True,
2304,233195058,1,2617.46,2,22770.1,61.8347,99.8339,12,7.765,,,1,8,1,0,1.34393,632.578,345.482,0.998901,264.27,67.1192,False,False,1,1.00563,False,7,,,repeating,False,,True,
2305,311236478,1,2620.8,1.5,68582.6,61.8326,19.8333,9,11.9357,5708,2.0713,2,16,1,0,5.4076,1918.62,1358.19,0.949498,253.816,71.2996,False,False,2,0.947615,False,7,,,repeating,False,5.27846,False,
2306,287298034,4,2618.45,4,69191.3,61.7417,76.171,24,9.1956,6940.75,1.91537,0.5,4,1,1,1.41637,3501.76,388.615,0.996088,168.787,48.5909,False,False,1,0.734885,False,4,,,repeating,False,4.90271,False,
