tic,trial,t0,depth_ppm,duration_h,expected_snr,expected_snr_white,window_d,max_dur_h,long_limited,hf_variable,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,measured_snr
199681845,0,2629.14,22608,2,38.9958,39.177,3,24,0,0,1,1,2629.15,19558.1,2,37.3581
199681845,1,2618.89,1102.45,24,6.95524,6.61785,3,24,0,0,0,0,,,,5.28915
199681845,2,2613.09,2189.19,16,10.6185,10.7299,3,24,0,0,1,1,2613.14,2053.06,12,9.83835
199681845,3,2613.12,2532.52,16,12.2838,12.4127,3,24,0,0,1,1,2613.14,2411.65,12,11.5605
199681845,4,2613.2,5211.71,1,6.06433,6.38606,3,24,0,0,0,0,,,,3.91159
199681845,5,2612.65,12227.9,8,40.2598,42.379,3,24,0,0,1,1,2612.65,10703.7,8,37.681
199681845,6,2610.64,954.031,16,4.62746,4.67601,3,24,0,0,0,0,,,,3.79561
199681845,7,2632.43,1849.19,8,6.08837,6.40885,3,24,0,0,1,1,2632.43,2083.89,8,7.45572
199681845,8,2620.19,6270.88,1,7.29679,7.6839,3,24,0,0,1,1,2620.2,5771,1,7.42029
199681845,9,2632.53,8506.65,2,14.6728,14.741,3,24,0,0,1,1,2632.54,8339.79,2,15.8345
199681845,10,2633.02,44965.9,1,52.3223,55.0981,3,24,0,0,1,1,2633.02,37810.5,1,48.7016
199681845,11,2618.25,12147.3,16,58.9197,59.5378,3,24,0,0,1,1,2618.25,12051.5,12,56.1118
199681845,12,2613.56,4054.67,1,4.71801,4.96831,3,24,0,0,0,0,,,,4.79689
199681845,13,2631.26,797.705,16,3.86921,3.9098,3,24,0,0,0,0,,,,3.78638
199681845,14,2633.41,1408.47,16,6.83168,6.90335,3,24,0,0,1,1,2633.36,1732.41,12,8.16502
199681845,15,2626.72,14865.8,1,17.2978,18.2154,3,24,0,0,1,1,2626.73,12334.8,1,15.9352
199681845,16,2627.17,18971.5,1,22.0752,23.2464,3,24,0,0,1,1,2627.18,15352.7,1,19.8229
199681845,17,2628.05,8698.48,1,10.1215,10.6585,3,24,0,0,1,1,2628.05,8779.17,1,11.3447
199681845,18,2620.13,50000,1,58.1799,61.2665,3,24,0,0,1,1,2620.14,40502.8,1,52.1418
199681845,19,2633.31,8960.98,1,10.427,10.9802,3,24,0,0,1,1,2633.32,8455.7,1,10.8883
160269874,0,2626.98,10024.7,2,22.9165,23.0485,3,24,0,0,1,1,2626.99,11003.6,1.5,24.4409
160269874,1,2620.21,7799.22,16,43.4108,50.7185,3,24,0,0,1,1,2620.24,7937.19,12,42.672
160269874,2,2612.88,1668.26,8,7.80542,7.67122,3,24,0,0,1,1,2612.86,2022.71,6,8.74498
160269874,3,2627.14,3538.78,2,8.08964,8.13624,3,24,0,0,1,1,2627.14,3577.67,1.5,7.95666
160269874,4,2611.62,1381.7,24,9.69917,11.0046,3,24,0,0,0,0,,,,4.06541
160269874,5,2626.76,4300.89,16,23.9389,27.9688,3,24,0,0,1,1,2626.85,3622.72,8,18.4105
160269874,6,2629.93,1107.72,16,6.16563,7.20354,3,24,0,0,0,0,,,,5.39366
160269874,7,2616.7,693.701,8,3.24568,3.18987,3,24,0,0,0,0,,,,2.03086
160269874,8,2618.48,27961.1,1,44.5684,45.4579,3,24,0,0,1,1,2618.47,23808.2,1,41.968
160269874,9,2633.89,9660.18,4,32.6309,31.4102,3,24,0,0,1,1,2633.89,8817.18,4,32.3611
160269874,10,2611.75,3637.07,8,17.0171,16.7245,3,24,0,0,1,1,2611.76,2716.38,8,13.7009
160269874,11,2630.08,21253.6,2,48.5858,48.8657,3,24,0,0,1,1,2630.08,17982.8,2,45.8299
160269874,12,2612.58,563.466,24,3.95539,4.48775,3,24,0,0,0,0,,,,3.92906
160269874,13,2630.07,1317.05,24,9.24539,10.4897,3,24,0,0,0,0,,,,6.73741
160269874,14,2633.03,1527.26,4,5.15889,4.9659,3,24,0,0,0,0,,,,3.49606
160269874,15,2615.31,1474.35,4,4.98019,4.79388,3,24,0,0,0,0,,,,5.25356
160269874,16,2614.79,5032.67,4,16.9997,16.3638,3,24,0,0,1,1,2614.8,4741.46,3,11.7476
160269874,17,2631.46,5996.57,8,28.0566,27.5742,3,24,0,0,1,1,2631.46,5710.4,8,29.1237
160269874,18,2616.97,2147.95,4,7.2555,6.98408,3,24,0,0,0,0,,,,5.8105
160269874,19,2627.11,843.25,16,4.69357,5.48368,3,24,0,0,0,0,,,,3.89112
160394710,0,2629.66,5459.51,16,41.2857,81.8908,3,24,0,0,1,1,2629.71,5300.16,12,39.6347
160394710,1,2626.7,1900.33,2,7.74933,10.0778,3,24,0,0,1,0,2626.7,1850.77,1.5,7.60681
160394710,2,2615.21,779.736,24,6.62709,14.3244,3,24,0,0,0,0,,,,4.26376
160394710,3,2633.25,5608.84,2,22.8722,29.7447,3,24,0,0,1,1,2633.25,5544.99,1.5,23.0367
160394710,4,2615.62,3250.26,8,20.3655,34.4735,3,24,0,0,1,1,2615.64,3257,6,20.5228
160394710,5,2614.41,7118.77,1,21.4607,26.6948,3,24,0,0,1,1,2614.4,6020.05,1,20.1341
160394710,6,2615.87,8062.21,2,32.8767,42.7554,3,24,0,0,1,1,2615.87,8437.39,1.5,35.1276
160394710,7,2620.44,3569.89,8,22.3683,37.8636,3,24,0,0,1,1,2620.45,3570.21,6,22.0648
160394710,8,2610.67,429.976,24,3.65443,7.899,3,24,0,0,1,1,2610.71,1943.6,6,12.6853
160394710,9,2630.73,5694.34,24,48.397,104.61,3,24,0,0,1,1,2630.74,5307.14,24,44.2196
160394710,10,2618.88,935.155,24,7.94801,17.1795,3,24,0,0,0,0,,,,4.48589
160394710,11,2635.75,1436.8,8,9.00274,15.2393,3,24,0,0,1,1,2635.73,1632.71,6,10.6517
160394710,12,2635.74,584.373,24,4.96667,10.7354,3,24,0,0,0,0,,,,3.86671
160394710,13,2629.05,5928.87,8,37.1492,62.8838,3,24,0,0,1,1,2629.05,5642.29,6,36.5492
160394710,14,2620.8,651.522,8,4.08231,6.91028,3,24,0,0,0,0,,,,4.7423
160394710,15,2617.65,9164.36,4,46.754,68.7312,3,24,0,0,1,1,2617.65,9026.1,3,47.0213
160394710,16,2626.07,2799.29,8,17.5398,29.6903,3,24,0,0,1,1,2626.03,2988.87,6,19.0199
160394710,17,2634.46,13771,2,56.1564,73.0301,3,24,0,0,1,1,2634.46,13378,1.5,55.5323
160394710,18,2629.1,977.706,2,3.98697,5.18496,3,24,0,0,0,0,,,,2.39941
160394710,19,2633.46,2855.3,24,24.2676,52.4541,3,24,0,0,1,1,2633.43,2906.39,16,19.6379
165415054,0,2612.82,10015.1,24,40.6572,77.0677,3,24,0,0,1,1,2612.82,9662.53,24,45.4996
165415054,1,2629.12,2120.01,2,3.93621,4.70938,3,24,0,0,0,0,,,,4.35997
165415054,2,2627.43,2950.49,24,11.9778,22.7044,3,24,0,0,0,0,,,,6.91743
165415054,3,2611.45,23909.1,1,33.2073,37.5555,3,24,0,0,1,1,2611.45,20891,1,32.1839
165415054,4,2627.09,5219.88,8,13.812,23.1908,3,24,0,0,1,1,2627.1,4937.33,6,13.3374
165415054,5,2619.95,15241.2,1,21.1685,23.9403,3,24,0,0,1,1,2619.95,13346,1,20.4942
165415054,6,2615.34,6840.15,16,21.9761,42.977,3,24,0,0,1,1,2615.36,6705.85,12,18.562
165415054,7,2620.96,6130.93,16,19.6975,38.521,3,24,0,0,1,1,2620.94,6247.95,12,19.0814
165415054,8,2634,6112.49,16,19.6382,38.4051,3,24,0,0,1,1,2634.04,4416.64,12,13.6204
165415054,9,2618.18,7423.19,24,30.1351,57.1225,3,24,0,0,1,1,2618.19,6558.51,24,24.4205
165415054,10,2630.03,20557.4,2,38.1688,45.6661,3,24,0,0,1,1,2630.03,18370.2,2,37.4138
165415054,11,2620.54,14837.1,2,27.5479,32.959,3,24,0,0,1,1,2620.54,13640,2,27.9238
165415054,12,2620.22,1663.27,4,3.83541,5.22522,3,24,0,0,0,0,,,,2.93393
165415054,13,2627.41,4679.8,16,15.0353,29.4034,3,24,0,0,1,1,2627.38,4359.68,12,14.7854
165415054,14,2612.77,5462.56,2,10.1423,12.1345,3,24,0,0,1,0,2612.77,4748.63,2,9.62925
165415054,15,2615.55,1850.4,8,4.89623,8.22094,3,24,0,0,0,0,,,,4.01829
165415054,16,2617.53,2272.28,8,6.01255,10.0953,3,24,0,0,0,0,,,,5.81516
165415054,17,2633.66,29159.1,1,40.4991,45.8021,3,24,0,0,1,1,2633.67,23412,1,35.8815
165415054,18,2629.16,6230.48,4,14.3671,19.5732,3,24,0,0,1,1,2629.15,6363.59,3,14.7353
165415054,19,2627.77,5414.88,1,7.52071,8.50549,3,24,0,0,1,0,2627.77,4778.18,1,7.33016
165451493,0,2621.45,25355.2,2,53.2015,50.0733,3,24,0,0,1,1,2621.45,22806.9,2,52.9899
165451493,1,2612.86,4826.26,16,41.9991,26.9584,3,24,0,0,1,1,2612.88,4961.72,12,38.549
165451493,2,2629.98,623.01,8,3.35958,2.46073,3,24,0,0,0,0,,,,3.85709
165451493,3,2634.36,21876.3,1,30.4593,30.549,3,24,0,0,1,1,2634.36,17735.6,1,27.3103
165451493,4,2612.47,10907.8,2,22.8873,21.5416,3,24,0,0,1,1,2612.47,9491.88,2,21.7685
165451493,5,2634.25,3703.08,1,5.15595,5.17113,3,24,0,0,0,0,,,,5.28352
165451493,6,2618.45,4340.86,16,37.7751,24.247,3,24,0,0,1,1,2618.46,4308.69,12,32.9037
165451493,7,2632.19,780.707,8,4.20997,3.08359,3,24,0,0,0,0,,,,4.81033
165451493,8,2633.59,1252.95,16,10.9034,6.99868,3,24,0,0,0,0,,,,6.87046
165451493,9,2613.53,1271.64,24,14.2206,8.6995,3,24,0,0,1,1,2613.61,1120.65,24,12.0243
165451493,10,2610.24,2025.46,4,6.36028,5.65688,3,24,0,0,1,1,2610.27,1970.9,6,8.80868
165451493,11,2618.56,8269.42,4,25.9673,23.0955,3,24,0,0,1,1,2618.56,6965.69,4,24.0615
165451493,12,2611.22,12906.7,2,27.0815,25.4891,3,24,0,0,1,1,2611.22,11770.5,2,27.2454
165451493,13,2613.11,3498.27,16,30.4427,19.5405,3,24,0,0,1,1,2613.11,3473.25,12,27.3057
165451493,14,2635.56,8944.9,2,18.7686,17.665,3,24,0,0,1,1,2635.56,7595.15,2,17.7494
165451493,15,2614.43,301.276,24,3.36913,2.06107,3,24,0,0,0,0,,,,3.84967
165451493,16,2615.13,778.212,24,8.70263,5.32386,3,24,0,0,0,0,,,,5.12645
165451493,17,2621.03,1464.25,8,7.89596,5.7834,3,24,0,0,0,0,,,,3.82437
165451493,18,2611.41,33599.3,1,46.7817,46.9195,3,24,0,0,1,1,2611.42,28170.5,1,43.4785
165451493,19,2633.7,1174.46,24,13.1338,8.03467,3,24,0,0,0,0,,,,6.29954
165549248,0,2626.75,1789.41,1,6.15786,6.16476,3,24,0,0,0,0,,,,5.77317
165549248,1,2615.92,1129.84,16,14.1704,15.5698,3,24,0,0,1,1,2615.92,1188.85,16,16.6453
165549248,2,2630.5,2449.61,4,16.0841,16.8785,3,24,0,0,1,1,2630.5,2056.51,4,14.7171
165549248,3,2616.93,275.718,24,4.34112,4.65346,3,24,0,0,0,0,,,,3.33527
165549248,4,2618.59,4875.25,8,44.4482,47.5058,3,24,0,0,1,1,2618.59,4538.33,8,43.8086
165549248,5,2617.86,3546.18,1,12.2034,12.217,3,24,0,0,1,1,2617.86,3110.88,1,11.8355
165549248,6,2632.2,5951.46,2,28.6183,28.9964,3,24,0,0,1,1,2632.21,4958.96,2,26.3053
165549248,7,2620.19,3982.19,1,13.7038,13.7192,3,24,0,0,1,1,2620.2,3674.75,1,14.0813
165549248,8,2628.96,1705.18,1,5.86799,5.87456,3,24,0,0,1,1,2628.97,1941.63,1,7.42635
165549248,9,2614.52,8340,2,40.1039,40.6337,3,24,0,0,1,1,2614.53,7100.61,2,34.2833
165549248,10,2631.65,9315.66,2,44.7955,45.3873,3,24,0,0,1,1,2631.65,8213.93,2,43.3188
165549248,11,2633.06,1475.04,16,18.4999,20.3269,3,24,0,0,1,1,2633.09,1560.89,12,18.4669
165549248,12,2630.04,326.996,16,4.10115,4.50617,3,24,0,0,0,0,,,,3.59162
165549248,13,2612.39,3925.81,4,25.7769,27.0499,3,24,0,0,1,1,2612.39,3440.28,3,22.428
165549248,14,2620.72,250.324,16,3.13955,3.4496,3,24,0,0,0,0,,,,3.82886
165549248,15,2619.36,2003.77,1,6.89551,6.90323,3,24,0,0,0,0,,,,6.46256
165549248,16,2628.52,658.958,2,3.16868,3.21054,3,24,0,0,0,0,,,,3.09396
165549248,17,2635.45,3197.22,2,15.3742,15.5773,3,24,0,0,1,1,2635.45,3072.6,2,16.2685
165549248,18,2620.97,9524.01,1,32.7747,32.8114,3,24,0,0,1,1,2620.97,7964.11,1,30.3719
165549248,19,2618.2,12684.9,1,43.6522,43.701,3,24,0,0,1,1,2618.2,10872.9,1,41.3598
165692265,0,2632.61,12299.8,4,27.5855,29.5342,3,24,0,0,1,1,2632.61,11156.4,4,26.9105
165692265,1,2627.74,3416.42,8,12.1883,11.6015,3,24,0,0,1,1,2627.86,2664.91,12,14.52
165692265,2,2634.62,6419.49,4,14.3974,15.4145,3,24,0,0,1,1,2634.63,5932.59,4,14.3236
165692265,3,2629.83,9858.82,8,35.1719,33.4787,3,24,0,0,1,1,2629.83,8703.79,8,32.6847
165692265,4,2614.55,694.796,16,4.24407,3.33669,3,24,0,0,0,0,,,,4.08805
165692265,5,2632.93,21062.9,2,32.962,35.7628,3,24,0,0,1,1,2632.93,21611.9,1.5,32.7893
165692265,6,2630.65,8942.2,8,31.9018,30.366,3,24,0,0,1,1,2630.7,5693.32,12,31.2791
165692265,7,2629.99,4474.22,4,10.0346,10.7435,3,24,0,0,1,1,2630.01,4026.1,4,10.0072
165692265,8,2621.52,4597.72,16,28.0845,22.0801,3,24,0,0,1,1,2621.38,4395.83,6,14.6704
165692265,9,2618.68,10511.2,4,23.5742,25.2395,3,24,0,0,1,1,2618.68,9722.11,4,23.843
165692265,10,2612.75,1500.76,24,11.4356,8.82705,3,24,0,0,0,0,,,,6.18671
165692265,11,2620.84,4479.67,24,34.1346,26.3481,3,24,0,0,1,1,2620.88,4960.51,16,31.5058
165692265,12,2627.79,13754.5,1,15.8204,16.5137,3,24,0,0,1,1,2627.79,12239.1,1,15.6053
165692265,13,2618.15,23782.6,4,53.3389,57.1068,3,24,0,0,1,1,2618.15,21937,4,54.1257
165692265,14,2629.43,2422.81,2,3.79153,4.11369,3,24,0,0,0,0,,,,3.94877
165692265,15,2635.47,2371.46,16,14.4858,11.3887,3,24,0,0,0,0,,,,5.07611
165692265,16,2621.48,1392.7,8,4.96854,4.72934,3,24,0,0,0,0,,,,3.06766
165692265,17,2620.15,2138.16,4,4.79539,5.13414,3,24,0,0,0,0,,,,5.09627
165692265,18,2631.4,9426.12,8,33.6282,32.0093,3,24,0,0,1,1,2631.4,8343.65,8,30.6663
165692265,19,2610.86,3970.17,8,14.1638,13.4819,3,24,0,0,1,1,2610.85,4612.07,6,15.5703
166648798,0,2613.13,828.312,16,5.59769,4.28633,3,24,0,0,0,0,,,,3.8042
166648798,1,2619.54,4236.04,24,36.6237,26.847,3,24,0,0,1,1,2619.56,4170.72,16,28.7587
166648798,2,2620.76,1492.86,4,3.80554,3.86261,3,24,0,0,0,0,,,,2.19315
166648798,3,2615.82,11644.1,2,21.5207,21.3035,3,24,0,0,1,1,2615.83,10558.6,2,21.4685
166648798,4,2618.27,10248.7,2,18.9418,18.7506,3,24,0,0,1,1,2618.28,8305.32,2,17.0443
166648798,5,2635.04,3601.43,1,4.80258,4.65914,3,24,0,0,0,0,,,,4.25772
166648798,6,2627.84,24176.8,1,32.2402,31.2773,3,24,0,0,1,1,2627.84,19918,1,29.4105
166648798,7,2630.3,5449.52,16,36.8276,28.2001,3,24,0,0,1,1,2630.3,4813.04,16,32.8093
166648798,8,2619.91,11741.2,8,44.8809,42.9625,3,24,0,0,1,1,2619.91,10652.6,8,43.8486
166648798,9,2629.9,19597.2,2,36.2199,35.8542,3,24,0,0,1,1,2629.9,17919.6,2,36.6644
166648798,10,2614.61,17796.3,1,23.7317,23.0229,3,24,0,0,1,1,2614.62,14015.9,1,18.7879
166648798,11,2610.35,5260.18,8,20.107,19.2476,3,24,0,0,1,1,2610.36,4740.11,8,19.3983
166648798,12,2610.93,5857.08,24,50.6388,37.1208,3,24,0,0,1,1,2610.93,5107.85,24,44.6212
166648798,13,2617.02,23078.3,2,42.6537,42.2231,3,24,0,0,1,1,2617.02,20446.3,2,41.4894
166648798,14,2616.07,2797.49,1,3.73051,3.61909,3,24,0,0,0,0,,,,3.18909
166648798,15,2633.21,9466.44,2,17.496,17.3194,3,24,0,0,1,1,2633.22,7872.26,2,16.063
166648798,16,2613,2301.8,16,15.5555,11.9113,3,24,0,0,1,1,2612.99,1991.1,16,14.2096
166648798,17,2634.63,22647,1,30.2002,29.2982,3,24,0,0,1,1,2634.64,18935.3,1,27.8839
166648798,18,2613.79,4578.56,8,17.5015,16.7535,3,24,0,0,1,1,2613.77,4715.67,6,17.0148
166648798,19,2613.38,3979.66,4,10.1448,10.2969,3,24,0,0,1,1,2613.4,3198.48,4,9.06788
171645030,0,2629.51,6832.59,24,32.2454,26.4865,3,24,0,0,1,1,2629.53,5570.73,24,24.0036
171645030,1,2613.81,1337.94,16,4.89464,4.23478,3,24,0,0,0,0,,,,3.18837
171645030,2,2615.09,2723.39,8,6.01924,6.09522,3,24,0,0,0,0,,,,6.68285
171645030,3,2632.29,6374.95,2,6.23946,7.13388,3,24,0,0,0,0,,,,6.69221
171645030,4,2611.32,12319.9,1,8.89502,9.74857,3,24,0,0,1,1,2611.32,10844,1,8.66222
171645030,5,2620.17,10277.5,4,15.1163,16.265,3,24,0,0,1,1,2620.18,8660.28,4,13.9324
171645030,6,2621.54,3537,4,5.20224,5.59756,3,24,0,0,0,0,,,,3.87969
171645030,7,2629.13,10433,4,15.3449,16.511,3,24,0,0,1,1,2629.13,10302.1,4,16.6991
171645030,8,2619.4,1854.29,24,8.75103,7.18814,3,24,0,0,0,0,,,,6.23789
171645030,9,2621.11,13515.5,2,13.2283,15.1245,3,24,0,0,1,1,2621.13,10279.7,3,14.1489
171645030,10,2620.18,6346.9,2,6.21201,7.10249,3,24,0,0,0,0,,,,6.59708
171645030,11,2627.79,6072.25,1,4.38419,4.80489,3,24,0,0,0,0,,,,4.85586
171645030,12,2627.23,5579.97,2,5.46138,6.24426,3,24,0,0,0,0,,,,4.78811
171645030,13,2616.31,1926.31,24,9.09093,7.46734,3,24,0,0,0,0,,,,6.31175
171645030,14,2629.43,4039.83,16,14.7791,12.7866,3,24,0,0,1,1,2629.43,3181.81,16,11.0094
171645030,15,2632.72,5789.46,16,21.1798,18.3245,3,24,0,0,1,1,2632.75,4820.37,16,18.217
171645030,16,2634.79,2565.21,16,9.38441,8.11926,3,24,0,0,1,1,2634.83,2213.27,24,11.0354
171645030,17,2629.04,1721,8,3.80375,3.85176,3,24,0,0,0,0,,,,4.49279
171645030,18,2615.98,8324.84,24,39.2879,32.2712,3,24,0,0,1,1,2616,8197.15,24,37.9468
171645030,19,2626.67,31330.5,1,22.6207,24.7914,3,24,0,0,1,1,2626.67,24605.6,1,19.6902
229944241,0,2615.41,1808.82,4,7.36096,7.36796,3,24,0,0,1,1,2615.42,1861.13,3,7.21651
229944241,1,2632.73,2572.72,8,18.2904,14.8204,3,24,0,0,1,1,2632.72,2165.53,8,16.5508
229944241,2,2618.91,18998,2,55.0488,54.7201,3,24,0,0,1,1,2618.91,16974.2,2,54.264
229944241,3,2635.47,8255.64,4,33.5962,33.6282,3,24,0,0,1,1,2635.46,7538.21,4,33.8738
229944241,4,2618.76,2536.78,4,10.3234,10.3332,3,24,0,0,1,1,2618.77,2111.23,4,9.34553
229944241,5,2631.8,1695.28,8,12.0524,9.76586,3,24,0,0,1,1,2631.82,1409.13,8,10.8427
229944241,6,2620.88,909.495,8,6.46592,5.23924,3,24,0,0,0,0,,,,5.3382
229944241,7,2611.65,641.633,16,7.27347,5.2272,3,24,0,0,0,0,,,,6.35208
229944241,8,2617.36,2954.97,4,12.0252,12.0366,3,24,0,0,1,1,2617.36,2395.87,4,10.7344
229944241,9,2634.66,3243.84,2,9.39936,9.34324,3,24,0,0,1,1,2634.66,3110.22,1.5,8.74267
229944241,10,2616.15,5325.31,4,21.6713,21.6919,3,24,0,0,1,1,2616.14,4724.45,4,20.8393
229944241,11,2627.81,17522.2,2,50.7725,50.4694,3,24,0,0,1,1,2627.81,15772,2,50.3843
229944241,12,2633.07,4858.21,1,10.0211,9.89462,3,24,0,0,1,1,2633.06,4318.05,1,9.83435
229944241,13,2618.93,969.075,24,16.3471,9.6691,3,24,0,0,1,1,2618.87,950.735,24,12.879
229944241,14,2612.66,1912.39,16,21.6786,15.5797,3,24,0,0,1,1,2612.63,1110.22,24,18.528
229944241,15,2627.17,3072.05,1,6.33676,6.25679,3,24,0,0,0,0,,,,5.37204
229944241,16,2620.08,1832.37,1,3.77964,3.73194,3,24,0,0,0,0,,,,3.74123
229944241,17,2619.72,7554.08,1,15.5819,15.3853,3,24,0,0,1,1,2619.72,6967.19,1,15.8951
229944241,18,2626.48,1245.23,2,3.60819,3.58665,3,24,0,0,0,0,,,,4.48637
229944241,19,2629.59,220.086,24,3.71259,2.19594,3,24,0,0,0,0,,,,5.60669
230050344,0,2629.1,3973.89,1,7.39475,7.67782,3,24,0,0,1,1,2629.1,4011.38,1,8.28718
230050344,1,2627.73,1525.78,2,3.92768,4.16897,3,24,0,0,0,0,,,,3.39774
230050344,2,2615.83,5361.6,16,52.1314,41.4358,3,24,0,0,1,1,2615.8,4639.14,16,47.1845
230050344,3,2628.11,2255.23,2,5.80543,6.16208,3,24,0,0,1,1,2628.1,2561.49,2,7.30968
230050344,4,2616.91,2944.15,4,10.8328,11.3766,3,24,0,0,1,1,2616.89,2601.72,4,10.3933
230050344,5,2614.25,370.327,16,3.60073,2.86199,3,24,0,0,0,0,,,,2.76953
230050344,6,2632.28,10509.1,4,38.6673,40.6086,3,24,0,0,1,1,2632.27,9483.46,4,37.3703
230050344,7,2630.96,698.618,24,8.28407,6.61252,3,24,0,0,0,0,,,,5.71262
230050344,8,2616.22,3225.59,4,11.8683,12.4641,3,24,0,0,1,1,2616.23,3648.9,3,12.5027
230050344,9,2614.25,1982.32,2,5.10289,5.41639,3,24,0,0,0,0,,,,4.6654
230050344,10,2633.45,5632.41,1,10.481,10.8822,3,24,0,0,1,1,2633.45,4371.08,1,8.99535
230050344,11,2629.63,1255.8,16,12.2103,9.70516,3,24,0,0,1,1,2629.7,1299.3,12,11.1659
230050344,12,2633.81,14316.2,1,26.6401,27.6599,3,24,0,0,1,1,2633.81,11906.2,1,24.4621
230050344,13,2629.61,2925.37,4,10.7636,11.304,3,24,0,0,1,1,2629.62,2816.22,4,11.2609
230050344,14,2629.38,20064.6,1,37.337,38.7662,3,24,0,0,1,1,2629.37,17242.2,1,35.6153
230050344,15,2626.54,310.747,16,3.02143,2.40153,3,24,0,0,0,0,,,,2.48512
230050344,16,2621.44,14116.5,1,26.2684,27.2739,3,24,0,0,1,1,2621.43,10931.2,1,22.6953
230050344,17,2612.96,6639.08,1,12.3542,12.8271,3,24,0,0,1,1,2612.96,5116.48,1,10.5288
230050344,18,2616.86,12983.1,2,33.4212,35.4744,3,24,0,0,1,1,2616.86,13106.1,1.5,33.7994
230050344,19,2630.51,27822.2,1,51.7725,53.7544,3,24,0,0,1,1,2630.51,22552.2,1,46.5644
230059204,0,2613.79,50000,4,11.0192,143.407,2.5,20,1,1,1,1,2613.8,14712.6,12,12.123
230059204,1,2631.9,50000,1,9.39319,71.7033,2.5,20,1,1,1,1,2631.91,43698.7,1,9.04645
230059204,2,2617.94,11164.7,24,12.7305,78.4371,2.5,20,1,1,1,1,2617.9,9023.02,16,9.67436
230059204,3,2618.11,50000,1,9.39319,71.7033,2.5,20,1,1,1,1,2618.12,45819.1,1,9.54065
230059204,4,2614.05,3072.04,24,3.5029,21.5825,2.5,20,1,1,0,0,,,,2.62929
230059204,5,2618.94,50000,1,9.39319,71.7033,2.5,20,1,1,1,1,2618.94,42377.7,1,8.7837
230059204,6,2611,23504.1,2,4.61593,47.668,2.5,20,1,1,0,0,,,,5.14819
230059204,7,2618.69,37052.1,2,7.27662,75.1446,2.5,20,1,1,1,1,2618.69,38342.4,1.5,8.11666
230059204,8,2614.39,32400.5,16,32.1545,185.858,2.5,20,1,1,1,1,2614.41,29842.6,16,29.2105
230059204,9,2632.06,5552.2,16,5.51003,31.8489,2.5,20,1,1,0,0,,,,3.34175
230059204,10,2629.48,15104.6,8,4.90153,61.2664,2.5,20,1,1,0,0,,,,6.32903
230059204,11,2631.91,50000,8,16.2253,202.808,2.5,20,1,1,0,0,,,,23.4314
230059204,12,2617.49,36530.2,2,7.17413,74.0861,2.5,20,1,1,1,1,2617.49,41178.9,1.5,8.73885
230059204,13,2617.5,23124.1,24,26.3673,162.458,2.5,20,1,1,1,1,2617.4,23300,16,24.8189
230059204,14,2620.53,43249.5,1,8.12502,62.0227,2.5,20,1,1,1,1,2620.54,39344.2,1,8.22849
230059204,15,2628.98,6281.45,16,6.23375,36.0321,2.5,20,1,1,0,0,,,,6.10294
230059204,16,2625.75,41660.1,24,47.503,292.682,2.5,20,1,1,1,1,2625.93,40725.4,12,31.1098
230059204,17,2633.57,12807.6,24,14.6038,89.9791,2.5,20,1,1,1,1,2633.49,12423.6,16,12.8427
230059204,18,2610.88,50000,8,16.2253,202.808,2.5,20,1,1,0,0,,,,23.3657
230059204,19,2611.63,22397.1,2,4.39855,45.4231,2.5,20,1,1,0,0,,,,3.78013
230080992,0,2620.53,6556.18,16,51.3952,86.1419,3,24,0,0,1,1,2620.54,6554.95,12,45.1033
230080992,1,2635.43,3143.98,16,24.6463,41.3089,3,24,0,0,1,1,2635.44,3147.72,12,23.2151
230080992,2,2620.5,9828.81,2,38.8304,45.6583,3,24,0,0,1,1,2620.5,10200.6,1.5,40.6272
230080992,3,2617.28,18278.9,1,52.8988,60.0418,3,24,0,0,1,1,2617.28,14869.4,1,47.7845
230080992,4,2616.49,11348.4,4,58.5681,74.5536,3,24,0,0,1,1,2616.49,10682,4,62.6387
230080992,5,2611.99,973.419,8,5.86318,9.04374,3,24,0,0,0,0,,,,6.47311
230080992,6,2627.66,943.012,24,9.80598,15.1749,3,24,0,0,0,0,,,,5.69416
230080992,7,2626.59,12694.6,2,50.1524,58.971,3,24,0,0,1,1,2626.59,13074.5,1.5,52.0737
230080992,8,2620.47,5482.13,4,28.2927,36.0149,3,24,0,0,1,1,2620.48,5704.92,3,29.018
230080992,9,2634.71,1544.19,8,9.3011,14.3466,3,24,0,0,1,1,2634.71,1341.47,8,8.86183
230080992,10,2620.27,7536.19,16,59.0777,99.0183,3,24,0,0,1,1,2620.28,7459.99,12,51.2751
230080992,11,2615.63,606.885,8,3.65545,5.63839,3,24,0,0,0,0,,,,3.7529
230080992,12,2626.21,933.069,24,9.70259,15.0149,3,24,0,0,1,1,2626.27,1287.42,16,11.0645
230080992,13,2618.84,1776.59,24,18.474,28.5888,3,24,0,0,1,1,2618.88,1618.08,24,14.8537
230080992,14,2611.97,11944.7,1,34.5676,39.2354,3,24,0,0,1,1,2611.98,10021,1,32.193
230080992,15,2635.03,3773.93,4,19.4769,24.7929,3,24,0,0,1,1,2635.03,3975.85,3,20.4123
230080992,16,2628.47,9171.4,8,55.242,85.2088,3,24,0,0,1,1,2628.48,9122.25,6,57.1543
230080992,17,2616.48,2588.92,1,7.49227,8.50396,3,24,0,0,1,1,2616.49,1809.02,1.5,7.23882
