rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
4306,91990910,1,2611.34,3,13653.5,22.2032,1.16715,17,11.8289,5659,1.6809,2,16,1,0,2.85184,781.303,1450.31,0.980999,144.886,20.9233,True,False,5,2.18532,True,1,,,single_partial,True,1.91127,True,B
4307,160491359,1,2635.71,6,2422.74,22.2,6.49805,36,10.3366,4884,0.799716,3,24,0,0,9.11703,143.75,507.621,0.989491,239.018,73.0739,True,False,4,1.16034,False,2,,"2103.01,2103.02",single,True,0.383042,True,B
4309,88004694,1,2634.78,24,4303.13,22.1848,28.4986,144,12.6752,6257,1.37771,3,24,0,0,,353.934,2386.3,0.95708,146.87,21.6849,False,False,3,2.70747,False,1,,,single,True,0.879443,True,A
4315,149927531,3,2611.83,3,28664.7,22.1329,19.3333,18,12.4151,5060,0.957802,0.5,4,1,0,3.22468,14908.8,3970.2,0.967145,161.994,61.241,False,False,7,1.95325,False,5,,,single,True,1.578,True,A
4321,105508231,1,2616.79,3,13444.7,22.0955,0.832524,14,12.6112,5574.85,0.915401,3,24,0,0,13.0033,1824.55,1960.33,0.966901,148.991,43.129,False,False,0,1.06365,True,1,,,single_partial,True,1.03287,True,B
4337,198237613,1,2610.96,12,6116.59,21.9592,12,72,11.3017,5898,1.75484,2,16,1,0,10.3589,7399.06,864.037,0.978631,248.934,63.2957,True,False,2,0.85092,False,2,,,single,True,1.33552,True,B
4338,1068186,1,2612.22,2,10728.3,21.9503,56.8333,12,12.1813,5694.54,1.4167,3,24,0,0,,177.216,1619.33,0.96774,154.656,24.4797,False,False,0,2.04994,False,1,,,single,True,1.42791,True,A
4342,356540194,1,2610.56,1,40197.1,21.9179,3.5,6,12.2193,6151,1.23286,0.75,6,1,0,3.17181,5872.78,3591.96,0.976495,153.048,64.9556,True,False,4,0.734885,False,7,,,single,True,2.4053,False,B
4344,237214311,1,2632.53,6,8497.19,21.9117,82.8215,36,12.481,5818,1.20614,3,24,0,0,12.2949,403.005,1928.98,0.881259,294.969,74.6869,False,False,3,1.17968,False,1,,,single,True,1.08191,True,A
4357,88047852,1,2626.69,12,3588.03,21.812,-0.49774,58,11.5126,5992,2.29175,3,24,0,0,,145.578,1057.99,0.975435,147.626,23.527,True,False,1,1.75986,True,1,,,single_partial,True,1.33583,True,B
4374,257060486,1,2634.76,24,3576.21,21.7081,29.3318,144,12.5162,5285,0.963674,3,24,0,0,,212.807,1901.48,0.987018,227.072,72.8665,False,False,2,0.715546,False,1,,,single,True,0.560789,True,A
4379,149438764,1,2626.5,8,9796.01,21.6642,8.3357,35,12.6543,5871.9,1.32541,3,24,0,0,7.53257,405.201,2102.96,0.990791,140.483,26.3185,True,False,1,2.24333,False,1,,,single,True,1.27653,True,B
4380,233519477,1,2621.13,12,2486.4,21.6617,11.8376,72,11.114,5358,1.06328,3,24,0,0,9.82656,254.96,797.312,0.993314,271.224,53.6039,False,False,5,1.81787,False,1,,,single,True,0.515929,True,A
4384,16849005,1,2614.38,1,9001.45,21.6275,103.333,6,10.9534,5911.97,1.40808,3,24,0,0,2.44492,183.499,843.736,0.998806,142.592,40.5714,True,False,9,2.88152,False,1,,,single,True,1.29999,True,B
4394,3908305,1,2632.94,1.5,20840.7,21.5677,73.1687,9,12.9928,4258.53,0.73224,3,24,0,0,,331.999,2809.71,0.993817,151.528,24.788,False,False,0,1.17968,False,1,,,single,True,1.02865,True,A
4400,357033670,1,2631.85,4,5841.76,21.5461,99.1744,24,11.5612,6170.26,1.23964,3,24,0,0,3.7572,192.911,1035.7,0.957653,274.099,55.5538,False,False,2,2.14664,False,2,,,single,True,0.921987,True,A
4412,309999580,1,2612.08,24,2974.4,21.4663,38.8333,144,10.8619,5941,1.19047,3,24,0,0,10.6335,526.675,823.972,0.92826,211.074,81.6319,False,False,1,0.715546,False,1,,,single,True,0.631794,True,A
4417,20139870,1,2628.41,12,4592.42,21.4173,-0.662211,49,11.8372,5360.72,1.43465,3,24,0,0,13.0033,2836.46,1246.15,0.958377,145.107,42.7515,False,False,0,1.52779,True,2,,,single_partial,True,0.946072,True,B
4418,230133616,1,2633.65,8,5910.12,21.4126,56.0005,48,12.2006,6162,2.52696,3,24,0,0,4.03786,308.156,1528.04,0.976997,252.267,69.6064,False,False,1,1.02497,False,1,,,single,True,1.8904,True,A
4420,259130905,1,2627.91,16,4162.12,21.3973,16.0053,96,12.3587,5555,1.44822,3,24,0,0,11.9234,455.506,1913.38,0.857072,291.661,69.7347,False,False,1,1.97259,False,1,,,single,True,0.909179,True,A
4423,367672781,1,2626.18,8,1924.03,21.3848,8.00634,48,10.3996,5911,1.26386,3,24,0,0,8.97551,260.386,554.847,0.995292,195.878,81.51,False,False,3,0.5,False,1,,,single,True,0.539464,True,A
4429,3906921,1,2626.52,12,8119.24,21.329,12.1627,62,12.8606,5151.61,0.910871,3,24,0,0,,334.965,2662.38,0.893491,151.464,26.5092,True,False,1,1.2377,False,1,,,single,True,0.798679,True,B
4430,219467837,1,2634.42,6,7679.1,21.3237,37.4951,36,12.64,5989,1.44918,3,24,0,0,11.594,278.549,1943.98,0.969613,210.064,75.0845,False,False,0,0.908937,False,1,5621.01,5621.01,single,True,1.23576,True,A
4432,4753058,1,2620.37,24,2475.86,21.3173,30.1674,144,10.2777,5824,1.1592,3,24,0,0,5.34138,236.934,755.197,0.78452,145.618,31.2799,False,False,2,1.3344,False,3,,,single,True,0.56128,True,A
4433,88006318,1,2627.31,24,3017.84,21.296,28.1642,144,11.6639,6221.55,1.40116,3,24,0,0,1.0026,283.992,1303.06,0.83934,146.968,20.9678,True,False,1,2.34003,False,1,,,single,True,0.74902,True,B
4437,232962485,2,2634.97,24,6022.97,21.2867,24.3318,144,12.4291,4675,0.799441,3,24,0,0,5.87846,811.247,1721.98,0.998179,196.434,69.5369,False,False,2,0.812241,False,2,,,single,True,0.603739,True,A
4438,148655881,1,2627.29,24,1346.55,21.2737,26.8333,144,11.4206,6086,1.13474,3,24,0,0,,113.601,1011.38,0.951128,158.14,50.4797,True,False,1,0.618851,False,1,,,single,True,0.405196,True,B
4439,39072296,1,2635.65,8,10499.9,21.2649,8.15375,48,12.5136,5670.12,1.4328,3,24,0,0,4.48386,596.199,1938.6,0.989786,139.261,36.8707,True,False,2,2.49474,False,1,,,single,True,1.42868,True,B
4442,239196073,1,2613.15,1.5,13467.1,21.2379,67,9,12.283,5586.18,1.02236,3,24,0,0,5.12497,269.753,1749.78,0.959902,146.52,27.7377,False,False,2,2.4754,False,1,,,single,True,1.15451,True,A
4450,67666124,1,2635.65,8,8151.56,21.1801,8.16014,48,11.237,5819.52,1.87095,2.5,20,1,0,5.17078,1314.69,863.572,0.993804,148.633,40.5386,True,False,3,1.02497,False,1,,,single,True,1.64377,True,B
4451,86102953,1,2633.92,16,4350.69,21.1645,1.6733,78,12.5736,6059.68,1.97245,3,24,0,0,,292.253,2072.16,0.975535,139.889,23.438,False,False,1,1.93391,True,1,,,single_partial,True,1.26603,True,B
4452,8770220,1,2614.38,1,27364.1,21.1591,94.3333,6,12.7347,6341,1.20014,3,24,0,0,2.45588,592.645,2453.74,0.951754,140.597,35.244,True,False,5,2.18532,False,1,,,single,True,1.93188,True,B
4457,87955069,1,2626.5,6,6030.22,21.1128,4.4982,36,11.503,5915,1.30952,3,24,0,0,4.0104,312.131,1104.7,0.99103,145.982,21.5871,True,False,4,2.51408,False,1,,,single,True,0.989546,True,B
4458,229480555,1,2634.5,3,13451,21.1123,35.4925,18,12.7782,5899,1.57039,3,24,0,0,4.75688,418.194,2479.96,0.684003,295.455,65.9119,False,False,5,2.08862,False,1,,,single,True,1.77232,True,A
4459,279979391,1,2635.11,16,41912.3,21.078,20.6564,69,10.0539,6227,1.31443,2,16,1,0,8.88874,12005.2,5869.29,0.98543,297.014,70.3201,False,False,2,1.64382,False,1,,,single,True,2.61858,False,B
4472,232974935,1,2634.78,24,2355.43,20.9431,28.9985,144,12.8044,6209,1.31449,3,24,0,0,,267.543,2138.25,0.986032,200.325,70.2997,False,False,2,0.986293,False,1,,,single,True,0.620798,True,A
4474,115811059,1,2611.91,8,4163.29,20.9326,46.3333,48,12.0278,6024.8,0.94329,3,24,0,0,11.8212,219.099,1420.82,0.99004,150.569,43.0324,False,False,0,1.17968,False,1,,,single,True,0.592272,True,A
4476,147939642,1,2634.53,24,5091.81,20.9299,34.8251,144,12.8507,4690,0.678134,3,24,0,0,11.6034,1018.11,2493.56,0.960141,166.998,67.6356,False,False,3,1.00563,False,1,,,single,True,0.470879,True,A
4482,156200806,1,2635.46,12,6392.72,20.8599,12.4883,72,12.8533,4574,0.679077,2,16,1,0,2.43255,750.057,2437.81,0.811682,184.143,79.422,True,False,3,0.986293,False,1,,,single,True,0.528347,True,B
4490,313340030,1,2627.65,16,3559.92,20.8171,16.0046,96,11.9898,5512,0.857975,3,24,0,0,3.65104,288.585,1300.93,0.90288,179.267,74.7502,False,False,4,1.21836,False,1,,,single,True,0.498141,True,A
4493,157879083,1,2627.01,1.5,8634.04,20.8129,20.9908,9,11.7297,5820.65,1.56926,3,24,0,0,,154.267,1185.28,0.995102,191.67,52.6986,True,False,0,0.5,False,1,,,single,True,1.41892,True,B
4500,117508791,1,2619.78,1.5,17089.9,20.7802,44.332,9,12.4752,5790.18,1.33543,3,24,0,0,4.58325,456.019,2022.41,0.98364,138.254,25.2452,False,False,2,2.45606,False,1,,,single,True,1.69882,True,A
4502,224298891,1,2620.63,24,4709.6,20.7541,23.8383,144,12.0985,5519.25,0.969288,3,24,0,0,8.45992,888.839,1534.36,0.997563,185.499,56.7299,False,False,1,1.10233,False,3,,,single,True,0.647295,True,A
4509,198537783,1,2614.55,16,6401.72,20.7019,46.8365,80,11.8862,3175,0.384048,2,16,1,0,11.6069,6861.48,1571.83,0.996358,237.183,60.6027,False,False,1,0.754224,False,1,,,single,True,0.299014,True,A
4512,138507190,1,2627.44,24,3746.1,20.6958,28.5034,144,12.8756,5951,0.906449,3,24,0,0,,268.811,2535.4,0.995788,158.017,61.2096,True,False,4,1.85655,False,1,,,single,True,0.539872,True,B
4515,27068699,1,2618.75,4,18238.7,20.6827,69.0058,24,12.9421,4391.35,0.668338,1.25,10,1,0,3.35206,3166.69,2984.63,0.977538,151.97,18.6883,False,False,1,1.50845,False,1,,,single,True,0.878315,True,A
4517,91990847,1,2629.78,1,11986.4,20.6704,87.3321,6,11.9651,6293,1.93362,3,24,0,0,,199.909,1440.84,0.997224,144.857,21.2156,False,False,1,2.35937,False,1,,,single,True,2.06003,False,B
4519,356631074,1,2627.33,24,1851.71,20.6627,27.0043,144,12.0386,5953,1.12921,3,24,0,0,,156.846,1487.34,0.902143,160.804,66.5435,True,False,3,0.870259,False,1,,,single,True,0.472845,True,B
4520,39139273,1,2626.36,6,4562.47,20.6616,6.16638,36,10.9816,3592,0.674245,3,24,0,0,4.64407,346.654,774.879,0.992917,152.103,41.4277,True,False,3,0.947615,False,1,,,single,True,0.443175,True,B
4521,95429676,1,2610.34,12,12514.7,20.6274,-1.16709,55,12.9402,5704,1.24075,3,24,0,0,1.44517,476.982,2884.13,0.991809,154.826,23.6396,True,False,6,2.04994,True,1,,,single_partial,True,1.35068,True,B
4527,82221735,1,2629.93,6,5743.78,20.6033,93.9963,36,12.1711,5691.73,1.52957,3,24,0,0,,166.726,1663.05,0.986133,150.684,25.3971,False,False,1,0.966954,False,1,,,single,True,1.12804,True,A
4530,233431456,1,2610.83,2,9564.88,20.5825,1.3332,12,11.706,4851.48,0.770218,1.5,12,1,0,1.85284,534.46,1221.19,0.998633,145.642,28.6258,True,False,6,2.41738,True,1,,,single_partial,True,0.733012,True,B
4531,256979740,1,2627.1,24,3424.84,20.5671,30.0025,144,12.8335,5019,0.744829,3,24,0,0,7.48972,373.492,2179.12,0.978614,223.114,76.4289,True,False,1,0.734885,False,1,,,single,True,0.424164,True,B
4538,252962686,1,2610.13,1,6154.07,20.4575,3.66667,6,10.0422,6401,1.68138,3,24,0,0,1.80946,199.074,635.736,0.893008,151.368,33.1715,True,False,5,1.06365,False,2,,,single,True,1.28353,True,B
4540,232606500,1,2626.61,24,2268.25,20.4435,18.163,144,12.1929,5903,1.23112,3,24,0,0,,184.194,1440.81,0.961896,258.231,62.7359,True,False,1,0.812241,False,1,,,single,True,0.570563,True,B
4541,26984865,1,2628.14,1.5,10257.4,20.4287,50.996,9,11.4949,6143,1.08386,3,24,0,0,5.17501,369.343,1115.56,0.904214,150.429,23.8367,False,False,0,1.29572,False,1,,,single,True,1.06819,True,A
4545,310097980,1,2626.3,24,5749.9,20.4106,24.8267,144,12.9858,5709,0.92803,3,24,0,0,9.86929,420.373,2635.29,0.887606,230.487,61.8534,True,False,3,1.12167,False,1,,,single,True,0.684778,True,B
4546,202380134,1,2626.43,24,4279.76,20.409,26.496,144,12.5112,5709,2.90926,3,24,0,0,6.10124,310.132,1679.24,0.990652,209.308,65.3783,True,False,1,0.5,False,1,,,single,True,1.85204,True,B
4549,14900066,1,2627.31,24,1509.95,20.3805,26.3265,144,11.4082,3712,0.466191,3,24,0,0,,116.75,1012.85,0.941575,159.918,32.4519,True,False,5,1.66316,False,1,,,single,True,0.17628,True,B
4556,156512630,1,2635.73,6,2622.62,20.3139,6.16196,36,9.9462,5038,0.760964,3,24,0,0,8.39776,287.395,415.143,0.98613,221.641,75.6565,True,False,5,1.27638,False,2,,,single,True,0.379218,True,B
4557,233744223,1,2635.58,8,5219.31,20.3022,9.66568,48,11.7661,5962,1.89053,3,24,0,0,8.92112,421.592,1141.55,0.937454,278.419,64.7551,True,False,7,1.87589,False,1,,,single,True,1.32907,True,B
4563,414986192,1,2626.31,2,4777.5,20.2844,1.66552,12,10.7359,6371,1.97047,3,24,0,0,3.88885,178.357,641.087,0.99868,141.334,22.4648,True,False,1,1.7792,True,2,,,single_partial,True,1.32534,True,B
4565,9376710,2,2635.17,16,4228.83,20.2613,19.5072,96,9.4349,4097,0.630805,3,24,0,0,10.1217,630.387,338.666,0.998603,166.98,40.2046,False,False,0,0.928276,False,2,,,single,True,0.399174,True,A
4569,219898294,1,2627.38,2,9277.81,20.2101,28.6671,12,11.7379,5079,0.877292,3,24,0,0,3.76999,460.659,1139.16,0.916032,263.464,69.0773,True,False,3,1.3344,False,1,,,single,True,0.822289,True,B
4572,318231809,1,2629.12,1,5834.51,20.1774,70.6655,6,10.7304,5814.22,1.2557,3,24,0,0,,78.887,671.654,0.977821,163.043,52.128,False,False,1,0.85092,False,1,,,single,True,0.933352,True,A
4574,8191674,1,2631.43,1.5,5512.45,20.1687,109.335,9,11.0365,6171.73,1.47471,3,24,0,0,,80.0235,789.745,0.996653,156.486,36.9121,False,False,0,0.5,False,1,,,single,True,1.06546,True,A
4582,53579999,1,2627.37,16,5749.66,20.1385,27.9923,96,10.8723,5556.94,2.76655,2.5,20,1,0,4.42296,929.364,734.057,0.997076,183.686,51.9097,True,False,2,0.63819,False,2,,,single,True,2.04135,False,B
4592,149362794,1,2611.89,1,4959.92,20.0396,37.6667,6,10.2751,5424,1.1324,3,24,0,0,,73.5844,520.96,0.998329,138.694,26.454,False,False,1,2.22399,False,1,,,single,True,0.776059,True,A
4596,233187772,1,2616.77,1.5,12071.3,20.011,116.503,9,12.2419,6074,1.83126,3,24,0,0,9.85851,755.039,1525.54,0.993828,225.202,67.5096,False,False,1,0.928276,False,1,,,single,True,1.95788,True,A
4599,308073360,1,2613.38,4,6138.58,19.9821,82.5,24,11.366,5773.87,1.21487,3,24,0,0,5.42682,270.548,1055.75,0.995671,152.666,24.2733,False,False,2,1.56647,False,1,3837.01,3837.01,single,True,0.926235,True,A
4600,91968951,1,2613.98,4,7729.7,19.9813,87.8333,23,12.2651,5855,0.947474,3,24,0,0,7.12959,280.563,1750.43,0.998691,144.353,21.3771,False,False,0,1.95325,False,1,,,single,True,0.810599,True,A
4603,85293053,1,2618.71,4,3571.95,19.9559,70.0045,24,9.3523,5583.1,0.995254,3,24,0,0,5.67333,442.245,356.545,0.981512,156.838,34.391,False,False,1,0.5,False,1,,"1772.01,1772.02",single,True,0.578821,True,A
4604,357128249,1,2621.38,6,7456.73,19.9532,5.83563,36,12.4084,5309.27,0.910192,3,24,0,0,9.82649,638.159,1773.09,0.950477,275.337,57.1033,True,False,5,1.37307,False,1,,,single,True,0.76483,True,B
4608,149438303,1,2615.24,6,41633.6,19.9325,2.49963,33,12.7712,5090.84,0.786057,1.5,12,1,0,7.82973,7877.48,2557.22,0.996166,140.415,28.5645,False,False,2,2.41738,True,1,,,single_partial,True,1.56075,True,B
4619,16813543,1,2612.02,24,3004.94,19.893,39.1667,144,12.5354,5085.74,0.769873,3,24,0,0,4.41324,362.648,2020.51,0.982862,142.359,36.895,False,False,2,2.51408,False,1,,,single,True,0.410672,True,A
4621,341688154,1,2633.87,1.5,6070.73,19.8743,50.8318,9,10.9073,5592,1.48814,3,24,0,0,,94.8855,874.216,0.687062,192.213,68.5917,False,False,1,0.773563,False,2,,,single,True,1.12829,True,A
4626,289715164,1,2635.65,8,4689.25,19.8582,8.16062,48,11.7489,5612.73,0.848579,3,24,0,0,2.79087,424.987,1226.03,0.993753,145.52,30.9993,True,False,4,1.27638,False,1,,,single,True,0.56546,True,B
4627,88115150,1,2635.66,8,7126.68,19.8511,7.83427,48,10.4292,3423,0.40316,3,24,0,0,4.89317,560.025,634.852,0.99743,148.565,20.4258,True,False,5,1.35374,False,1,,,single,True,0.331191,True,B
4638,154007247,1,2614.42,24,2938.98,19.7537,98,126,8.6952,5739,0.876517,3,24,0,0,11.6604,945.361,1468.24,0.883586,205.06,68.7378,True,False,0,0.560833,False,1,,,single,True,0.462398,True,B
4641,92007008,1,2628.69,2,15708.2,19.7459,61.1653,12,12.8714,5303.89,1.0229,3,24,0,0,,306.791,2765.81,0.996457,145.272,21.6296,False,False,4,2.49474,False,1,,,single,True,1.24754,True,A
4648,26985028,2,2635.28,16,8513.07,19.7225,17.0018,96,11.6168,5108.36,0.847051,2.5,20,1,0,5.99829,1679.78,1131.36,0.993709,150.527,22.8654,True,False,4,1.5858,False,2,,,single,True,0.760519,True,B
4652,149344975,1,2612.3,2,5613.46,19.6838,0.833073,11,10.2734,5317,0.766265,3,24,0,0,1.88722,319.108,531.117,0.991084,138.586,26.4756,False,False,3,2.26267,True,1,,,single_partial,True,0.558665,True,B
4655,17104287,1,2626.46,6,1838.29,19.6727,6.00348,36,9.619,6400.37,2.61759,3,24,0,0,4.64402,135.761,356.207,0.999436,144.069,41.0605,True,False,2,2.26267,False,1,,,single,True,1.09211,True,B
4657,414963845,1,2629.84,8,6997.65,19.6682,-1.49676,31,11.99,5996,1.63917,3,24,0,0,4.58328,301.28,1446.43,0.981432,140.671,22.9406,False,False,0,1.70184,True,1,,,single_partial,True,1.33431,True,B
4658,165299057,1,2627.34,24,3327.12,19.6651,27.827,144,12.4708,5558.61,1.8171,3,24,0,0,,214.576,1908.9,0.989648,157.278,29.6642,True,False,2,0.947615,False,1,,,single,True,1.01993,True,B
4661,115809681,1,2610.14,1.5,7478.04,19.6503,3.83333,9,10.9703,6377,1.54468,3,24,0,0,1.80994,272.951,953.786,0.615693,150.458,43.4658,True,False,5,0.986293,False,1,,,single,True,1.29984,True,B
4665,91966316,1,2621.38,6,10322.9,19.6159,6.00163,36,12.3527,3963.9,0.74972,3,24,0,0,5.1333,946.886,1849.09,0.99433,144.083,21.7126,True,False,5,2.14664,False,1,,,single,True,0.741236,True,B
4673,356786818,1,2628.98,24,1558.78,19.5785,63.1721,140,11.3137,4811,0.824381,3,24,0,0,5.6328,236.693,987.145,0.775974,269.091,77.8598,False,False,2,1.45043,False,2,,,single,True,0.316721,True,A
4678,311234041,1,2626.19,6,7196.91,19.5379,6.83238,36,12.3537,5379,0.942089,2,16,1,0,4.32712,1382.61,1707.35,0.975204,253.551,68.6729,False,False,3,1.19902,False,2,,,single,True,0.777718,True,A
4683,144294707,1,2632.42,3,11402.3,19.5191,85.5124,18,12.6523,6819.46,1.86248,3,24,0,0,,229.845,2256.02,0.919289,169.513,34.6961,False,False,1,0.5,False,1,,,single,True,1.93528,True,A
4691,199685440,1,2627.02,24,4504.02,19.4684,38.1598,143,12.3601,4064,0.74468,3,24,0,0,5.31984,657.115,1711.83,0.959888,252.636,58.2877,True,False,3,1.04431,False,1,,,single,True,0.486326,True,B
4693,203251985,1,2628.22,6,5488.19,19.4636,6.00571,36,10.6649,4267.88,0.709559,3,24,0,0,3.6056,550.737,777.395,0.900554,135.702,23.1405,False,False,4,0.754224,False,2,,,single,True,0.511518,True,A
4701,441741446,1,2628.05,1.5,9992.87,19.4107,27.0037,9,12.1279,4758,1.02456,3,24,0,0,,183.232,1390,0.935797,259.844,75.9354,False,False,3,0.560833,False,1,,,single,True,0.996644,True,A
4704,219817840,1,2621.42,4,15732.3,19.3846,4.83462,24,12.264,4993,1.06084,3,24,0,0,9.81842,2712.15,1523.44,0.985262,267.649,64.0142,True,False,3,1.12167,False,1,,,single,True,1.2948,True,B
4706,366515778,1,2626.23,4,7049.9,19.3762,5.00754,24,11.4372,5051,0.771192,1,8,1,0,7.82103,17560,995.356,0.918225,302.271,70.1052,False,False,1,2.14664,False,2,,,single,True,0.630103,True,A
4714,171646883,1,2618.79,1.5,12075.1,19.3361,68.0087,9,12.301,5633,1.58549,3,24,0,0,,192.974,1907.52,0.956878,158.914,19.0273,False,False,3,1.12167,False,1,,,single,True,1.69538,True,A
4718,149442624,1,2613.27,4,11961,19.3215,55,24,12.4926,3678,0.527962,3,24,0,0,4.31267,459.817,2003.21,0.833508,140.861,28.4466,False,False,3,2.34003,False,1,,,single,True,0.561881,True,A
4721,298129602,1,2625.8,8,6567.11,19.295,8.00209,48,11.7104,6240,2.06945,1.5,12,1,0,2.09257,617.383,1456.04,0.822804,202.805,74.8287,False,False,0,1.17968,False,1,,,single,True,1.63192,True,A
4728,330705598,1,2635.68,6,6053.01,19.2536,4.50816,36,11.9515,6037.76,1.17279,3,24,0,0,4.75554,217.754,1293.25,0.996063,141.727,28.4578,True,False,7,2.78483,False,2,,,single,True,0.887899,True,B
4736,8864960,1,2626.72,12,7708.42,19.2277,12.0028,72,12.9762,5395.77,1.23187,3,24,0,0,,314.726,2690.42,0.989666,142.877,34.1238,True,False,5,1.3344,False,1,,,single,True,1.05246,True,B
4741,366123495,1,2635.66,8,2307.05,19.1866,7.84424,48,7.6608,5729,1.39614,3,24,0,0,9.57015,351.724,164.069,0.977686,273.917,51.6295,True,False,4,1.79853,False,1,,,single,True,0.652552,True,B
4748,198206622,1,2626.08,6,6855.78,19.1316,15.3287,36,12.0631,5585,1.73539,3,24,0,0,5.10562,276.289,1313.25,0.978183,247.041,63.5335,False,False,0,0.5,False,1,,,single,True,1.39824,True,A
4772,198207865,1,2626.69,24,3847.58,19.0079,30.1616,144,12.6904,4636,0.641606,3,24,0,0,,262.26,1923.49,0.973999,247.197,62.6642,True,False,0,0.5,False,1,,,single,True,0.387275,True,B
4774,355175872,1,2627.26,24,3723.75,18.9986,26.1717,144,12.517,5653.61,1.23883,3,24,0,0,,220.881,1968.9,0.997939,139.801,38.4513,True,False,2,2.80417,False,1,,,single,True,0.73563,True,B
4779,149367754,1,2621.29,4,7127.67,18.9751,0.334742,15,11.7968,5689.87,0.949691,3,24,0,0,12.8331,568.872,1276.12,0.991963,138.91,29.0062,True,False,0,2.41738,True,1,,,single_partial,True,0.780214,True,B
4781,383645790,1,2621.44,3,5683.05,18.9516,4.33383,18,10.8668,5757,0.981616,3,24,0,0,4.82907,525.826,765.38,0.975451,278.879,60.8783,True,False,4,1.12167,False,1,,,single,True,0.720095,True,B
4782,105483463,1,2614.38,1,8791.72,18.9507,104.333,6,11.4115,5739,0.954316,3,24,0,0,8.11183,247.937,1018.2,0.998199,143.823,43.393,True,False,5,2.04994,False,2,,,single,True,0.870736,True,B
4790,383675374,1,2611.13,6,8614.45,18.893,5.83333,36,12.064,5642,0.927905,1.25,10,1,0,4.64636,4091.21,1539.92,0.864651,279.331,60.6751,True,False,3,1.27638,False,1,,,single,True,0.838059,True,B
4793,117420476,1,2614.32,2,9167.92,18.8514,1.3332,12,12.0414,5864.49,2.44539,3,24,0,0,7.54887,233.295,1456.34,0.998961,137.88,28.6921,True,False,4,1.70184,True,1,,,single_partial,True,2.27846,False,B
4796,138710182,1,2635.79,3,9445.78,18.8416,4.65398,18,11.8487,5202.89,0.734836,2,16,1,0,4.48652,1545.92,1418.49,0.979464,137.128,28.9327,True,False,4,1.41175,False,2,,,single,True,0.694971,True,B
4799,95362682,1,2620.88,1.5,17825.3,18.8337,18.006,9,12.9372,6155.47,1.4183,3,24,0,0,,381.989,2899.56,0.985622,154.388,22.9756,False,False,0,1.6825,False,1,,,single,True,1.84265,True,A
4804,155878645,1,2635.83,2,11325.8,18.823,3.84429,12,11.4435,5295,0.870276,3,24,0,0,4.49082,730.436,1017.67,0.998778,196.971,56.0377,True,False,2,0.580172,False,2,,,single,True,0.901258,True,B
4807,8941409,1,2627.16,24,4850.35,18.8034,24.1642,144,12.9143,3679,0.524611,3,24,0,0,,349.526,2738.48,0.984263,153.097,35.2849,True,False,2,0.812241,False,1,,,single,True,0.355534,True,B
4812,219777008,1,2621.38,6,2293.46,18.7856,5.83643,36,9.92939,5529,1.02679,3,24,0,0,12.7744,255.92,461.582,0.994126,263.772,60.5494,True,False,1,0.947615,False,1,,,single,True,0.478503,True,B
4817,198361391,1,2627.02,24,1385.86,18.7647,26.4946,144,11.0376,5891,1.79484,3,24,0,0,,114.546,777.067,0.996161,256.819,59.9274,True,False,3,0.773563,False,1,,,single,True,0.650195,True,B
4818,27068436,1,2626.25,6,8173.63,18.7642,5.994,36,12.1324,5595.51,0.921405,3,24,0,0,5.02808,950.196,1602.26,0.995507,151.995,20.035,True,False,2,2.20466,False,1,,,single,True,0.810617,True,B
4822,147686607,1,2625.46,6,1682.93,18.7521,6.16397,36,9.5374,6518,1.39602,3,24,0,0,3.4788,58.2046,358.569,0.991028,189.791,63.9131,False,False,0,0.947615,False,1,,,single,True,0.557292,True,A
4825,173004285,1,2617.4,3,4318.6,18.738,101.336,18,11.2233,6369,1.2966,3,24,0,0,,106.667,895.715,0.990041,150.829,33.3141,False,False,0,1.31506,False,1,,,single,True,0.829153,True,A
4826,159452944,1,2612.14,24,2082.78,18.7267,40.3333,144,10.1637,6264,1.62399,3,24,0,0,10.6335,315.964,572.955,0.905205,242.652,79.779,False,False,3,0.85092,False,1,,,single,True,0.721211,True,A
4828,166178900,1,2626.38,24,3258.02,18.7073,23.9942,144,11.4307,5681,0.863346,3,24,0,0,12.7953,660.541,949.692,0.985916,217.677,63.1056,True,False,1,1.64382,False,1,,,single,True,0.479534,True,B
4830,446128951,1,2612.34,24,3518.28,18.7061,44,144,10.9568,5370.37,0.843258,3,24,0,0,6.37139,561.581,850.158,0.915526,146.28,56.1362,False,False,0,0.5,False,1,,,single,True,0.486724,True,A
4833,138686624,1,2619.34,2,3253.15,18.6757,54.8309,12,10.202,6626.39,1.96785,3,24,0,0,3.29053,113.59,504.081,0.996782,136.655,28.8335,False,False,1,1.27638,False,1,,,single,True,1.0922,True,A
4837,402442869,1,2611.62,16,758.473,18.6613,16,96,9.3461,5513,0.890308,3,24,0,0,,49.8471,345.827,0.94831,294.268,71.5707,True,False,4,1.6825,False,1,,,single,True,0.238599,True,B
