tic,trial,t0,depth_ppm,duration_h,expected_snr,expected_snr_white,window_d,max_dur_h,long_limited,hf_variable,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,measured_snr
159419061,10,1890.78,1037.79,4,3.44293,3.26661,3,24,0,0,0,0,,,,3.31491
159419061,11,1876.7,3155.79,2,7.00617,7.02391,3,24,0,0,0,0,,,,6.79949
159419061,12,1888.91,2723.12,4,9.03407,8.57141,3,24,0,0,1,1,1888.91,2460.48,4,8.97778
159419061,13,1897.7,501.033,24,5.33529,3.86303,3,24,0,0,0,0,,,,2.77721
159419061,14,1871.99,1987.89,16,15.4992,12.5144,3,24,0,0,1,1,1871.95,1703.03,16,13.8172
159419061,15,1874.76,1099.04,16,8.56901,6.91878,3,24,0,0,1,1,1874.74,1027.76,24,11.3873
159419061,16,1877.51,16538.2,1,25.2116,26.0283,3,24,0,0,1,1,1877.49,9669.85,1,16.3077
159419061,17,1895.39,1465.64,2,3.25387,3.26211,3,24,0,0,0,0,,,,3.22095
159419061,18,1873.01,9452.14,4,31.358,29.752,3,24,0,0,1,1,1873.01,9052.53,4,31.289
159419061,19,1878.43,6812.25,4,22.6,21.4426,3,24,0,0,1,1,1878.43,5755.27,4,21.1968
159463997,0,1888.6,4120.1,16,42.6085,36.2754,3,24,0,0,1,1,1888.6,3630.41,16,38.9399
159463997,1,1882.2,8315.58,1,18.9694,18.3036,3,24,0,0,1,1,1882.18,4218.75,1,10.6681
159463997,2,1876.22,7009.3,4,32.4219,30.8567,3,24,0,0,1,1,1876.22,7043.75,3,30.9512
159463997,3,1878.95,994.786,8,6.53609,6.19325,3,24,0,0,0,0,,,,6.35237
159463997,4,1897.22,1087.55,8,7.14557,6.77077,3,24,0,0,0,0,,,,5.29968
159463997,5,1878.03,1381.15,4,6.38858,6.08016,3,24,0,0,0,0,,,,6.88244
159463997,6,1875.82,3282.52,4,15.1835,14.4505,3,24,0,0,1,1,1875.8,3565.24,3,15.765
159463997,7,1878.8,3250.82,8,21.359,20.2387,3,24,0,0,1,1,1878.8,3209.68,6,19.8684
159463997,8,1896.97,1641.2,2,5.19225,5.10881,3,24,0,0,0,0,,,,4.49336
159463997,9,1897.26,1720.16,1,3.92401,3.78629,3,24,0,0,0,0,,,,2.78047
159463997,10,1891.39,2907.73,2,9.1992,9.05136,3,24,0,0,1,1,1891.38,2380.73,1.5,7.23025
159463997,11,1894.7,1149.35,8,7.55165,7.15554,3,24,0,0,0,0,,,,6.65918
159463997,12,1880.78,874.705,8,5.74711,5.44566,3,24,0,0,0,0,,,,5.57625
159463997,13,1888.53,466.227,8,3.06327,2.9026,3,24,0,0,0,0,,,,1.9482
159463997,14,1894.91,466.811,8,3.06711,2.90623,3,24,0,0,0,0,,,,5.087
159463997,15,1878.41,1843.61,8,12.1132,11.4778,3,24,0,0,1,1,1878.39,1418.74,6,9.17089
159463997,16,1882.07,4553.54,4,21.0627,20.0458,3,24,0,0,1,1,1882.05,4555.73,3,20.1416
159463997,17,1876.64,614.698,16,6.35698,5.41211,3,24,0,0,0,0,,,,4.92096
159463997,18,1873.78,1017.5,16,10.5226,8.95856,3,24,0,0,1,1,1873.76,1099.33,12,9.88389
159463997,19,1893.05,5376.5,16,55.6017,47.3374,3,24,0,0,1,1,1893.03,4910.98,16,49.726
159546179,0,1871.37,15900.2,1,20.0627,57.4858,3,24,0,0,1,1,1871.37,8654.86,1,12.0325
159546179,1,1895.74,33291.9,1,42.0075,120.364,3,24,0,0,1,1,1895.75,15537.8,1,21.4169
159546179,2,1891.81,18994.4,24,33.7158,336.427,3,24,0,0,1,1,1891.87,21858.6,16,29.3786
159546179,3,1885.45,4979.19,8,7.23417,50.917,2.5,20,1,0,1,1,1885.46,4516.29,6,9.36063
159546179,4,1882.78,5043.71,16,7.88592,72.9404,3,24,0,0,0,0,,,,5.73501
159546179,5,1889.28,2080.25,8,3.02235,21.2726,3,24,0,0,0,0,,,,0.817078
159546179,6,1882.47,11923.1,1,15.0445,43.1071,3,24,0,0,1,1,1882.48,5913.52,1,8.2068
159546179,7,1888.08,3451.9,2,4.68506,17.6494,3,24,0,0,0,0,,,,5.17116
159546179,8,1872.87,4715.52,1,5.95001,17.0486,3,24,0,0,0,0,,,,3.38488
159546179,9,1880.2,2843.31,16,4.44556,41.119,3,24,0,0,0,0,,,,4.6777
159546179,10,1880.83,24067.5,8,34.9672,246.113,3,24,0,0,1,1,1880.75,23995.8,3,35.9779
159546179,11,1890.76,34999.4,2,47.5027,178.951,3,24,0,0,1,1,1890.76,35963,1.5,52.017
159546179,12,1880.14,11974.4,8,17.3973,122.449,3,24,0,0,1,1,1880.21,12625.3,3,18.2675
159546179,13,1873.78,2579.46,16,4.03303,37.3033,3,24,0,0,0,0,,,,3.49829
159546179,14,1896.41,4567.06,1,5.76268,16.5118,3,24,0,0,0,0,,,,3.50981
159546179,15,1891.56,32848.5,1,41.448,118.761,3,24,0,0,1,1,1891.56,18648.5,1,25.5857
159546179,16,1881.26,11735.7,2,15.9282,60.0042,3,24,0,0,1,1,1881.26,11470.9,1.5,16.7653
159546179,17,1894.66,10656.5,16,16.6616,154.11,3,24,0,0,1,1,1894.62,9511.46,6,12.8468
159546179,18,1890.91,4413.7,24,7.83446,78.1748,3,24,0,0,1,1,1890.9,6508.5,24,11.0657
159546179,19,1878.89,6617.35,4,9.15433,47.849,3,24,0,0,1,1,1878.9,7969.94,3,12.001
160553166,0,1892.68,1054.65,16,11.5686,18.6885,3,24,0,0,1,1,1892.68,974.663,16,10.9194
160553166,1,1877.41,3037.93,4,18.169,26.9163,3,24,0,0,1,1,1877.39,2783.3,3,16.5703
160553166,2,1886.72,2679.43,1,9.57663,11.87,3,24,0,0,0,0,,,,6.43536
160553166,3,1873.39,7895.29,8,57.8409,98.9282,3,24,0,0,1,1,1873.37,7729.48,6,56.1248
160553166,4,1888.97,1024.42,24,15.5179,22.2327,3,24,0,0,1,1,1888.99,1091.76,24,19.0413
160553166,5,1879.1,674.869,2,3.07459,4.22807,3,24,0,0,0,0,,,,2.45836
160553166,6,1890.99,2397.98,4,14.3416,21.2463,3,24,0,0,1,1,1890.97,2579.45,3,15.4028
160553166,7,1887.01,1189.91,4,7.1165,10.5427,3,24,0,0,1,1,1886.99,1241.38,4,8.21278
160553166,8,1871.93,753.419,16,8.26435,13.3507,3,24,0,0,0,0,,,,6.22294
160553166,9,1883.68,2537.28,24,38.4345,55.0658,3,24,0,0,1,1,1883.45,2468.24,12,23.4172
160553166,10,1873.16,2437.67,1,8.71256,10.799,3,24,0,0,0,0,,,,6.84542
160553166,11,1871.41,2166.17,8,15.8694,27.1422,3,24,0,0,1,1,1871.39,2208.87,6,15.4873
160553166,12,1878.07,665.992,4,3.98311,5.90074,3,24,0,0,0,0,,,,4.54586
160553166,13,1876.32,2529.01,2,11.5218,15.8443,3,24,0,0,1,1,1876.32,2497.18,1.5,11.2721
160553166,14,1877.97,1628.8,16,17.8665,28.8626,3,24,0,0,1,1,1877.95,1519.59,16,16.3834
160553166,15,1875.72,1045.1,24,15.8311,22.6815,3,24,0,0,1,1,1875.7,931.45,24,13.2864
160553166,16,1895.91,7587.83,2,34.5689,47.5379,3,24,0,0,1,1,1895.9,7483.94,1.5,33.9057
160553166,17,1890.47,7838.25,2,35.7098,49.1068,3,24,0,0,1,1,1890.46,7578.31,1.5,34.6603
160553166,18,1875.91,848.139,16,9.30335,15.0292,3,24,0,0,1,1,1875.93,817.462,16,9.7953
160553166,19,1888.97,571.092,4,3.41553,5.05992,3,24,0,0,0,0,,,,4.92805
160619012,0,1887.72,18835.5,2,49.1235,47.8677,3,24,0,0,1,1,1887.71,18422.4,1.5,46.2815
160619012,1,1895.57,1382.7,4,4.74161,4.96943,3,24,0,0,0,0,,,,5.6024
160619012,2,1896.57,1170.38,4,4.01351,4.20635,3,24,0,0,0,0,,,,4.64616
160619012,3,1880.18,1615.13,8,7.08435,8.20925,3,24,0,0,0,0,,,,6.25363
160619012,4,1873.12,2787.36,4,9.55856,10.0178,3,24,0,0,1,1,1873.1,3624.92,3,11.3952
160619012,5,1883.64,9900.12,16,58.9035,71.1624,3,24,0,0,1,1,1883.51,9961.11,8,47.5267
160619012,6,1877.99,11236.8,2,29.3057,28.5565,3,24,0,0,1,1,1877.98,10875.3,1.5,27.4383
160619012,7,1877.76,1596.86,4,5.47602,5.73913,3,24,0,0,0,0,,,,5.15647
160619012,8,1890.43,4564.11,8,20.0192,23.198,3,24,0,0,1,1,1890.43,4683.04,6,19.8582
160619012,9,1885.66,12933.3,4,44.3514,46.4824,3,24,0,0,1,1,1885.66,12599.3,3,42.9665
160619012,10,1875.37,24925.8,1,47.9707,44.7919,3,24,0,0,1,1,1875.35,12665.7,1,27.0398
160619012,11,1887.22,6831.85,2,17.8176,17.3621,3,24,0,0,1,1,1887.21,6520.64,1.5,16.4089
160619012,12,1882.95,907.921,16,5.40193,6.52616,3,24,0,0,0,0,,,,3.5919
160619012,13,1880.03,1485.32,2,3.87374,3.77471,3,24,0,0,0,0,,,,2.35207
160619012,14,1888.07,4093.51,4,14.0377,14.7121,3,24,0,0,1,1,1888.07,4091.67,3,13.7587
160619012,15,1889.53,1745.45,4,5.98558,6.27318,3,24,0,0,0,0,,,,5.77437
160619012,16,1895.97,763.905,16,4.54507,5.49097,3,24,0,0,0,0,,,,4.08361
160619012,17,1897.22,3118.36,4,10.6936,11.2074,3,24,0,0,1,1,1897.2,3571.13,3,12.1901
160619012,18,1891.35,2128.86,16,12.6662,15.3023,3,24,0,0,1,1,1891.35,2299.54,12,12.6577
160619012,19,1882.7,1607.79,2,4.19316,4.08597,3,24,0,0,0,0,,,,4.41424
165530429,0,1874.05,8012.92,16,10.2953,34.6479,2,16,1,0,1,1,1874.02,8915.61,4,9.08557
165530429,1,1882.11,2950.8,16,3.79128,12.7593,2,16,1,0,0,0,,,,4.27396
165530429,2,1888.45,10590.9,8,11.4138,32.3821,2,16,1,0,1,1,1888.35,12453.8,2,12.3184
165530429,3,1894.86,29112.7,1,23.2619,31.4708,2,16,1,0,1,1,1894.85,16956.9,1,14.886
165530429,4,1891.2,4576.89,16,5.88053,19.7904,2,16,1,0,0,0,,,,4.32122
165530429,5,1882.91,7639.26,16,9.81515,33.0321,2.5,20,1,0,0,0,,,,6.2319
165530429,6,1895.05,48154.8,4,47.7148,104.111,2,16,1,0,1,1,1895.04,48476.4,3,49.0149
165530429,7,1880.64,50000,8,53.8849,152.876,2,16,1,0,1,1,1880.62,51819.8,6,59.6376
165530429,8,1894.09,32164.2,4,31.8703,69.5391,2,16,1,0,1,1,1894.08,32013.5,3,32.3664
165530429,9,1880.7,7841.63,1,6.26568,8.4768,2,16,1,0,0,0,,,,4.81299
165530429,10,1896.47,13889.8,2,12.5735,21.2343,2,16,1,0,1,1,1896.46,14484.2,1.5,13.6955
165530429,11,1873.74,22811.8,8,24.5843,69.7478,2,16,1,0,1,1,1873.68,23184.8,4,24.2915
165530429,12,1877.74,28650.2,2,25.9351,43.7994,2,16,1,0,1,1,1877.73,29828.3,1.5,28.3942
165530429,13,1873.05,22441.8,16,28.834,97.0384,2,16,1,0,1,1,1873.08,19821.4,12,22.9611
165530429,14,1871.22,50000,2,45.2615,76.4382,2,16,1,0,1,1,1871.21,49863.4,1.5,47.036
165530429,15,1889.01,37370.9,2,33.8293,57.1313,2,16,1,0,1,1,1889,37831.6,1.5,35.7773
165530429,16,1886.55,41347.7,2,37.4292,63.2109,2,16,1,0,1,1,1886.54,40739.2,1.5,38.6435
165530429,17,1896.66,50000,8,53.8849,152.876,2,16,1,0,1,1,1896.6,50889.1,4,55.7571
165530429,18,1875.05,3809.28,24,6.61891,20.1732,2,16,1,0,0,0,,,,2.93379
165530429,19,1894.7,6406.7,4,6.34816,13.8513,2,16,1,0,1,1,1894.68,7918.69,2,7.8357
165890849,0,1874.56,23330.7,4,29.5699,56.9024,3,24,0,1,1,1,1874.59,13704.3,6,52.0935
165890849,1,1873.81,34778,2,24.1533,59.9782,3,24,0,1,1,1,1873.84,9171.67,6,35.6438
165890849,2,1895.77,3244.26,4,4.11186,7.91259,3,24,0,1,1,1,1895.81,2254.57,6,8.77094
165890849,3,1893.7,6120.66,8,16.1044,21.1114,3,24,0,1,1,1,1893.68,6198.88,6,22.889
165890849,4,1887.62,50000,1,30.2735,60.9738,3,24,0,1,1,1,1887.6,23870.1,1,16.064
165890849,5,1887.81,1214.89,24,8.69682,7.25799,3,24,0,1,0,0,,,,3.40133
165890849,6,1897.06,50000,2,34.725,86.23,3,24,0,1,0,0,,,,48.8716
165890849,7,1873.43,6012.9,1,3.64063,7.33259,3,24,0,1,0,0,,,,3.244
165890849,8,1876.81,1573.45,24,11.2636,9.4001,3,24,0,1,0,0,,,,6.47932
165890849,9,1881.68,1500.36,24,10.7403,8.96342,3,24,0,1,0,0,,,,6.45453
165890849,10,1892.25,47538.7,2,33.0156,81.9852,3,24,0,1,1,1,1892.22,11484.7,6,45.2386
165890849,11,1877.02,19255.3,4,24.4046,46.9627,3,24,0,1,1,1,1877.04,11714.4,6,45.5522
165890849,12,1876.41,38071.6,4,48.2529,92.8548,3,24,0,1,1,1,1876.44,22385.5,6,84.2544
165890849,13,1876.02,10124.3,16,41.9256,49.3852,3,24,0,1,1,1,1876.04,10132.3,12,50.6981
165890849,14,1897.37,50000,2,34.725,86.23,3,24,0,1,0,0,,,,45.6798
165890849,15,1895.45,14111.2,1,8.5439,17.2083,3,24,0,1,0,0,,,,4.82297
165890849,16,1873.41,50000,1,30.2735,60.9738,3,24,0,1,1,1,1873.4,27469.7,1,18.4227
165890849,17,1881.02,26692.6,1,16.1616,32.551,3,24,0,1,0,0,,,,8.25293
165890849,18,1872.04,35498.2,2,24.6535,61.2203,3,24,0,1,1,1,1872,9800.47,6,38.2651
165890849,19,1874.56,2408.63,24,17.2423,14.3896,3,24,0,1,1,1,1874.54,2239.24,24,15.121
166556000,0,1890.29,1464.1,4,9.08712,9.47557,3,24,0,0,1,1,1890.27,1536.93,3,9.21061
166556000,1,1887.06,3041.91,24,39.527,48.2232,3,24,0,0,1,1,1887.35,3350.8,6,25.6604
166556000,2,1878.58,2030.4,2,9.51769,9.29181,3,24,0,0,1,1,1878.57,2250.6,1.5,10.1025
166556000,3,1896.33,8214.49,2,38.5063,37.5924,3,24,0,0,1,1,1896.32,8192.43,1.5,36.3677
166556000,4,1878.12,2142.98,16,20.1334,27.7385,3,24,0,0,1,1,1878.13,1962.21,16,18.6864
166556000,5,1894.89,572.46,4,3.55305,3.70493,3,24,0,0,0,0,,,,5.60295
166556000,6,1883.56,632.378,8,4.63164,5.78797,3,24,0,0,0,0,,,,4.82623
166556000,7,1879.97,6100.32,4,37.8625,39.481,3,24,0,0,1,1,1879.98,6039.28,3,36.4445
166556000,8,1879.39,2039.98,16,19.1657,26.4052,3,24,0,0,1,1,1879.4,2135.82,12,18.0788
166556000,9,1875.02,13745.1,1,43.8202,44.4788,3,24,0,0,1,1,1875,6559.5,1,23.2762
166556000,10,1893.45,1803.16,24,23.4305,28.5854,3,24,0,0,1,1,1893.45,1726.26,24,22.385
166556000,11,1890.45,523.077,16,4.91433,6.77065,3,24,0,0,0,0,,,,4.88919
166556000,12,1875.79,4970.21,2,23.2984,22.7455,3,24,0,0,1,1,1875.78,4896.52,1.5,21.7006
166556000,13,1872.81,699.794,16,6.57459,9.05805,3,24,0,0,0,0,,,,4.49559
166556000,14,1883.79,1675.26,2,7.85295,7.66658,3,24,0,0,1,1,1883.78,1839.54,1.5,8.2911
166556000,15,1875.68,1697.65,4,10.5367,10.9871,3,24,0,0,1,1,1875.67,1673.68,3,9.90212
166556000,16,1878.85,3464.62,8,25.3754,31.7106,3,24,0,0,1,1,1878.84,3490.83,6,25.8044
166556000,17,1892.85,7697.03,2,36.0806,35.2243,3,24,0,0,1,1,1892.84,7617.19,1.5,34.0791
166556000,18,1876.08,4830.68,1,15.4005,15.6319,3,24,0,0,1,1,1876.09,2342.49,1,8.24703
166556000,19,1875.72,2130.51,8,15.6042,19.4999,3,24,0,0,1,1,1875.73,2044.42,6,14.9075
172533365,0,1879.68,19984,4,50.5321,51.8168,3,24,0,0,1,1,1879.67,17247.4,4,47.8826
172533365,1,1874.5,11273.4,1,13.3312,14.6154,3,24,0,0,1,1,1874.5,6503.38,1,8.53358
172533365,2,1882.16,10226,8,38.7384,37.4979,3,24,0,0,1,1,1882.15,8765.13,8,35.677
172533365,3,1891.12,3894.43,4,9.84754,10.0979,3,24,0,0,1,1,1891.11,3154.11,4,8.66426
172533365,4,1871.6,9146.6,1,10.8162,11.8581,3,24,0,0,0,0,,,,6.40948
172533365,5,1895.04,5483.06,8,20.7711,20.106,3,24,0,0,1,1,1895.02,5489.06,8,22.6576
172533365,6,1895.81,980.068,16,5.87766,5.08246,3,24,0,0,0,0,,,,4.2118
172533365,7,1888.5,610.994,24,5.3513,3.88061,3,24,0,0,0,0,,,,3.13673
172533365,8,1892.56,11301,8,42.8108,41.44,3,24,0,0,1,1,1892.54,10080.2,8,37.6972
172533365,9,1880,6801.15,4,17.1975,17.6348,3,24,0,0,1,1,1880,6592.85,4,18.3154
172533365,10,1887.27,2436.85,4,6.16187,6.31854,3,24,0,0,0,0,,,,5.09212
172533365,11,1883.93,20101.5,4,50.8291,52.1214,3,24,0,0,0,0,,,,
172533365,12,1872.72,1191.29,16,7.14437,6.17779,3,24,0,0,0,0,,,,4.41718
172533365,13,1883.22,3321.11,24,29.0874,21.0934,3,24,0,0,1,1,1883.31,3315.2,16,21.5736
172533365,14,1873.83,4430.31,2,7.36775,8.12282,3,24,0,0,1,1,1873.82,4627.01,1.5,7.15224
172533365,15,1871.47,6316.2,8,23.9272,23.1611,3,24,0,0,1,1,1871.46,5992.86,8,24.4159
172533365,16,1879.97,9285.35,1,10.9803,12.038,3,24,0,0,0,0,,,,5.69527
172533365,17,1892.66,3734.89,1,4.41666,4.84211,3,24,0,0,0,0,,,,2.48596
172533365,18,1872.39,827.275,8,3.13391,3.03356,3,24,0,0,0,0,,,,3.32712
172533365,19,1877.64,12054.5,1,14.2549,15.6281,3,24,0,0,1,1,1877.65,6267.17,1,8.18173
188829441,0,1873.05,7320.33,2,39.3938,46.7284,3,24,0,0,1,1,1873.04,7355.07,1.5,37.7927
188829441,1,1887.45,6671.79,1,26.9741,30.1146,3,24,0,0,1,1,1887.45,3658.62,1,16.4763
188829441,2,1890.01,6609.21,4,44.8809,59.6643,3,24,0,0,1,1,1890,6576.27,3,44.5286
188829441,3,1871.41,1875.6,2,10.0934,11.9727,3,24,0,0,1,1,1871.4,2043.73,1.5,10.5227
188829441,4,1897.3,1731.51,8,13.3642,22.1057,3,24,0,0,1,1,1897.31,1965.65,6,15.922
188829441,5,1895.55,524.62,8,4.04914,6.6977,3,24,0,0,0,0,,,,3.87881
188829441,6,1888.39,5239.02,8,40.436,66.8853,3,24,0,0,1,1,1888.37,5243.19,6,41.9535
188829441,7,1886.78,4473.87,1,18.0879,20.1938,3,24,0,0,1,1,1886.79,2098.93,1,9.4524
188829441,8,1880.3,9200.38,1,37.1972,41.528,3,24,0,0,1,1,1880.29,5129.11,1,23.0351
188829441,9,1892.22,8488.29,1,34.3182,38.3138,3,24,0,0,1,1,1892.23,4366.83,1,19.5809
188829441,10,1889.18,303.374,24,3.63773,6.70841,3,24,0,0,0,0,,,,3.41511
188829441,11,1895.3,1195.48,24,14.3349,26.4353,3,24,0,0,1,1,1895.29,1057.79,24,11.905
188829441,12,1890.3,1324.13,16,13.6192,23.9071,3,24,0,0,1,1,1890.31,1292.48,16,14.1699
188829441,13,1890.53,981.173,2,5.28011,6.2632,3,24,0,0,0,0,,,,5.28773
188829441,14,1873.24,584.993,16,6.01687,10.562,3,24,0,0,0,0,,,,5.4066
188829441,15,1875.86,6793.35,8,52.4326,86.729,3,24,0,0,1,1,1875.85,6531.34,6,53.026
188829441,16,1892.22,643.373,8,4.96571,8.21379,3,24,0,0,0,0,,,,6.04177
188829441,17,1892.61,329.931,24,3.95616,7.29564,3,24,0,0,0,0,,,,4.77748
188829441,18,1875.7,503.477,4,3.41894,4.54511,3,24,0,0,0,0,,,,3.06331
188829441,19,1889.72,3756.88,4,25.5117,33.9151,3,24,0,0,1,1,1889.73,3662.58,3,24.5834
198209789,0,1892.49,19821.4,16,35.3744,101.046,3,24,0,0,1,1,1892.35,18624,6,31.538
198209789,1,1883.45,4661.04,16,8.31835,23.7612,3,24,0,0,1,1,1883.41,4811.99,12,8.60353
198209789,2,1882.43,10009.2,2,12.9204,18.0401,3,24,0,0,1,1,1882.42,9256.73,1.5,11.8672
198209789,3,1883.22,36308.8,2,46.8693,65.4414,3,24,0,0,1,1,1883.21,36888.5,1.5,47.5406
198209789,4,1885.37,4029.1,24,8.42636,25.1559,2.5,20,1,0,0,0,,,,5.61972
198209789,5,1876.18,4840.29,16,8.63825,24.675,3,24,0,0,1,1,1876.06,6283.02,8,12.1506
198209789,6,1892.12,2466.29,8,4.18506,8.89027,3,24,0,0,0,0,,,,3.43789
198209789,7,1896.37,9892.34,4,15.5983,25.2148,3,24,0,0,1,1,1896.35,10696.9,3,17.4089
198209789,8,1890.91,2060.46,24,4.3092,12.8646,3,24,0,0,0,0,,,,5.05766
198209789,9,1877.82,9449.24,4,14.8997,24.0854,3,24,0,0,1,1,1877.83,7911.7,3,12.9719
198209789,10,1886.76,18626.7,24,38.9555,116.297,3,24,0,0,1,1,1886.98,19585.2,6,33.2856
198209789,11,1888.18,8686.54,1,9.06329,11.0706,3,24,0,0,0,0,,,,5.44945
198209789,12,1887.72,1889.12,16,3.37142,9.63041,3,24,0,0,0,0,,,,4.12508
198209789,13,1890.18,10391.1,16,18.5446,52.9723,3,24,0,0,1,1,1890.18,10797.5,12,19.058
198209789,14,1886.24,20080.2,1,20.9511,25.5914,3,24,0,0,1,1,1886.23,10020.9,1,11.5529
198209789,15,1873.62,20523.7,16,36.6278,104.627,3,24,0,0,1,1,1873.62,20646.7,12,34.4898
198209789,16,1888.26,1892.5,24,3.95792,11.8159,3,24,0,0,0,0,,,,3.25828
198209789,17,1895.45,17895.3,16,31.937,91.2276,3,24,0,0,1,1,1895.43,16566,12,31.9798
198209789,18,1873.8,2788.75,24,5.83233,17.4117,2,16,1,0,0,0,,,,5.09175
198209789,19,1895.3,5506.51,16,9.82721,28.0713,3,24,0,0,1,1,1895.18,4517.09,8,8.72099
198210748,0,1887.59,1036.76,16,5.12021,3.78015,3,24,0,0,0,0,,,,3.42484
198210748,1,1882.76,7016.87,1,7.05699,6.39609,3,24,0,0,0,0,,,,5.40166
198210748,2,1872.99,5180.45,2,7.71689,6.67812,3,24,0,0,1,1,1872.98,5990.02,1.5,8.14219
198210748,3,1880.09,2236.6,8,7.69602,5.76639,3,24,0,0,0,0,,,,6.96803
198210748,4,1895.45,10835,16,53.5105,39.5057,3,24,0,0,1,1,1895.43,9789.75,16,50.9914
198210748,5,1890.78,6352.13,24,43.6975,28.3659,3,24,0,0,1,1,1890.77,5561.29,24,37.6941
198210748,6,1877.66,1668.36,16,8.23948,6.08304,3,24,0,0,1,1,1877.6,1591.47,16,8.36334
198210748,7,1881.47,18818.4,1,18.926,17.1535,3,24,0,0,1,1,1881.48,9293.63,1,10.3853
198210748,8,1885.66,23385.3,1,23.519,21.3164,3,24,0,0,1,1,1885.66,11741.2,1,13.073
198210748,9,1877.59,683.777,16,3.37695,2.49313,3,24,0,0,0,0,,,,4.18357
198210748,10,1891.93,1616.39,8,5.56191,4.16737,3,24,0,0,0,0,,,,6.03673
198210748,11,1881.41,11160.9,2,16.6255,14.3875,3,24,0,0,1,1,1881.4,10806.9,1.5,14.6439
198210748,12,1886.37,39095.1,1,39.3185,35.6363,3,24,0,0,1,1,1886.35,20188.3,1,22.5504
198210748,13,1873.3,2978.03,4,6.33856,5.42913,3,24,0,0,0,0,,,,4.85906
198210748,14,1888.53,776.006,24,5.33829,3.46531,3,24,0,0,0,0,,,,3.45968
198210748,15,1874.03,11534.4,1,11.6003,10.514,3,24,0,0,0,0,,,,6.56114
198210748,16,1891.93,5088.3,4,10.8301,9.27628,3,24,0,0,1,1,1891.91,5233.4,4,12.399
198210748,17,1881.93,3782.18,8,13.0143,9.7512,3,24,0,0,1,1,1881.89,3429.03,8,12.845
198210748,18,1870.7,3844.56,1,3.86654,3.50444,3,24,0,0,0,0,,,,
198210748,19,1883.01,977.98,24,6.7277,4.36724,3,24,0,0,0,0,,,,4.10859
198488028,0,1877.08,7231.36,4,54.8806,64.7439,3,24,0,0,1,1,1877.05,6895.27,3,51.2201
198488028,1,1894.47,1732.73,8,16.341,21.9394,3,24,0,0,1,1,1894.47,1751.34,6,16.4937
198488028,2,1882.43,3058.1,16,40.45,54.7596,3,24,0,0,1,1,1882.43,2877.02,16,38.0789
198488028,3,1881.62,4532,4,34.3945,40.5759,3,24,0,0,1,1,1881.6,4687.92,3,34.6297
198488028,4,1879.16,7683,4,58.3082,68.7875,3,24,0,0,1,1,1879.14,7741.86,3,56.6561
198488028,5,1873.76,244.632,16,3.23579,4.38048,3,24,0,0,0,0,,,,4.99636
198488028,6,1877.01,954.211,8,8.99896,12.082,3,24,0,0,0,0,,,,5.6607
198488028,7,1877.62,1448.15,8,13.6572,18.3361,3,24,0,0,1,1,1877.62,1232.88,6,12.1023
198488028,8,1878.16,1636.39,24,27.671,35.8874,3,24,0,0,1,1,1878.16,1482.36,24,26.4688
198488028,9,1893.26,8285.65,2,46.3248,52.4554,3,24,0,0,1,1,1893.26,8147.86,1.5,45.5182
198488028,10,1895.62,678.789,16,8.97846,12.1547,3,24,0,0,1,1,1895.6,645.292,16,8.73535
198488028,11,1888.76,968.477,2,5.41472,6.13131,3,24,0,0,0,0,,,,5.0321
198488028,12,1885.78,3658.76,1,15.5663,16.3788,3,24,0,0,1,1,1885.78,1936.08,1,9.10664
198488028,13,1878.76,5999.03,4,45.5282,53.7106,3,24,0,0,1,1,1878.74,6099.52,3,44.4949
198488028,14,1893.1,3941.02,16,52.1286,70.5696,3,24,0,0,1,1,1893.08,3600.84,16,47.2499
198488028,15,1882.72,604.607,16,7.99724,10.8263,3,24,0,0,1,1,1882.72,675.685,16,9.03157
198488028,16,1874.62,6698.75,2,37.4524,42.4089,3,24,0,0,1,1,1874.61,6800.27,1.5,37.5382
198488028,17,1878.6,7157.75,1,30.4529,32.0424,3,24,0,0,1,1,1878.6,3759.01,1,17.8104
198488028,18,1872.68,1188.55,2,6.64511,7.52453,3,24,0,0,1,1,1872.67,1323.55,1.5,7.4323
198488028,19,1892.72,6541.38,1,27.8305,29.2832,3,24,0,0,1,1,1892.7,3534.28,1,16.7949
198556820,0,1890.37,2361.63,2,6.60197,8.9651,3,24,0,0,0,0,,,,5.0676
198556820,1,1891.66,1824.48,4,5.98293,9.79482,3,24,0,0,0,0,,,,6.97992
198556820,2,1890.12,1346.04,24,6.17314,17.7008,3,24,0,0,0,0,,,,4.46265
198556820,3,1875.14,3914.58,16,15.1545,42.0313,3,24,0,0,1,1,1875.14,3678.58,12,14.7233
198556820,4,1885.78,4147.36,1,9.20598,11.1327,3,24,0,0,0,0,,,,4.93075
198556820,5,1871.87,13485.3,2,37.6983,51.1921,3,24,0,0,1,1,1871.86,13366.9,1.5,37.2988
198556820,6,1876.49,12168.2,4,39.9028,65.326,3,24,0,0,1,1,1876.48,12329.6,3,43.3584
198556820,7,1873.82,1289.81,4,4.22962,6.92443,3,24,0,0,0,0,,,,5.91476
198556820,8,1880.49,5899.86,4,19.3472,31.6738,3,24,0,0,1,1,1880.48,5728.92,3,20.3159
198556820,9,1883.7,3688.64,16,14.2798,39.6054,3,24,0,0,1,1,1883.64,3985.49,8,15.7046
