key,tic,t0,tier,rank,snr,depth_ppm,duration_h,tmag,rstar,mstar,ra,dec,is_candidate,is_validation,toi_phase2,lc_status,shape,shape_strict_box,dbic_alt,dbic_box,best_alt,fit_t0,fit_rp,fit_t14_h,fit_b,fit_depth_ppm,grazing,duration,duration_too_long,t_min_h,p_b0_d,duration_note,edge_lc,near_edge,edge_resolved,edge_pixels,edge,pix_status,pixels,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,centroid,centroid_offset_px,centroid_sigma,diff_snr,centroid_inconclusive,neighbours,neighbours_failing,n_unresolved,ap_snr,asteroid,asteroid_hits,catalogue,known,eb,eb_overridden,toi_fp,tois,toi_disp,ctois,fpp_status,fpp,fpp_value,nfpp_value,p_lo,p_hi,bic_transit,bic_box,bic_ramp,bic_step,bic_flare_decay
229595274_1886.3400,229595274,1886.34,A,7504,10.4282,577.749,16,10.2053,0.657445,,273.0424,77.16175,True,False,,ok,True,True,16.256626,8.7090938,flare_decay,1886.3613,0.26131289,33.877421,1.2338218,700.00041,True,True,False,2.3498027,7495.1827,,True,False,True,False,True,ok,False,False,-0.12943276,-0.35509106,True,0.74907206,10.523611,4.5187585,False,False,229595276;229595275,1,-1.3497507,True,,True,False,False,False,False,,,,not run,,,,,,0,8.7090938,39.350259,20.691037,16.256626
56862345_1887.1200,56862345,1887.12,A,7505,10.4258,4795.22,2,9.7573,0.789269,0.68,138.47217,46.490584,True,False,,ok,False,False,-12.50694,6.6345358,ramp,1886.9503,0.38424048,14.324886,1.3530563,997.38405,True,True,False,3.0616134,256.2744,,False,,,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,6.6345358,-12.50694,-8.3948705,-4.0751662
39065678_1883.4200,39065678,1883.42,A,7507,10.425,2277.23,6,11.8509,1.05213,1.14,139.09447,40.107279,True,False,,ok,False,False,3.2434263,-1.8504451,flare_decay,1883.4216,0.048388856,6.8393617,0.48214614,2685.4596,False,True,False,2.6018042,45.429511,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-1.8504451,80.857395,22.91277,3.2434263
86299057_1872.8500,86299057,1872.85,A,7508,10.423,6244.29,3,12.6523,0.830347,0.9,142.53367,64.926327,True,False,,ok,True,True,19.031299,-2.1150049,flare_decay,1872.8614,0.077822919,3.2128662,1.5310131e-06,7336.6429,False,True,False,2.2839751,6.9511014,,True,False,True,False,True,ok,False,False,-0.0032853703,-0.003393923,True,,,0.43235798,True,True,,0,-0.034243415,True,,True,False,False,False,False,,,,not run,,,,,,0,-2.1150049,63.227458,45.963356,19.031299
229512649_1895.8400,229512649,1895.84,A,7509,10.4224,649.642,12,10.2685,1.96905,1.19,297.35152,62.040595,True,False,,ok,False,False,0.041409468,-3.5294691,step,1895.7693,0.028956054,24.145222,0.94674089,620.67971,True,True,False,4.7131789,336.74441,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-3.5294691,15.117235,0.041409468,6.0150647
86037975_1874.1600,86037975,1874.16,A,7510,10.4213,11090.4,1.5,12.9005,0.818387,0.97,139.20251,23.02264,True,False,,ok,True,True,18.05154,2.2162681,flare_decay,1874.1654,0.11464652,1.5391938,0.5764922,14586.698,False,False,False,2.2705778,0.75718899,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,2.2162681,72.843134,61.168152,18.05154
256559137_1883.1300,256559137,1883.13,A,7511,10.4197,7130.75,1,12.0324,0.575018,0.567211,299.60211,60.531518,True,False,,ok,True,True,12.487489,1.5647194,flare_decay,1883.1491,0.084403951,1.14974,0.045321253,8625.4336,False,False,False,1.8559553,0.57756629,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,1.5647194,76.46739,64.997701,12.487489
307989458_1881.5900,307989458,1881.59,A,7515,10.412,2731.4,6,12.0141,0.828685,0.95,149.64411,26.561361,True,False,,ok,True,True,10.962016,-1.7659677,flare_decay,1881.5999,0.048625446,6.2955332,2.5901579e-05,2865.3024,False,True,False,2.1780172,60.393946,,True,False,True,False,True,ok,False,False,-0.034253853,-0.053745772,True,,,-1.7359435,True,True,,0,-0.35665112,True,,True,False,False,False,False,,,,not run,,,,,,0,-1.7659677,38.728072,15.627502,10.962016
16151595_1883.2900,16151595,1883.29,A,7516,10.411,1766.87,4,10.919,1.45519,1.06,137.02783,39.831319,True,False,,ok,False,False,7.9559985,-1.1413218,flare_decay,1883.3048,0.040102689,4.3935825,9.0999655e-05,1949.0508,False,True,False,3.6584218,4.299516,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-1.1413218,59.545258,22.909312,7.9559985
117247173_1876.4000,117247173,1876.4,A,7517,10.4085,1075.85,12,10.2997,1.56904,1.3,130.14428,26.447025,True,False,,ok,False,False,-18.178619,18.541378,step,1876.3176,0.030978465,20.876615,3.0550646e-05,1163.119,False,True,False,3.6528777,467.20171,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,18.541378,111.65765,-18.178619,56.995511
285005760_1872.6500,285005760,1872.65,A,7521,10.3983,11656,1,12.6468,1.61651,1.13,138.49124,27.976339,True,False,,ok,True,True,41.077681,-1.3284104,flare_decay,1872.6536,0.14511749,0.81126653,0.70070762,21885.121,False,False,False,4.3806726,0.059038085,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-1.3284104,122.86125,97.575568,41.077681
17191314_1877.9400,17191314,1877.94,A,7524,10.3907,1213.84,6,10.2756,1.26252,1.08,145.21023,39.663869,True,False,,ok,True,True,31.814915,6.9715061,flare_decay,1877.9317,0.043348958,8.154562,0.92733486,1474.0913,True,True,False,3.1638646,42.82889,,True,False,True,False,True,ok,False,False,0.22245074,0.33788399,True,,,1.2393504,True,True,,0,2.3114189,True,,True,False,False,False,False,,,,not run,,,,,,0,6.9715061,110.39896,43.892666,31.814915
21509318_1883.0000,21509318,1883,A,7530,10.38,1424.08,8,11.1579,1.6841,1.01,149.24039,39.711188,True,False,,ok,True,True,18.272638,-2.6273463,flare_decay,1882.9944,0.050071665,8.4086479,0.91538179,2026.4817,True,True,False,4.3445782,18.123898,,False,,,False,False,ok,False,False,-0.17656119,-0.18302446,True,0.57437076,3.8715001,4.4415923,False,True,,0,-1.8327051,True,,True,False,False,False,False,,,,not run,,,,,,0,-2.6273463,66.670661,37.387035,18.272638
287179145_1897.4900,287179145,1897.49,A,7532,10.3778,4014.63,6,12.4933,0.98657,1.05,149.59004,61.60704,True,False,,ok,False,False,-7.9292762,-4.2277843,step,1897.7579,0.10519598,2.4690205,1.0089877,3301.4924,True,True,False,2.6433696,2.0171274,grazing,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-4.2277843,-5.9871978,-7.9292762,-4.0953165
117294914_1894.2000,117294914,1894.2,A,7533,10.3776,8847.13,1.5,12.8344,0.845524,0.95,131.26637,28.02748,True,False,,ok,False,False,6.5605341,12.299944,flare_decay,1894.2025,0.38768999,4.3755962,1.2717212,8573.8164,True,True,False,2.9411575,8.2275821,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,12.299944,36.646346,28.159209,6.5605341
3699152_1882.0600,3699152,1882.06,A,7536,10.374,3781.71,2,11.2736,1.20687,0.9,127.84484,25.769156,True,False,,ok,True,True,13.314176,5.0143988,step,1882.0699,0.47208458,3.467693,1.398138,4398.6336,True,True,False,4.5359483,1.0736499,grazing,True,False,True,False,True,ok,False,False,-0.029075905,-0.042556057,True,,,0.21240483,True,True,,0,-0.30163343,False,"Minoyama (V=16.9, 10"")",True,False,False,False,False,,,,not run,,,,,,0,5.0143988,32.366926,13.314176,14.745762
441765914_1894.3500,441765914,1894.35,A,7544,10.3575,1510.54,6,10.8812,0.831423,0.802,261.37523,75.882288,True,True,2088.01,ok,True,True,23.187402,0.42171771,flare_decay,1894.3382,0.039309771,7.0935195,0.038525968,1872.192,False,True,False,2.2916125,74.176381,,True,False,True,True,True,ok,True,True,0.38764422,0.54518356,True,0.18708185,1.0888154,5.5948161,False,True,,2,4.015025,True,,True,True,False,False,False,2088.01,CP,441765914.01;441765914.02,ok,True,0.0076135588,0.00060202209,23.701479,74.176381,0,0.42171771,100.40027,43.659867,23.187402
259132294_1876.3700,259132294,1876.37,A,7550,10.3444,3883.01,16,10.7839,1.94549,1.21,292.05523,71.292261,True,False,,ok,True,True,21.099266,14.885746,step,1876.3351,0.057959924,20.274391,2.7578303e-05,4070.5731,False,True,False,4.7615841,193.34647,,True,False,False,False,True,ok,True,True,2.2198806,0.81697995,True,,,2.2671919,True,True,,0,22.963333,True,,True,False,False,False,False,,,,ok,True,2.8655877e-06,1.7742215e-17,21.425364,193.34647,0,14.885746,263.77116,21.099266,180.19429
172936458_1872.0900,172936458,1872.09,A,7554,10.3397,4717.52,6,12.884,1.15352,1.08,129.27336,30.779145,True,False,,ok,False,False,8.5808694,1.5543158,flare_decay,1872.0941,0.38634772,7.1892446,1.2842647,6940.7023,True,True,False,3.8415477,16.392601,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,1.5543158,39.739825,16.864528,8.5808694
376870576_1882.7800,376870576,1882.78,A,7555,10.3385,3649.83,8,11.8653,2.15606,0.97,283.57041,73.784585,True,False,,ok,False,False,-12.175,-4.1321683,step,1882.7483,0.053182643,11.98356,0.00018633777,3427.385,False,True,False,5.6563721,23.791572,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-4.1321683,38.810597,-12.175,28.479408
417835332_1883.2900,417835332,1883.29,A,7556,10.3365,2754.29,16,10.5522,1.46092,1.2,138.24038,61.796827,True,False,,ok,True,True,13.842883,1.8187688,ramp,1884.091,0.049245554,56.439686,0.74543958,2462.7605,False,True,False,3.5549517,10015.273,,False,,,False,False,ok,False,False,-0.9678994,-0.44249825,True,,,-9.3658737,True,False,417835334,1,-10.004692,True,,True,False,False,False,False,,,,not run,,,,,,0,1.8187688,13.842883,17.063355,28.058192
91987487_1879.3400,91987487,1879.34,A,7559,10.3361,716.071,6,8.81022,1.47706,1.201,144.52815,22.955279,True,False,,ok,True,True,44.564888,-0.47649039,flare_decay,1879.3541,0.031156601,7.6988908,0.93144428,755.25912,True,True,False,3.5312643,25.917255,,True,False,True,False,True,ok,False,False,-0.059792698,-0.12778314,True,,,-0.23767799,True,True,,0,-0.6180233,True,,True,True,False,False,False,,,91987487.01,not run,,,,,,0,-0.47649039,99.687345,45.959216,44.564888
188506252_1880.2900,188506252,1880.29,A,7562,10.3311,3742.05,4,11.9174,1.99487,1.2,134.2977,37.104381,True,False,,ok,True,True,20.036935,8.1799142,flare_decay,1880.2932,0.062921484,4.2147434,0.53197543,4472.9193,False,False,False,4.9191416,1.4815779,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,8.1799142,100.56147,54.655298,20.036935
318231727_1892.3600,318231727,1892.36,A,7564,10.3278,3879.75,6,12.9539,1.56441,0.99,162.95858,51.612484,True,False,,ok,False,False,1.3011411,0.59225479,flare_decay,1892.3462,0.06470375,5.3983506,0.39577694,4897.394,False,True,False,4.1191907,5.5958082,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,0.59225479,28.495269,7.7666944,1.3011411
82203895_1891.4000,82203895,1891.4,A,7570,10.3171,3618.34,3,12.0785,0.888424,1.008,148.05836,29.856302,True,False,,ok,True,True,34.288733,-2.807716,step,1891.3701,0.050407034,5.8853672,1.2867294e-06,3079.058,False,True,False,2.2932782,42.268882,,True,False,True,False,True,ok,False,False,0.17373558,0.22701188,True,,,-12.571671,True,True,,0,1.7924474,True,,True,False,False,False,False,,,,not run,,,,,,0,-2.807716,85.769261,34.288733,43.135638
99988446_1872.1900,99988446,1872.19,A,7572,10.3005,3044.37,3,11.9264,1.10541,0.92,171.84937,65.795951,True,False,,ok,False,False,6.0251577,-4.5185742,flare_decay,1872.1869,0.052408147,3.6793234,1.2906561e-09,3328.3136,False,True,False,2.9474958,4.8447281,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-4.5185742,34.920493,20.042916,6.0251577
138652016_1883.7900,138652016,1883.79,A,7573,10.2974,2149.24,3,9.86734,1.24909,1.192,179.05197,60.664834,True,False,,ok,False,False,-17.664744,-0.15287773,step,1883.7923,0.03807204,7.2541123,4.3511855e-06,1756.6909,False,True,False,3.0135304,34.886285,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-0.15287773,28.082803,-17.664744,-12.793053
311626379_1872.1700,311626379,1872.17,A,7583,10.2848,764.903,24,10.8791,1.81769,1.44,159.5543,52.538131,True,False,,ok,False,False,-20.330128,-11.096414,flare_decay,1872.0823,0.028101531,20.837956,0.025379139,957.00771,False,True,False,4.0788884,333.79918,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-11.096414,68.083896,-3.0443259,-20.330128
229964480_1891.1100,229964480,1891.11,A,7587,10.2802,2375.92,16,10.7143,1.06195,1.041,289.36675,63.165327,True,False,,ok,False,False,-48.341474,-12.015709,step,1891.131,0.045937376,17.22803,0.002892413,2557.3251,False,True,False,2.7005388,649.47822,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-12.015709,102.82717,-48.341474,49.761425
142386821_1883.8300,142386821,1883.83,A,7588,10.2789,3306.26,1,9.67535,0.949984,1.104,197.80186,60.681122,True,False,,ok,False,False,-16.14609,12.31396,ramp,1883.9342,0.024065235,6,1.260947e-06,701.94181,False,True,False,2.3192883,43.297375,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,12.31396,-16.14609,-9.8942196,-6.1650499
117159618_1875.5900,117159618,1875.59,A,7591,10.2758,2575.48,4,11.5305,1.3045,1.23,129.30779,26.862583,True,False,,ok,True,True,10.236886,-2.3158375,flare_decay,1875.5808,0.04896771,4.5797828,4.4183076e-10,2905.7711,False,True,False,3.1472252,7.6888224,,True,False,True,False,True,ok,False,False,-0.034505468,-0.044999455,True,,,-1.853765,True,True,,1,-0.35457128,True,,True,False,False,False,False,,,,not run,,,,,,0,-2.3158375,57.52608,22.568299,10.236886
308026259_1893.6300,308026259,1893.63,A,7595,10.2663,3446.76,4,12.3754,1.24616,1.05,149.98764,28.440161,True,False,,ok,True,True,15.12549,-0.85732689,flare_decay,1893.6403,0.056478182,4.1665469,9.390792e-08,3865.1713,False,True,False,3.1920137,5.5407445,,True,False,True,False,True,ok,False,False,0.26417129,0.37543464,True,,,-0.34322096,True,True,,1,2.7120617,True,,True,False,False,False,False,,,,not run,,,,,,0,-0.85732689,50.657696,26.084049,15.12549
270494650_1886.5800,270494650,1886.58,A,7597,10.263,2573.51,4,11.6515,1.06409,1,231.2562,72.471228,True,True,7357.01,ok,True,True,55.297347,4.5383294,step,1886.5821,0.059388219,6.4365905,0.90249471,2930.4638,True,True,False,2.7777703,31.114576,,True,False,True,True,True,ok,True,True,0.43765665,0.61000006,True,0.23486728,1.3882853,5.8400434,False,True,,0,4.4916702,True,,True,True,False,False,False,7357.01,PC,,ok,True,0.047816859,0,16.111605,31.114576,0,4.5383294,168.39138,55.297347,61.816518
308015761_1892.5900,308015761,1892.59,A,7599,10.2613,4373.61,4,12.446,1.00269,1.1,149.84626,26.043764,True,False,,ok,True,True,16.699418,3.4954794,flare_decay,1892.578,0.062595014,4.6296282,0.00019554439,4747.3919,False,True,False,2.5432219,15.078412,,False,True,False,True,True,ok,True,True,0.48879189,0.74005229,True,0.54945202,2.5534574,7.3480615,False,True,,0,5.0156402,True,,True,False,False,False,False,,,,ok,True,0.068753771,6.7555352e-05,22.103756,33.155634,0,3.4954794,48.178295,23.154686,16.699418
160184987_1891.3000,160184987,1891.3,A,7606,10.2473,3317.89,3,11.8612,1.22443,1.21,247.65013,84.36336,True,False,,ok,False,False,3.1791326,6.1057229,flare_decay,1891.3163,0.40562722,5.7413622,1.3357823,3788.9739,True,True,False,3.9808213,7.4911777,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,6.1057229,70.868193,33.675221,3.1791326
417850848_1892.9500,417850848,1892.95,A,7609,10.2345,2981.67,6,12.4309,0.841026,0.9,159.71309,61.469043,True,False,,ok,True,True,13.343627,1.8078335,step,1892.976,0.068080575,7.7631633,0.918361,3688.9857,True,True,False,2.2924414,97.126141,,True,False,True,False,True,ok,False,False,0.23893513,0.29077964,True,0.27100674,1.7213859,8.6905086,False,True,,0,2.4453816,True,,True,False,False,False,False,,,,not run,,,,,,0,1.8078335,36.872273,13.343627,21.186674
3666962_1881.9300,3666962,1881.93,A,7611,10.2342,3060.93,6,11.9947,0.96405,1.05,127.59388,26.621672,True,False,,ok,False,False,5.48521,0.61035284,flare_decay,1881.9538,0.066043588,6.5701102,0.83135614,4069.2951,False,True,False,2.4914693,45.862225,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,0.61035284,44.999333,24.397537,5.48521
126369215_1892.5400,126369215,1892.54,A,7617,10.2274,2870.99,6,12.1397,1.28028,1.1,136.09502,25.471194,True,False,,ok,False,False,9.1904364,2.3678326,flare_decay,1892.559,0.35310917,8.1223307,1.2766911,4163.0954,True,True,False,4.136372,18.94027,,True,True,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,2.3678326,33.92878,24.819368,9.1904364
148963939_1883.8100,148963939,1883.81,A,7626,10.2198,5243.13,2,10.3737,1.1012,1.033,190.28238,68.506588,True,False,,ok,False,False,-6.5248776,-2.0019038,flare_decay,1883.8641,0.036591427,4.652472,0.01518187,1622.6558,False,True,False,2.7825109,11.679366,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-2.0019038,11.257652,3.8916716,-6.5248776
233075841_1891.1000,233075841,1891.1,A,7639,10.1938,410.538,16,8.1519,0.804724,0.85,271.39819,63.668939,True,False,,ok,False,False,-55.6321,-9.2548037,step,1890.9508,0.018891298,26.738979,0.00018575015,432.56775,False,True,False,2.1326784,4929.0985,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-9.2548037,88.582509,-55.6321,26.764027
298073824_1876.1900,298073824,1876.19,A,7644,10.1754,370.589,24,8.1033,4.12041,,201.33695,75.98272,True,False,,ok,True,True,59.06326,-3.32966,step,1876.1961,0.019361159,24.482981,0.10361791,453.36857,False,True,False,6.462098,136.41152,,True,False,True,False,True,ok,False,False,1.6706027,3.1905272,True,0.066384648,3.4103179,5.6633463,False,True,,1,16.999051,True,,False,True,False,False,True,1447.01,FA,,not run,,,,,,0,-3.32966,225.72736,59.06326,95.895234
85914326_1873.2600,85914326,1873.26,A,7645,10.1746,4474.25,1.5,11.764,1.37096,1,137.87903,22.582158,True,False,,ok,False,False,7.0315695,-2.0468786,flare_decay,1873.2628,0.072364867,1.5790435,0.71095729,5442.2119,False,False,False,3.6232418,0.12270727,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-2.0468786,36.687522,28.47091,7.0315695
126351267_1878.2800,126351267,1878.28,A,7646,10.1744,3385.22,1.5,11.1322,1.98619,1.91,135.77573,27.504812,True,False,,ok,False,False,-0.24114348,4.4772518,flare_decay,1878.2937,0.41870146,3.5781798,1.3500492,3727.1574,True,True,False,5.6000276,0.54186454,grazing,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,4.4772518,74.279119,40.204798,-0.24114348
117505748_1874.7700,117505748,1874.77,A,7661,10.146,4860.69,4,12.5426,0.910755,0.96,138.03325,28.406943,True,False,,ok,False,False,3.4405433,2.9790165,flare_decay,1874.778,0.076164717,5.0389009,0.82102177,5472.6298,False,True,False,2.4481125,21.802422,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,2.9790165,95.856972,50.404728,3.4405433
229596042_1872.5900,229596042,1872.59,A,7662,10.1422,1965.71,16,12.118,2.12871,1.15,273.49593,76.002044,True,False,,ok,False,False,4.8984433,5.0781752,step,1872.7021,0.31802627,42.737708,1.2651549,2186.6172,True,True,False,6.6056628,679.57904,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,5.0781752,26.424118,4.8984433,7.7315713
8793666_1874.1800,8793666,1874.18,A,7663,10.1418,7297.48,1.5,12.6779,1.00288,0.97,140.75257,34.889308,True,False,,ok,False,False,6.0035584,2.0873659,flare_decay,1874.1787,0.37367015,2.9155156,1.256455,8598.7261,True,True,False,3.4296822,1.5115338,grazing,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,2.0873659,36.807591,26.558873,6.0035584
117246841_1872.3200,117246841,1872.32,A,7666,10.1403,3438.92,2,11.0632,2.19057,1.54,130.16674,26.920165,True,False,,ok,True,True,12.374805,13.08917,flare_decay,1872.3338,0.35056418,4.7445598,1.2793871,3694.8819,True,True,False,6.3187021,0.94175393,grazing,True,True,True,False,True,ok,False,False,-0.016892034,-0.011538452,True,,,-1.1843668,True,True,,1,-0.1712903,True,,True,False,False,False,False,,,,not run,,,,,,0,13.08917,71.844874,49.444253,12.374805
91844695_1882.9400,91844695,1882.94,A,7669,10.139,1150.69,8,10.6579,0.86865,0.949,141.50818,23.802187,True,False,,ok,True,True,20.37167,1.4317073,flare_decay,1882.9641,0.032560205,9.8107851,7.8179256e-06,1284.9145,False,True,False,2.2488889,207.64798,,True,True,True,False,True,ok,True,True,0.57875487,0.94595222,True,,,-1.7934165,True,True,,0,5.8679957,True,,True,False,False,False,False,,,,ok,True,0.0010602898,0,14.802189,207.64798,0,1.4317073,72.032058,28.365524,20.37167
414969628_1891.8600,414969628,1891.86,A,7677,10.1197,6626.02,3,12.6478,2.24504,1.03,141.28704,23.567628,True,False,,ok,True,True,33.28929,4.9380793,flare_decay,1891.8514,0.10556971,3.7907802,0.87832344,9571.2172,False,False,False,6.0611357,0.28573354,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,4.9380793,95.358576,52.17683,33.28929
117164326_1889.6600,117164326,1889.66,A,7679,10.1175,7992.59,2,12.839,1.70516,1.19,129.67792,29.176495,True,False,,ok,True,True,13.878421,5.2324769,flare_decay,1889.6676,0.3797442,5.4290751,1.2708768,7663.734,True,True,False,5.4741948,2.3886906,grazing,True,False,True,False,True,ok,False,False,0.26300868,0.16109209,True,,,1.6553737,True,True,,0,2.6609903,False,"Alstede (V=15.4, 17"")",True,False,False,False,False,,,,not run,,,,,,0,5.2324769,85.467697,41.276583,13.878421
441804114_1876.2200,441804114,1876.22,A,7684,10.109,205.411,24,7.75763,1.81984,2.367,265.51597,73.461689,True,False,,ok,True,False,15.989954,-6.5353554,step,1876.4463,0.016740128,12.673932,0.02204496,339.63215,False,True,False,3.4215489,127.17617,,True,False,True,False,True,ok,False,False,0.89670529,3.5793149,True,,,2.4646604,True,True,,0,9.0647938,True,,True,False,False,False,False,,,,not run,,,,,,0,-6.5353554,105.42911,15.989954,35.069126
8942965_1897.2300,8942965,1897.23,A,7689,10.0969,1878.15,8,11.6123,1.01195,1.04,153.32346,33.246763,True,False,,ok,False,False,-17.594959,-1.9753635,flare_decay,1897.2467,0.037903695,9.8441501,0.0004686879,1741.1921,False,True,False,2.5543852,143.16668,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-1.9753635,29.465286,-9.2536739,-17.594959
330706368_1889.5600,330706368,1889.56,A,7697,10.0786,5572.05,4,12.8293,0.801724,0.83,141.76289,26.285406,True,False,,ok,False,False,6.3941566,1.9537644,flare_decay,1889.5704,0.079974626,6.2138396,0.8115324,6096.4709,False,True,False,2.270092,51.290235,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,1.9537644,54.901057,12.261425,6.3941566
236764295_1876.3900,236764295,1876.39,A,7701,10.0747,478.649,16,8.51747,2.45599,1.314,273.18833,66.121367,True,False,,ok,True,True,46.86985,-1.2721342,step,1876.39,0.02081359,16.634966,0.028062539,524.99163,False,True,False,5.6442152,64.141697,,True,False,True,False,True,ok,False,False,0.76959517,3.8092231,True,,,1.1301149,True,True,,0,7.7534404,True,,True,False,False,False,False,,,,not run,,,,,,0,-1.2721342,117.79947,46.86985,66.425315
126324163_1879.7100,126324163,1879.71,A,7703,10.0694,4319.04,6,12.7709,1.51717,1.06,135.33689,27.618502,True,False,,ok,False,False,-5.1792847,-4.944974,flare_decay,1879.7209,0.063760178,6.1246256,5.7804472e-06,4925.7031,False,True,False,3.9012034,9.6566448,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-4.944974,13.47939,13.622333,-5.1792847
117505469_1872.7700,117505469,1872.77,A,7705,10.068,3044.44,6,12.3433,1.06575,1.03,137.99286,29.714459,True,False,,ok,True,True,11.057514,-3.1357581,step,1872.7907,0.057711777,5.7498806,1.1039921e-09,4035.8042,False,True,False,2.7504551,22.844074,,True,True,True,False,True,ok,False,False,0.051441131,0.066615004,True,,,-2.707942,True,True,,0,0.51790931,True,,True,False,False,False,False,,,,not run,,,,,,0,-3.1357581,32.638388,11.057514,15.547016
154965981_1881.0600,154965981,1881.06,A,7706,10.065,6070.62,1,11.8561,2.07534,1.28,142.04947,24.573049,True,False,,ok,False,False,-2.5948115,-1.4920028,flare_decay,1881.0702,0.071723293,1.3364966,0.02780069,6231.2462,False,False,False,5.0503187,0.10392115,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-1.4920028,22.905296,20.030659,-2.5948115
258954036_1893.3400,258954036,1893.34,A,7708,10.0633,10621.9,1.5,12.2759,0.945216,1.02,289.06402,68.469622,True,False,,ok,True,True,116.46195,42.540686,flare_decay,1893.3461,0.11555445,3.9645806,0.81344518,12621.349,False,True,False,2.5811002,9.0529802,,True,False,True,True,True,ok,True,True,2.4957664,0.81160276,True,0.067936541,1.0863336,19.630471,False,True,,0,25.115646,True,,True,False,False,False,False,,,,ok,True,0.13771318,1.2130907e-05,21.960414,32.94062,0,42.540686,482.70483,312.06394,116.46195
86118797_1873.3400,86118797,1873.34,A,7714,10.0455,6186.79,1,11.4407,1.23867,1.27,140.23314,23.260318,True,False,,ok,False,False,-38.407641,6.4348731,flare_decay,1873.3378,0.078776583,1.5627218,0.68694408,6544.1552,False,False,False,3.0406588,0.25789203,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,6.4348731,69.990672,-12.539593,-38.407641
259099258_1871.6600,259099258,1871.66,A,7720,10.0247,4243.91,6,11.9596,2.26984,1.51,291.19259,67.078184,True,False,,ok,True,True,10.755735,7.8352551,flare_decay,1871.1531,0.38531361,16.268237,1.0917286,39041.425,True,True,False,6.7611193,34.929019,,False,,,False,False,ok,False,False,-0.36301555,-0.028126642,True,,,-3.6038109,True,True,,0,-3.639122,True,,True,False,False,False,False,,,,not run,,,,,,0,7.8352551,32.778358,11.720794,10.755735
458481137_1885.5600,458481137,1885.56,A,7721,10.0231,5498.93,4,11.629,1.04163,1.08,233.51995,62.238265,True,False,,ok,False,False,3.7231945,2.9519177,step,1885.6582,0.044696186,9.0884634,0.00047381887,2421.0297,False,True,False,2.6134493,105.19567,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,2.9519177,11.595814,3.7231945,7.3632518
