key,tic,trial,t0,depth_ppm,duration_h,expected_snr,recovered,plausible,detected,det_snr,dbic_alt,dbic_box,best_alt,shape_strict_box,edge_lc,edge_pixels,centroid,neighbours,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,fpp_value,nfpp_value,shape,duration,edge,pixels,asteroid,catalogue,fpp
219752116_10,219752116,10,1894.53,1069.89,8,14.0897,1,True,True,14.1289,42.6443,-2.47933,flare_decay,True,True,True,True,True,True,0.449858,1.62946,,,True,True,True,True,,True,
219752116_11,219752116,11,1875.8,3263.17,4,31.9648,1,True,True,30.8832,122.706,-9.02286,flare_decay,False,True,True,True,True,True,0.355786,0.924341,,,True,False,True,True,,True,
219752116_12,219752116,12,1885.86,1428.79,8,18.8162,1,True,True,19.1442,42.4204,3.95048,flare_decay,True,True,True,True,True,True,0.474965,0.989062,,,True,True,True,True,,True,
219752116_13,219752116,13,1882.03,367.83,4,3.60312,0,True,,,,,,,,,,,,,,,,,,,,,,
219752116_14,219752116,14,1887.43,644.687,16,11.6933,1,True,True,12.8113,19.4275,3.71449,flare_decay,True,True,False,True,True,False,0.841673,3.8495,,,True,True,True,False,,True,
219752116_15,219752116,15,1878.05,638.316,8,8.40619,1,True,True,8.02012,3.23611,-3.27317,step,False,True,True,True,True,True,0.443427,0.899327,,,False,True,True,True,,True,
219752116_16,219752116,16,1892.16,6637.41,2,45.9155,1,False,True,43.5588,160.126,47.8793,flare_decay,True,True,True,True,True,True,0.392039,1.01599,,,True,False,True,True,,True,
219752116_17,219752116,17,1885.64,2009.54,16,36.4488,1,True,True,28.952,13.0639,17.0892,step,True,False,False,True,True,False,0.175226,0.600091,,,True,True,False,False,,True,
219752116_18,219752116,18,1889.3,1305.94,4,12.7925,1,True,True,14.4367,41.4404,7.1326,flare_decay,True,True,False,True,True,False,0.167426,0.641932,,,True,True,True,False,,True,
219752116_19,219752116,19,1896.8,216.313,16,3.92346,0,True,,,,,,,,,,,,,,,,,,,,,,
219805109_0,219805109,0,1896.8,14647.4,1,26.4882,1,False,True,23.591,362.395,54.9556,flare_decay,True,True,True,True,True,True,0.316556,0.540037,,,True,False,True,True,,True,
219805109_1,219805109,1,1895.62,11803.9,16,49.8287,1,True,True,57.8492,2565.99,58.2572,flare_decay,True,True,True,True,True,True,0.604808,0.688462,0.999836,0,True,True,True,True,True,True,False
219805109_2,219805109,2,1877.14,1313.57,8,3.91481,0,True,,,,,,,,,,,,,,,,,,,,,,
219805109_3,219805109,3,1886.18,14140.1,2,30.3431,1,False,True,29.6859,406.063,29.4865,flare_decay,True,False,True,True,True,True,0.3735,0.638527,,,True,False,True,True,,True,
219805109_4,219805109,4,1883.01,2649.36,16,11.184,1,True,True,13.9741,71.3316,-4.69555,flare_decay,True,True,True,True,False,True,0.388626,0.554839,,,True,True,True,False,,True,
219805109_5,219805109,5,1890.2,22762.1,4,59.9623,1,False,True,59.697,1966.57,-167.741,flare_decay,False,True,True,True,True,True,0.792029,0.727977,,,True,False,True,True,,True,
219805109_6,219805109,6,1887.55,2751.54,16,11.6153,1,True,True,14.1045,91.5839,1.94237,flare_decay,True,True,True,True,True,True,0.762224,1.70327,,,True,True,True,True,,True,
219805109_7,219805109,7,1891.62,477.326,24,3.43035,0,True,,,,,,,,,,,,,,,,,,,,,,
219805109_8,219805109,8,1877.95,5838,8,17.3989,1,True,True,17.2834,326.562,0.934007,flare_decay,True,True,True,True,True,True,0.920549,0.709854,,,True,True,True,True,,True,
219805109_9,219805109,9,1880.8,1894.83,8,5.64714,0,True,,,,,,,,,,,,,,,,,,,,,,
219805109_10,219805109,10,1883.37,4965.64,24,35.6861,1,True,True,22.5335,367.309,48.2575,flare_decay,True,True,True,True,True,True,0.441347,0.43093,,,True,True,True,True,True,True,
219805109_11,219805109,11,1874.53,643.542,24,4.62488,0,True,,,,,,,,,,,,,,,,,,,,,,
219805109_12,219805109,12,1893.43,3385.36,24,24.3292,1,True,True,24.1031,334.632,16.3103,flare_decay,True,True,True,True,False,True,0.594,0.670025,,,True,True,True,False,,True,
219805109_13,219805109,13,1874.34,18109.4,2,38.8608,1,False,True,39.7536,899.415,127.336,flare_decay,True,True,True,True,True,True,1.15917,0.613257,,,True,False,True,True,,True,
219805109_14,219805109,14,1875.64,2261.29,1,4.0893,0,False,,,,,,,,,,,,,,,,,,,,,,
219805109_15,219805109,15,1892.7,1451.54,24,10.4316,1,True,True,8.07745,14.6176,18.7596,flare_decay,True,True,True,True,True,True,0.594182,0.753883,,,True,True,True,True,True,True,
219805109_16,219805109,16,1872.64,16318.1,1,29.5096,1,False,True,32.4936,594.677,-3.43931,flare_decay,True,True,True,True,True,True,1.78834,0.420297,,,True,True,True,True,True,True,
219805109_17,219805109,17,1885.53,1550.46,8,4.62082,0,True,,,,,,,,,,,,,,,,,,,,,,
219805109_18,219805109,18,1893.49,1575.98,2,3.38188,0,False,,,,,,,,,,,,,,,,,,,,,,
219805109_19,219805109,19,1871.68,5313.65,4,13.9977,1,False,True,13.346,52.6063,-4.11879,flare_decay,True,True,True,True,True,True,0.616413,0.731458,,,True,False,True,True,,True,
219895693_0,219895693,0,1877.18,573.01,16,4.5215,0,True,,,,,,,,,,,,,,,,,,,,,,
219895693_1,219895693,1,1886.16,3962.56,4,14.5158,1,True,True,10.496,6.72724,-4.90616,flare_decay,False,True,True,True,True,True,1.15038,1.05358,,,False,True,True,True,,True,
219895693_2,219895693,2,1897.49,19061,2,48.8049,1,False,True,48.2067,156.198,-21.1645,flare_decay,False,True,True,True,True,True,0.97254,0.919769,,,True,False,True,True,,True,
219895693_3,219895693,3,1874.18,638.314,16,5.03681,0,True,,,,,,,,,,,,,,,,,,,,,,
219895693_4,219895693,4,1876.3,922.319,8,4.93641,0,True,,,,,,,,,,,,,,,,,,,,,,
219895693_5,219895693,5,1886.12,13491.5,4,49.4226,1,True,True,42.4716,337.055,7.99356,flare_decay,True,True,True,True,True,True,1.17976,1.04252,,,True,True,True,True,True,True,
219895693_6,219895693,6,1883.68,2841.76,1,5.25024,0,False,,,,,,,,,,,,,,,,,,,,,,
219895693_7,219895693,7,1876.41,6939.64,16,54.7593,1,True,True,63.2855,530.788,25.3907,flare_decay,True,True,False,True,True,True,0.46637,1.38774,,,True,True,True,True,True,True,
219895693_8,219895693,8,1892.39,934.2,24,11.7828,0,True,,,,,,,,,,,,,,,,,,,,,,
219895693_9,219895693,9,1893.32,463.263,16,3.65551,0,True,,,,,,,,,,,,,,,,,,,,,,
219895693_10,219895693,10,1877.37,14413,2,36.9041,1,False,True,35.4316,233.437,49.9587,flare_decay,True,True,True,True,True,True,0.587861,0.828041,,,True,False,True,True,,True,
219895693_11,219895693,11,1875.68,8732.27,1,16.1331,1,False,True,13.7461,10.0067,11.473,flare_decay,True,True,True,True,True,True,0.51657,0.459741,,,True,False,True,True,,True,
219895693_12,219895693,12,1893.76,3685.87,2,9.43755,1,False,True,8.62097,7.80912,2.94585,flare_decay,False,True,True,True,True,True,1.09314,1.04729,,,False,False,True,True,,True,
219895693_13,219895693,13,1882.26,12126.8,1,22.4046,1,False,True,14.758,31.6783,52.3826,flare_decay,True,True,True,True,True,True,1.49301,0.58906,,,True,True,True,True,True,True,
219895693_14,219895693,14,1882.99,12993.3,2,33.2688,1,False,True,27.6057,88.2792,-1.24697,flare_decay,True,False,True,True,True,True,0.759091,0.706989,,,True,False,True,True,,True,
219895693_15,219895693,15,1889.78,2687.38,8,14.3833,1,True,True,14.6181,37.0578,6.44555,flare_decay,True,True,True,True,True,True,1.07658,1.04339,,,True,True,True,True,True,True,
219895693_16,219895693,16,1888.41,1964.35,16,15.5003,1,True,True,14.2014,17.1137,-2.25505,flare_decay,True,True,True,True,True,True,0.668375,0.838136,,,True,True,True,True,True,True,
219895693_17,219895693,17,1872.3,1965.84,4,7.20134,1,True,True,7.19066,1.05109,-4.75606,flare_decay,False,True,True,True,True,True,0.973471,1.03645,,,False,False,True,True,,True,
219895693_18,219895693,18,1894.7,720.648,24,9.08931,0,True,,,,,,,,,,,,,,,,,,,,,,
219895693_19,219895693,19,1893.41,3426.79,1,6.33109,0,False,,,,,,,,,,,,,,,,,,,,,,
229485998_0,229485998,0,1888.22,1880.11,16,4.36116,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_1,229485998,1,1897.09,6560.99,4,11.3776,1,True,True,11.0264,32.1101,-10.6077,flare_decay,False,True,True,True,True,True,1.22902,0.760694,0.0193178,1.71406e-16,True,True,True,True,,True,True
229485998_2,229485998,2,1886.76,16646.5,2,23.1235,1,False,True,24.6547,132.157,-7.33009,flare_decay,False,True,True,True,True,True,0.830935,0.876376,,,True,False,True,True,,True,
229485998_3,229485998,3,1894.28,2624.53,8,5.15298,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_4,229485998,4,1892.47,18407.4,16,42.6984,1,True,True,36.2888,1763.41,82.1384,flare_decay,True,True,True,True,True,True,1.53791,0.861123,,,True,True,True,True,,True,
229485998_5,229485998,5,1885.97,23971.2,8,47.0648,1,True,True,50.5767,1005.76,341.291,flare_decay,True,True,True,True,True,True,1.62879,0.90781,,,True,True,True,True,,True,
229485998_6,229485998,6,1880.05,3361.09,2,4.66886,0,False,,,,,,,,,,,,,,,,,,,,,,
229485998_7,229485998,7,1894.78,1731.73,8,3.40006,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_8,229485998,8,1877.43,2421.83,16,5.61775,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_9,229485998,9,1891.38,7095.19,16,16.4582,1,True,True,14.0701,172.83,9.72089,flare_decay,True,True,True,True,True,True,1.58991,0.992323,,,True,True,True,True,True,True,
229485998_10,229485998,10,1895.3,3129.74,16,7.25983,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_11,229485998,11,1896.05,4455.94,2,6.18972,0,False,,,,,,,,,,,,,,,,,,,,,,
229485998_12,229485998,12,1882.78,2618.84,1,3.00049,0,False,,,,,,,,,,,,,,,,,,,,,,
229485998_13,229485998,13,1882.07,25198.4,4,43.6973,1,True,True,43.9477,493.732,253.177,flare_decay,True,True,True,True,True,True,1.20599,0.867489,,,True,True,True,True,,True,
229485998_14,229485998,14,1890.86,1447.59,16,3.35788,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_15,229485998,15,1880.24,5904.01,8,11.5919,1,True,True,11.5639,59.5207,3.40598,flare_decay,True,True,True,True,True,True,1.37928,0.940797,1.05899e-05,0,True,True,True,True,True,True,True
229485998_16,229485998,16,1897.28,8942.47,1,10.2457,0,False,,,,,,,,,,,,,,,,,,,,,,
229485998_17,229485998,17,1892.34,16651.8,8,32.694,1,True,True,33.3613,735.759,88.847,flare_decay,True,True,True,True,True,True,1.1112,0.886335,,,True,True,True,True,,True,
229485998_18,229485998,18,1881.63,1449.54,16,3.36238,0,True,,,,,,,,,,,,,,,,,,,,,,
229485998_19,229485998,19,1881.3,10200.8,4,17.6896,1,True,True,16.2955,75.2157,60.9368,flare_decay,True,True,True,True,True,True,2.28548,0.883884,,,True,True,True,True,True,True,
229539085_0,229539085,0,1882.95,6123.5,4,11.8248,1,True,True,11.6285,6.5607,-4.74424,flare_decay,False,False,True,True,True,True,0.783931,0.992832,,,False,True,True,True,,True,
229539085_1,229539085,1,1883.53,1860.13,24,9.33348,0,True,,,,,,,,,,,,,,,,,,,,,,
229539085_2,229539085,2,1878.95,10294.1,2,14.2615,1,False,True,12.0884,23.6843,-3.16737,flare_decay,True,True,True,True,True,True,0.984521,1.06226,,,True,False,True,True,,True,
229539085_3,229539085,3,1886.51,7992.45,2,11.0728,1,False,True,12.18,42.3535,-5.35212,flare_decay,True,True,True,True,True,True,0.802239,0.889926,,,True,False,True,True,,True,
229539085_4,229539085,4,1877.8,23811.3,4,45.981,1,True,True,46.7676,261.75,87.8447,flare_decay,True,True,True,True,True,True,2.06855,0.906003,,,True,True,True,True,,True,
229539085_5,229539085,5,1895.22,10913.7,1,10.9102,0,False,,,,,,,,,,,,,,,,,,,,,,
229539085_6,229539085,6,1873.16,3929.27,24,19.7157,1,True,True,16.9488,33.0079,-1.24876,flare_decay,True,True,True,True,False,True,1.13453,0.869934,,,True,True,True,False,,True,
229539085_7,229539085,7,1879.12,9236.86,8,25.9623,1,True,True,24.6189,103.426,9.13974,flare_decay,True,True,True,True,True,True,0.951482,1.01289,,,True,True,True,True,,True,
229539085_8,229539085,8,1873.41,1754.64,4,3.38832,0,True,,,,,,,,,,,,,,,,,,,,,,
229539085_9,229539085,9,1897.7,20797.4,8,58.4559,1,True,True,33.2361,41.8029,199.261,step,True,False,False,True,True,False,,,,,True,True,False,False,,True,
229539085_10,229539085,10,1872.78,3161.57,8,8.88632,1,True,True,9.23831,20.9705,3.32477,flare_decay,True,True,True,True,False,True,0.756945,0.835124,,,True,True,True,False,,True,
229539085_11,229539085,11,1876.2,10281.7,16,43.3022,1,True,True,42.4554,220.023,19.6197,flare_decay,True,True,True,True,True,True,0.929358,1.08041,,,True,True,True,True,,True,
229539085_12,229539085,12,1890.3,1050.59,24,5.27148,0,True,,,,,,,,,,,,,,,,,,,,,,
229539085_13,229539085,13,1897.6,35154.9,1,35.1433,1,False,True,38.8733,241.789,4.71245,flare_decay,True,True,True,True,True,True,0.784176,0.801342,,,True,False,True,True,,True,
229539085_14,229539085,14,1886.26,1048.11,24,5.25906,0,True,,,,,,,,,,,,,,,,,,,,,,
229539085_15,229539085,15,1873.91,30990.2,4,59.8439,1,True,True,57.0968,635.057,-105.665,flare_decay,False,True,True,True,True,True,0.933555,0.902934,1,1.69715e-105,True,True,True,True,,True,False
229539085_16,229539085,16,1877.3,6588.63,24,33.0594,1,True,True,34.6828,236.193,19.6183,flare_decay,True,True,False,True,True,True,0.79408,0.860771,,,True,True,True,True,True,True,
229539085_17,229539085,17,1892.62,1514.33,8,4.25639,0,True,,,,,,,,,,,,,,,,,,,,,,
229539085_18,229539085,18,1886.22,10221,2,14.1603,1,False,True,14.0928,38.5173,-2.40808,flare_decay,True,False,True,True,True,True,0.663334,0.828489,,,True,False,True,True,,True,
229539085_19,229539085,19,1881.93,5542.17,8,15.5776,1,True,True,15.8943,44.7125,5.84406,flare_decay,True,True,True,True,True,True,0.940348,0.83153,,,True,True,True,True,True,True,
229966577_0,229966577,0,1896.24,1076.05,24,33.4198,1,True,True,33.6299,291.274,77.3081,flare_decay,True,True,False,True,True,False,0.115915,0.36082,,,True,True,True,False,,True,
229966577_1,229966577,1,1872.74,2909.67,4,38.551,1,False,True,38.8519,206.621,-34.009,flare_decay,False,True,True,True,True,True,0.532852,0.875005,,,True,False,True,True,,True,
229966577_2,229966577,2,1882.84,1680.36,2,16.7557,1,False,True,17.0578,25.9528,-5.1815,flare_decay,True,True,True,True,True,True,0.50368,1.07426,,,True,False,True,True,,True,
229966577_3,229966577,3,1872.57,247.429,24,7.68459,0,True,,,,,,,,,,,,,,,,,,,,,,
229966577_4,229966577,4,1889.26,206.981,16,5.46137,0,True,,,,,,,,,,,,,,,,,,,,,,
229966577_5,229966577,5,1883.78,976.678,8,18.0797,1,True,True,12.126,31.1274,-3.94351,flare_decay,True,False,False,True,True,False,,,,,True,True,False,False,,True,
229966577_6,229966577,6,1891.43,2317.14,8,42.8935,1,True,True,40.2287,296.111,10.3517,flare_decay,True,True,False,True,True,False,0.239198,0.841335,,,True,True,True,False,,True,
229966577_7,229966577,7,1890.41,2782.3,1,18.9048,1,False,True,21.5209,40.6985,-3.70882,flare_decay,True,True,False,True,True,False,0.250459,0.65781,,,True,True,True,False,,True,
229966577_8,229966577,8,1886.74,720.865,4,9.55094,1,False,True,9.24059,-0.151466,1.53998,flare_decay,False,True,True,True,True,True,0.364213,1.48075,,,False,False,True,True,,True,
229966577_9,229966577,9,1891.03,163.973,16,4.32658,0,True,,,,,,,,,,,,,,,,,,,,,,
229966577_10,229966577,10,1892.7,491.092,2,4.89692,0,False,,,,,,,,,,,,,,,,,,,,,,
229966577_11,229966577,11,1895.32,1057.79,4,14.015,1,False,True,13.9653,18.9694,7.1775,flare_decay,True,True,False,True,True,False,0.226728,1.00853,,,True,False,True,False,,True,
229966577_12,229966577,12,1891.74,1666.18,16,43.9637,1,True,True,40.0619,254.61,33.3439,flare_decay,True,True,False,True,True,False,0.281209,0.876693,,,True,True,True,False,,True,
229966577_13,229966577,13,1886.86,8712.79,1,59.2006,1,False,True,65.654,739.237,3.57486,flare_decay,True,True,False,True,True,False,0.193334,0.634442,,,True,False,True,False,,True,
229966577_14,229966577,14,1886.61,3088.82,8,57.1785,1,True,True,54.7397,956.256,130.067,flare_decay,True,True,False,True,True,False,0.178222,0.828807,,,True,True,True,False,,True,
229966577_15,229966577,15,1888.38,913.651,24,28.376,1,True,True,24.9128,147.476,-2.88496,flare_decay,True,True,False,True,True,False,0.0634534,0.326482,,,True,True,True,False,,True,
229966577_16,229966577,16,1892.76,334.283,16,8.82034,0,True,,,,,,,,,,,,,,,,,,,,,,
229966577_17,229966577,17,1889.51,267.778,16,7.06554,0,True,,,,,,,,,,,,,,,,,,,,,,
229966577_18,229966577,18,1895.59,3341.79,2,33.3227,1,False,True,31.1329,130.459,27.3133,flare_decay,True,True,False,True,True,False,0.0924651,0.685267,,,True,False,True,False,,True,
229966577_19,229966577,19,1872.47,3595.25,1,24.4285,1,False,True,20.1309,0.881655,23.7222,flare_decay,False,True,False,True,True,False,0.517275,0.325545,,,False,True,True,False,,True,
229966858_0,229966858,0,1883.49,2232.28,1,5.83175,0,False,,,,,,,,,,,,,,,,,,,,,,
229966858_1,229966858,1,1891.59,6165.11,4,28.3158,1,True,True,29.0565,140.329,54.1425,flare_decay,True,True,True,True,True,True,0.660517,0.990403,0.00380684,3.05368e-07,True,True,True,True,,True,True
229966858_2,229966858,2,1895.2,1085.34,24,16.0613,1,True,True,20.1282,50.4717,-5.56357,flare_decay,True,True,True,True,True,True,0.63269,1.48938,,,True,True,True,True,,True,
229966858_3,229966858,3,1874.07,1784.97,24,26.4148,1,True,True,24.2615,93.0186,3.93649,flare_decay,True,True,True,True,False,True,0.570456,0.830497,,,True,True,True,False,,True,
229966858_4,229966858,4,1874.7,5743.96,16,59.3312,1,True,True,54.3499,538,16.5644,flare_decay,True,True,True,True,True,True,0.696387,0.928691,,,True,True,True,True,,True,
229966858_5,229966858,5,1879.8,664.571,16,6.86456,0,True,,,,,,,,,,,,,,,,,,,,,,
229966858_6,229966858,6,1881.51,5996.73,1,15.6663,1,False,True,9.1578,0.495201,52.6638,flare_decay,False,True,True,True,True,True,1.20941,0.541853,,,False,True,True,True,,True,
229966858_7,229966858,7,1880.41,2532.38,1,6.61576,0,False,,,,,,,,,,,,,,,,,,,,,,
229966858_8,229966858,8,1895.74,274.711,24,4.06531,0,True,,,,,,,,,,,,,,,,,,,,,,
229966858_9,229966858,9,1887.93,5596.24,8,37.4604,1,True,True,34.7724,285.786,21.0782,flare_decay,True,True,True,True,True,True,0.612346,0.969486,,,True,True,True,True,,True,
229966858_10,229966858,10,1880.55,754.581,24,11.1667,0,True,,,,,,,,,,,,,,,,,,,,,,
229966858_11,229966858,11,1881.91,1026.32,2,3.38554,0,False,,,,,,,,,,,,,,,,,,,,,,
229966858_12,229966858,12,1887.55,2700.39,16,27.8932,1,True,True,23.3753,140.371,19.0187,flare_decay,True,True,True,True,True,True,0.656368,1.55273,,,True,True,True,True,,True,
229966858_13,229966858,13,1879.63,1633.51,16,16.873,1,True,True,18.9009,97.0489,0.529087,flare_decay,True,True,True,True,True,True,0.435526,0.637481,,,True,True,True,True,,True,
229966858_14,229966858,14,1878.05,5931.56,8,39.705,1,True,True,38.2443,463.67,72.7638,flare_decay,True,True,True,True,True,True,0.815259,0.918735,,,True,True,True,True,True,True,
229966858_15,229966858,15,1893.16,2665.62,24,39.4471,1,True,True,32.0769,256.377,12.8083,flare_decay,True,True,True,True,True,True,0.601521,1.00764,,,True,True,True,True,,True,
229966858_16,229966858,16,1888.3,685.418,8,4.58809,0,True,,,,,,,,,,,,,,,,,,,,,,
229966858_17,229966858,17,1883.45,1153.73,2,3.80582,0,False,,,,,,,,,,,,,,,,,,,,,,
229966858_18,229966858,18,1875.66,255.867,24,3.78644,0,True,,,,,,,,,,,,,,,,,,,,,,
229966858_19,229966858,19,1878.93,807.321,4,3.70795,0,True,,,,,,,,,,,,,,,,,,,,,,
202424851_0,202424851,0,1872.14,8766.22,8,25.6624,1,True,True,23.5233,56.6909,-5.11008,flare_decay,True,True,True,True,True,True,0.660209,0.925177,,,True,True,True,True,True,True,
202424851_1,202424851,1,1871.99,7916.11,2,11.355,1,False,True,10.1586,18.04,-1.65105,flare_decay,True,True,True,True,True,True,0.99224,0.993044,,,True,False,True,True,,True,
202424851_2,202424851,2,1891.12,12488.6,1,12.5515,0,False,,,,,,,,,,,,,,,,,,,,,,
202424851_3,202424851,3,1890.82,15554.1,4,30.3439,1,True,True,30.4566,102.269,7.97735,flare_decay,True,True,True,True,True,True,0.817834,0.943006,,,True,True,True,True,True,True,
202424851_4,202424851,4,1889.18,1535.19,24,8.26219,0,True,,,,,,,,,,,,,,,,,,,,,,
202424851_5,202424851,5,1896.43,20826.5,2,29.8738,1,False,True,29.7896,192.56,-20.2329,flare_decay,False,True,True,True,True,True,1.3674,0.891446,,,True,False,True,True,,True,
202424851_6,202424851,6,1894.39,37449,2,53.7175,1,False,True,50.4551,263.859,43.4123,flare_decay,True,True,True,True,True,True,0.750796,0.901378,,,True,False,True,True,,True,
202424851_7,202424851,7,1882.22,50000,1,50.252,1,False,True,31.2591,83.74,579.248,flare_decay,True,True,True,True,True,True,2.21917,0.500501,,,True,True,True,True,True,True,
202424851_8,202424851,8,1873.62,5226,8,15.2987,1,True,True,16.9666,33.1702,-4.72354,flare_decay,True,True,True,True,True,True,0.761454,0.948783,,,True,True,True,True,True,True,
202424851_9,202424851,9,1874.93,21427.4,4,41.8019,1,True,True,41.2655,336.338,162.093,flare_decay,True,True,True,True,True,True,0.793024,0.958825,,,True,True,True,True,True,True,
202424851_10,202424851,10,1871.28,5768.07,4,11.2527,1,True,True,10.5567,27.1142,-0.679298,flare_decay,True,False,True,True,True,True,1.80286,1.06411,,,True,True,True,True,True,True,
202424851_11,202424851,11,1876.89,6711.07,8,19.6462,1,True,True,19.0784,45.8987,2.32548,flare_decay,True,True,True,True,True,True,0.660087,0.751484,,,True,True,True,True,,True,
202424851_12,202424851,12,1877.03,9379.07,1,9.42634,0,False,,,,,,,,,,,,,,,,,,,,,,
202424851_13,202424851,13,1882.2,2696.1,24,14.5101,1,True,True,16.6394,18.5825,-3.18582,flare_decay,True,True,True,True,True,True,0.787701,1.21571,,,True,True,True,True,True,True,
202424851_14,202424851,14,1871.85,3545.83,1,3.56371,0,False,,,,,,,,,,,,,,,,,,,,,,
202424851_15,202424851,15,1881.85,7299.22,2,10.4701,1,False,True,11.7345,2.38604,-0.757393,flare_decay,False,True,True,True,True,True,0.699739,0.798164,,,False,False,True,True,,True,
202424851_16,202424851,16,1887.82,4199.41,24,22.6007,1,True,True,21.8702,38.3054,3.63284,flare_decay,True,True,True,True,True,True,0.961761,1.04572,,,True,True,True,True,,True,
202424851_17,202424851,17,1893.39,10343.3,4,20.1784,1,True,True,18.9505,36.9304,-8.14782,flare_decay,False,True,True,True,True,True,0.797004,0.934714,,,True,True,True,True,,True,
202424851_18,202424851,18,1878.8,2920.86,4,5.69818,0,True,,,,,,,,,,,,,,,,,,,,,,
202424851_19,202424851,19,1876.18,5957.02,4,11.6213,1,True,True,10.5226,27.088,-5.56201,flare_decay,True,True,True,True,True,True,0.735557,0.930926,,,True,True,True,True,,True,
202440908_0,202440908,0,1871.16,1906.16,16,5.65102,1,True,True,7.95744,-5.89052,3.52242,step,False,True,False,True,True,False,0.314065,0.473867,,,False,False,True,False,,True,
202440908_1,202440908,1,1896.51,9703.73,8,28.5217,1,True,True,26.556,869.14,103.641,flare_decay,True,True,True,True,True,True,1.85663,0.915538,,,True,True,True,True,,True,
202440908_2,202440908,2,1885.3,2327.61,4,6.30456,1,False,True,10.7291,23.9422,-1.28538,flare_decay,True,True,True,True,True,True,0.3972,0.684876,,,True,False,True,True,,True,
202440908_3,202440908,3,1889.32,1916.71,1,4.03892,0,False,,,,,,,,,,,,,,,,,,,,,,
202440908_4,202440908,4,1885.47,8081.81,4,21.8904,1,False,True,26.0691,194.332,126.089,flare_decay,True,True,True,True,True,True,1.26527,0.884095,,,True,False,True,True,,True,
202440908_5,202440908,5,1880.76,1074.16,8,3.15722,0,True,,,,,,,,,,,,,,,,,,,,,,
202440908_6,202440908,6,1877.28,4669.4,24,13.1083,0,True,,,,,,,,,,,,,,,,,,,,,,
202440908_7,202440908,7,1895.24,2048.38,1,4.31638,0,False,,,,,,,,,,,,,,,,,,,,,,
202440908_8,202440908,8,1892.47,9039.62,1,19.0484,1,False,True,13.8521,38.7567,136.12,flare_decay,True,False,True,True,True,True,1.08037,0.64867,,,True,False,True,True,,True,
202440908_9,202440908,9,1886.87,2278.1,24,6.39527,0,True,,,,,,,,,,,,,,,,,,,,,,
202440908_10,202440908,10,1893.95,7239.44,1,15.2551,1,False,True,8.59263,2.53082,109.35,flare_decay,False,True,True,True,True,True,1.32036,0.543458,,,False,True,True,True,,True,
202440908_11,202440908,11,1897.53,13891,16,41.1814,1,True,True,38.3543,1216.37,232.2,flare_decay,True,True,False,True,True,False,0.195064,0.382965,,,True,True,True,False,,True,
202440908_12,202440908,12,1882.47,1502.19,8,4.41532,0,True,,,,,,,,,,,,,,,,,,,,,,
202440908_13,202440908,13,1875.41,2122,16,6.2909,0,True,,,,,,,,,,,,,,,,,,,,,,
202440908_14,202440908,14,1877.26,1177.46,4,3.18927,0,False,,,,,,,,,,,,,,,,,,,,,,
202440908_15,202440908,15,1888.51,3363.55,8,9.88631,1,True,True,12.977,124.323,49.5781,flare_decay,True,True,True,True,True,True,1.69612,0.976903,,,True,True,True,True,,True,
202440908_16,202440908,16,1876.82,5876.35,16,17.4211,1,True,True,16.0945,442.121,56.6476,flare_decay,True,True,True,True,True,True,0.725798,0.539009,3.03968e-10,0,True,True,True,True,True,True,True
202440908_17,202440908,17,1891.87,1122.29,16,3.32714,0,True,,,,,,,,,,,,,,,,,,,,,,
202440908_18,202440908,18,1877.68,2839.81,4,7.6919,1,False,True,8.55698,95.7561,63.1033,flare_decay,True,True,True,True,True,True,2.2026,1.01887,,,True,False,True,True,,True,
202440908_19,202440908,19,1896.53,1955.46,1,4.12058,0,False,,,,,,,,,,,,,,,,,,,,,,
219733793_0,219733793,0,1872.57,16464.3,24,53.661,1,True,True,53.5327,62831.6,12253.5,flare_decay,True,True,True,True,True,True,4.22332,0.875497,0,0,True,True,True,True,,True,True
219733793_1,219733793,1,1891.82,10758.2,2,26.9141,1,True,True,29.3678,5618.13,719.966,flare_decay,True,True,True,True,True,True,2.28061,0.890559,,,True,True,True,True,True,True,
219733793_2,219733793,2,1877.16,2089.67,16,6.73888,0,True,,,,,,,,,,,,,,,,,,,,,,
219733793_3,219733793,3,1876.8,5671.26,8,16.2886,1,True,True,16.1789,2448.29,146.744,flare_decay,True,True,True,True,True,True,2.20617,0.793104,,,True,True,True,True,,True,
219733793_4,219733793,4,1883.3,9505.18,1,23.0504,1,True,True,26.702,916.911,3.48411,flare_decay,True,True,True,True,True,True,1.5324,0.593821,,,True,True,True,True,,True,
219733793_5,219733793,5,1895.07,1179.65,24,3.84475,0,True,,,,,,,,,,,,,,,,,,,,,,
219733793_6,219733793,6,1887.93,7392.74,24,24.0946,1,True,True,22.3512,5095.77,494.663,flare_decay,True,True,True,True,True,True,1.79798,1.14116,,,True,True,True,True,,True,
219733793_7,219733793,7,1882.05,1296.88,24,4.22684,0,True,,,,,,,,,,,,,,,,,,,,,,
