key,tic,trial,t0,depth_ppm,duration_h,expected_snr,recovered,plausible,detected,det_snr,dbic_alt,dbic_box,best_alt,shape_strict_box,edge_lc,edge_pixels,centroid,neighbours,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,fpp_value,nfpp_value,shape,duration,edge,pixels,asteroid,catalogue,fpp
125551828_16,125551828,16,2616.76,15634.4,4,53.9127,1,False,True,52.0503,656.707,26.2233,flare_decay,True,True,True,True,True,True,1.11615,0.962707,,,True,False,True,True,,True,
125551828_17,125551828,17,2616.68,8667.78,1,17.1661,1,False,True,17.0908,60.363,-1.3025,flare_decay,True,True,True,True,True,True,1.02356,1.08228,,,True,False,True,True,,True,
125551828_18,125551828,18,2612.38,4222.76,16,27.1813,1,True,True,22.7095,113.575,-4.06754,step,True,True,True,True,True,True,1.11975,1.01911,,,True,True,True,True,,True,
125551828_19,125551828,19,2629.29,823.14,24,6.87317,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_0,137771163,0,2611.04,1845.98,1,3.92723,0,False,,,,,,,,,,,,,,,,,,,,,,
137771163_1,137771163,1,2633.63,2046.35,1,4.35351,0,False,,,,,,,,,,,,,,,,,,,,,,
137771163_2,137771163,2,2614.52,1143.81,4,5.07443,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_3,137771163,3,2616.84,20813.5,1,44.2796,1,False,True,43.448,416.407,-12.0873,flare_decay,False,True,True,True,True,True,1.39592,0.95885,,,True,False,True,True,,True,
137771163_4,137771163,4,2612.94,4057.2,8,27.1107,1,True,True,26.5454,92.6469,0.633451,flare_decay,True,True,True,True,True,True,0.627723,0.874632,,,True,True,True,True,,True,
137771163_5,137771163,5,2635.81,394.191,24,4.87327,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_6,137771163,6,2610.87,1757.79,4,7.79831,1,True,True,8.46186,3.40271,-8.03645,flare_decay,False,True,True,True,True,True,0.833637,0.882001,,,False,True,True,True,,True,
137771163_7,137771163,7,2635.94,1278.2,16,14.3129,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_8,137771163,8,2621.19,1633.24,4,7.24576,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_9,137771163,9,2629.13,11366.1,4,50.425,1,True,True,48.1373,387.1,44.813,flare_decay,True,True,True,True,True,True,0.897056,0.94069,,,True,True,True,True,,True,
137771163_10,137771163,10,2634.15,845.34,16,9.46588,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_11,137771163,11,2635.08,1132.43,16,12.6806,1,True,True,14.2678,12.9049,-7.6997,flare_decay,False,True,True,True,True,True,0.599765,0.909885,,,True,True,True,True,,True,
137771163_12,137771163,12,2620.87,2957.05,2,8.72757,1,False,True,10.2533,15.119,-4.84319,flare_decay,True,True,True,True,True,True,0.972229,0.975017,,,True,False,True,True,,True,
137771163_13,137771163,13,2616.34,1141.33,4,5.06343,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_14,137771163,14,2615.45,305.782,24,3.7803,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_15,137771163,15,2633.97,1114.17,2,3.2884,0,False,,,,,,,,,,,,,,,,,,,,,,
137771163_16,137771163,16,2626.94,3729.46,1,7.93423,1,False,True,8.65606,-5.92796,-8.6462,flare_decay,False,True,True,True,True,True,1.19352,0.902625,,,False,False,True,True,,True,
137771163_17,137771163,17,2616.99,1474.26,1,3.1364,0,False,,,,,,,,,,,,,,,,,,,,,,
137771163_18,137771163,18,2614.26,843.503,4,3.74215,0,True,,,,,,,,,,,,,,,,,,,,,,
137771163_19,137771163,19,2633.93,4971.27,16,55.6669,1,True,True,48.7956,338.286,7.21065,flare_decay,True,True,True,True,True,True,0.860908,1.06918,,,True,True,True,True,True,True,
137776677_0,137776677,0,2616.77,16416.5,1,20.6539,1,False,True,21.6357,136.884,-9.93323,flare_decay,False,True,True,True,True,True,1.92605,1.03566,,,True,False,True,True,,True,
137776677_1,137776677,1,2634.58,12135.9,1,15.2683,1,False,True,17.4894,40.4124,-4.22759,flare_decay,True,True,True,True,True,True,1.05044,0.883158,,,True,False,True,True,,True,
137776677_2,137776677,2,2635.31,3710.39,4,7.68615,0,True,,,,,,,,,,,,,,,,,,,,,,
137776677_3,137776677,3,2629.03,6766.71,1,8.5133,1,False,True,8.25176,-4.6404,-2.62538,flare_decay,False,True,True,True,True,True,1.11179,1.02423,,,False,False,True,True,,True,
137776677_4,137776677,4,2634.82,12017.5,16,36.5815,1,True,True,38.5636,652.907,29.8796,flare_decay,True,True,True,True,True,True,1.57878,0.980525,,,True,True,True,True,True,True,
137776677_5,137776677,5,2615.62,8088.39,8,19.9702,1,True,True,20.1479,148.892,-7.77589,flare_decay,False,True,True,True,True,True,1.60365,0.956656,,,True,True,True,True,,True,
137776677_6,137776677,6,2611.29,13535.3,4,28.0386,1,True,True,26.2009,306.289,-5.56465,flare_decay,True,True,True,True,True,True,1.91684,0.97145,1.43807e-08,0,True,True,True,True,,True,True
137776677_7,137776677,7,2612.24,16543.5,2,26.7155,1,False,True,25.9827,269.887,9.15765,flare_decay,True,True,True,True,True,True,1.24355,0.940733,,,True,False,True,True,,True,
137776677_8,137776677,8,2634.52,30270.9,1,38.0843,1,False,True,36.8824,244.129,-10.4548,flare_decay,False,True,True,True,True,True,1.24337,0.936302,,,True,False,True,True,,True,
137776677_9,137776677,9,2616.84,27218.4,4,56.3836,1,True,True,55.1208,1135.6,76.4005,flare_decay,True,True,True,True,True,True,1.69154,0.950667,,,True,True,True,True,True,True,
137776677_10,137776677,10,2611.9,1480.94,4,3.0678,0,True,,,,,,,,,,,,,,,,,,,,,,
137776677_11,137776677,11,2614.97,12731.2,16,38.7537,1,True,True,32.476,690.437,58.5089,flare_decay,True,True,True,True,True,True,1.50333,0.897088,,,True,True,True,True,True,True,
137776677_12,137776677,12,2632.54,2069.73,24,8.01794,0,True,,,,,,,,,,,,,,,,,,,,,,
137776677_13,137776677,13,2629.9,10988.8,4,22.7636,1,True,True,22.2302,141.913,0.5929,flare_decay,True,True,True,True,True,True,1.92262,0.927531,,,True,True,True,True,,True,
137776677_14,137776677,14,2626.93,2064.87,4,4.27742,0,True,,,,,,,,,,,,,,,,,,,,,,
137776677_15,137776677,15,2632.78,4862.91,24,18.8385,1,True,True,13.7886,89.7821,9.30128,step,True,True,True,True,True,True,2.04385,0.974669,,,True,True,True,True,,True,
137776677_16,137776677,16,2611.81,2740.8,8,6.76704,0,True,,,,,,,,,,,,,,,,,,,,,,
137776677_17,137776677,17,2613.08,8770.7,4,18.1687,1,True,True,17.5548,124.745,22.8671,flare_decay,True,True,True,True,True,True,1.66715,0.964518,,,True,True,True,True,,True,
137776677_18,137776677,18,2619.33,4810.65,16,14.6436,1,True,True,12.8063,124.153,13.5906,flare_decay,True,True,True,True,True,True,1.82296,0.987892,,,True,True,True,True,,True,
137776677_19,137776677,19,2618.61,10828.3,4,22.4311,1,True,True,21.3642,118.877,-0.2665,flare_decay,True,True,True,True,True,True,1.15123,0.932979,,,True,True,True,True,,True,
4957322_0,4957322,0,2627.01,308.891,8,3.09766,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_1,4957322,1,2619.1,8549.33,2,42.0004,1,False,True,43.2755,472.181,10.6098,flare_decay,True,True,True,True,True,True,0.665283,0.969094,,,True,False,True,True,,True,
4957322_2,4957322,2,2620.03,621.062,24,11.3898,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_3,4957322,3,2617.74,946.184,16,14.2828,1,True,True,16.9627,33.3914,4.69645,flare_decay,True,True,True,True,True,True,0.739824,1.05631,1.3024e-09,1.19158e-11,True,True,True,True,,True,True
4957322_4,4957322,4,2619.04,1011.01,24,18.5411,1,True,True,14.5535,43.9552,1.61247,flare_decay,True,True,False,True,True,False,0.133649,0.194775,,,True,True,True,False,,True,
4957322_5,4957322,5,2631.19,5895.41,4,42.9682,1,True,True,44.6333,288.88,21.9217,flare_decay,True,True,True,True,True,True,0.910256,0.973405,,,True,True,True,True,,True,
4957322_6,4957322,6,2634.16,300.384,16,4.53436,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_7,4957322,7,2620.38,1149.07,4,8.37491,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_8,4957322,8,2614.27,1501.37,4,10.9426,1,True,True,11.0008,32.6709,-0.473387,flare_decay,True,True,False,True,True,False,0.296185,0.713452,,,True,True,True,False,,True,
4957322_9,4957322,9,2616.43,5002.13,2,24.5741,1,False,True,23.4462,183.249,10.7308,flare_decay,True,True,True,True,True,True,1.25547,0.947318,,,True,False,True,True,,True,
4957322_10,4957322,10,2612.97,872.406,24,15.9992,1,True,True,13.9013,35.1475,-3.7691,flare_decay,True,True,False,True,True,False,-0.287794,-0.505924,,,True,True,True,False,,True,
4957322_11,4957322,11,2627.53,650.344,2,3.19496,0,False,,,,,,,,,,,,,,,,,,,,,,
4957322_12,4957322,12,2618.61,1354.86,8,13.587,1,True,True,12.3405,17.2006,-1.67267,flare_decay,True,True,True,True,True,True,0.690904,0.990554,,,True,True,True,True,True,True,
4957322_13,4957322,13,2610.11,410.123,24,7.52132,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_14,4957322,14,2626.93,350.699,24,6.43154,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_15,4957322,15,2629.26,1703.58,4,12.4164,1,True,True,11.3369,45.0753,-0.919939,step,True,True,True,True,True,True,1.05058,1.05785,,,True,True,True,True,,True,
4957322_16,4957322,16,2631.42,1004.53,8,10.0738,1,True,True,11.1111,21.5924,-7.61518,step,False,True,True,True,True,True,0.766788,0.928064,,,True,True,True,True,True,True,
4957322_17,4957322,17,2635.58,531.747,4,3.8756,0,True,,,,,,,,,,,,,,,,,,,,,,
4957322_18,4957322,18,2634.11,787.931,8,7.90163,1,True,True,7.34431,-10.9492,-2.82379,flare_decay,False,True,True,True,True,True,1.18987,1.07185,,,False,True,True,True,,True,
4957322_19,4957322,19,2617.24,3996.5,4,29.1281,1,True,True,29.4067,225.378,4.77586,flare_decay,True,True,True,True,True,True,0.968707,1.00486,,,True,True,True,True,,True,
4972120_0,4972120,0,2617.66,5922,2,12.3341,1,False,True,12.4918,-5.40132,-8.70618,flare_decay,False,True,True,True,True,True,1.01468,0.929479,,,False,False,True,True,,True,
4972120_1,4972120,1,2614.22,5261.89,4,15.7894,1,True,True,15.4936,75.0046,0.262505,flare_decay,True,True,True,True,True,True,0.682674,1.0323,,,True,True,True,True,,True,
4972120_2,4972120,2,2634.04,6157.71,8,26.8767,1,True,True,25.9515,154.642,11.568,flare_decay,True,True,True,True,True,True,0.814664,0.908229,,,True,True,True,True,,True,
4972120_3,4972120,3,2629.68,12268.7,1,18.0622,1,False,True,17.6536,47.9061,-5.58117,flare_decay,True,True,True,True,True,True,1.047,0.890699,,,True,False,True,True,,True,
4972120_4,4972120,4,2613.59,4316.02,24,30.2936,1,True,True,23.9305,165.676,-18.5159,flare_decay,False,True,True,True,True,True,0.695386,1.09408,,,True,True,True,True,,True,
4972120_5,4972120,5,2616.6,16439.1,2,34.2389,1,False,True,32.564,226.885,-10.4945,flare_decay,False,True,True,True,True,True,0.9414,0.902653,,,True,False,True,True,,True,
4972120_6,4972120,6,2612.13,4026.2,16,24.0046,1,True,True,25.1082,98.0671,-5.22281,flare_decay,True,True,True,True,True,True,0.860217,0.90282,,,True,True,True,True,True,True,
4972120_7,4972120,7,2633.85,5201.17,4,15.6072,1,True,True,15.4739,45.3746,8.89839,flare_decay,True,True,True,True,True,True,1.03358,0.965025,,,True,True,True,True,,True,
4972120_8,4972120,8,2634.88,2655.23,2,5.53023,0,False,,,,,,,,,,,,,,,,,,,,,,
4972120_9,4972120,9,2634.58,5467.71,2,11.388,1,False,True,11.3656,22.8463,-3.49576,flare_decay,True,True,True,True,True,True,0.826912,0.902533,,,True,False,True,True,,True,
4972120_10,4972120,10,2632.42,2345.65,4,7.03862,0,True,,,,,,,,,,,,,,,,,,,,,,
4972120_11,4972120,11,2628.64,4801,16,28.6241,1,True,True,28.2899,133.106,-14.9381,flare_decay,False,True,True,True,True,True,0.794229,0.8964,,,True,True,True,True,,True,
4972120_12,4972120,12,2634.37,2210.9,16,13.1817,1,True,True,14.1957,24.464,0.97657,flare_decay,True,True,True,True,True,True,0.925138,0.893445,,,True,True,True,True,,True,
4972120_13,4972120,13,2628.7,5578.3,4,16.7388,1,True,True,16.3193,38.3021,-2.53679,flare_decay,True,True,True,True,True,True,0.722355,0.833137,,,True,True,True,True,True,True,
4972120_14,4972120,14,2617.2,14525.7,4,43.5873,1,True,True,42.5502,224.01,2.98514,flare_decay,True,True,True,True,True,True,0.791348,0.948454,,,True,True,True,True,,True,
4972120_15,4972120,15,2617.57,1018.75,24,7.15046,0,True,,,,,,,,,,,,,,,,,,,,,,
4972120_16,4972120,16,2611.75,2142.46,2,4.46224,0,False,,,,,,,,,,,,,,,,,,,,,,
4972120_17,4972120,17,2614.15,6356.24,24,44.6136,1,True,True,36.0615,420.207,28.3718,flare_decay,True,True,True,True,True,True,2.0473,1.67462,0,0,True,True,True,True,,True,True
4972120_18,4972120,18,2619.04,3421.09,8,14.9321,1,True,True,13.6689,17.5253,-4.1721,flare_decay,True,True,True,True,True,True,0.634353,0.838195,,,True,True,True,True,True,True,
4972120_19,4972120,19,2630.03,4559.11,16,27.1819,1,True,True,25.7964,137.671,9.46522,flare_decay,True,True,True,True,True,True,0.871859,0.84557,,,True,True,True,True,,True,
4994553_0,4994553,0,2620.42,523.788,16,5.35621,0,True,,,,,,,,,,,,,,,,,,,,,,
4994553_1,4994553,1,2629.28,1558.83,24,25.5217,1,True,True,25.1794,85.9116,9.50967,flare_decay,True,True,True,True,True,True,0.881581,0.78694,,,True,True,True,True,,True,
4994553_2,4994553,2,2610.37,6381.26,8,43.463,1,True,True,42.4024,471.068,7.04345,flare_decay,True,True,True,True,True,True,1.16139,0.917776,,,True,True,True,True,True,True,
4994553_3,4994553,3,2633.99,3093.76,16,31.6366,1,True,True,27.0147,249.711,13.7905,flare_decay,True,True,True,True,True,True,1.36633,1.01897,,,True,True,True,True,,True,
4994553_4,4994553,4,2618.5,584.763,8,3.98285,0,True,,,,,,,,,,,,,,,,,,,,,,
4994553_5,4994553,5,2627.84,2805.01,16,28.6838,1,True,True,23.5618,77.1544,1.82423,step,True,True,True,True,True,True,1.21084,1.26241,,,True,True,True,True,True,True,
4994553_6,4994553,6,2633.43,502.52,24,8.22745,0,True,,,,,,,,,,,,,,,,,,,,,,
4994553_7,4994553,7,2628.85,4008.38,4,20.0874,1,True,True,22.2125,62.2326,2.14161,flare_decay,True,True,True,True,True,True,0.836139,0.918578,,,True,True,True,True,,True,
4994553_8,4994553,8,2631.35,10458.5,4,52.4114,1,True,True,50.1646,838.596,29.6249,flare_decay,True,True,True,True,True,True,1.9366,0.958047,2.63145e-12,8.11213e-87,True,True,True,True,,True,True
4994553_9,4994553,9,2614,747.661,4,3.74679,1,True,True,8.04254,1.98715,-1.23331,flare_decay,False,True,False,True,True,False,0.231574,0.351629,,,False,True,True,False,,True,
4994553_10,4994553,10,2630.47,15765.5,1,42.6047,1,False,True,43.444,424.53,-5.02072,flare_decay,True,True,True,True,True,True,0.943486,0.927649,,,True,False,True,True,,True,
4994553_11,4994553,11,2626.27,746.838,4,3.74267,0,True,,,,,,,,,,,,,,,,,,,,,,
4994553_12,4994553,12,2620.86,1944.5,24,31.8362,1,True,True,23.4837,83.8949,8.45792,flare_decay,True,True,True,True,True,True,0.810906,1.14064,,,True,True,True,True,,True,
4994553_13,4994553,13,2631.85,18175.8,1,49.1184,1,False,True,47.0355,435.054,-39.7342,flare_decay,False,True,True,True,True,True,1.16668,0.906735,,,True,False,True,True,,True,
4994553_14,4994553,14,2630.6,861.429,16,8.80891,0,True,,,,,,,,,,,,,,,,,,,,,,
4994553_15,4994553,15,2616.03,2916.46,24,47.7494,1,True,True,38.4604,301.744,-2.60018,flare_decay,True,True,True,True,True,True,0.847345,0.833715,,,True,True,True,True,True,True,
4994553_16,4994553,16,2618.75,1089.34,24,17.8351,1,True,True,14.5975,52.6767,-10.2386,flare_decay,False,True,True,True,True,True,0.736807,0.793161,,,True,True,True,True,True,True,
4994553_17,4994553,17,2617.61,2625.53,8,17.8826,1,True,True,17.4742,82.1416,-4.06245,flare_decay,True,True,True,True,True,True,1.05778,0.887229,,,True,True,True,True,True,True,
4994553_18,4994553,18,2635.39,9557.31,1,25.8277,1,False,True,23.9083,151.988,-4.62941,flare_decay,True,True,True,True,True,True,0.719932,0.890356,,,True,False,True,True,,True,
4994553_19,4994553,19,2616.11,975.153,8,6.64181,1,True,True,8.66636,-4.78163,-7.47798,flare_decay,False,True,True,True,True,True,0.851009,0.786816,,,False,True,True,True,,True,
8291686_0,8291686,0,2611.42,28165.9,2,56.0629,1,False,True,55.1308,789.078,16.5726,flare_decay,True,True,True,True,True,True,0.932822,0.928535,,,True,False,True,True,,True,
8291686_1,8291686,1,2613.92,9315.84,16,54.4603,1,True,True,50.8453,530.525,28.8519,flare_decay,True,True,True,True,True,True,0.677793,0.965481,,,True,True,True,True,,True,
8291686_2,8291686,2,2627.13,14051.8,2,27.9695,1,False,True,26.7074,177.981,9.66805,flare_decay,True,True,True,True,True,True,1.35853,0.888247,,,True,False,True,True,,True,
8291686_3,8291686,3,2613.2,18433.9,4,52.057,1,True,True,53.1747,451.261,48.313,flare_decay,True,True,True,True,True,True,0.893803,0.848196,,,True,True,True,True,,True,
8291686_4,8291686,4,2630.21,2769.1,16,16.1881,1,True,True,13.7424,37.9783,-5.49037,flare_decay,True,True,True,True,True,True,0.762269,0.723717,,,True,True,True,True,,True,
8291686_5,8291686,5,2626.15,7560.8,4,21.3516,0,True,,,,,,,,,,,,,,,,,,,,,,
8291686_6,8291686,6,2627.73,8393.01,4,23.7017,1,True,True,23.2454,108.655,2.86452,flare_decay,True,True,True,True,True,True,1.1757,0.911727,,,True,True,True,True,,True,
8291686_7,8291686,7,2629.2,13670.3,8,51.7951,1,True,True,52.136,682.958,57.426,flare_decay,True,True,True,True,True,True,0.900481,0.934435,,,True,True,True,True,,True,
8291686_8,8291686,8,2613.74,1282.94,24,9.3379,1,True,True,12.0473,25.9683,-12.5852,flare_decay,False,True,True,True,True,True,1.07577,1.67014,,,True,True,True,True,,True,
8291686_9,8291686,9,2621.18,12890.1,2,25.6572,1,False,True,25.1415,119.104,9.40715,flare_decay,True,True,True,True,True,True,1.08473,0.912892,,,True,False,True,True,,True,
8291686_10,8291686,10,2614.71,1109.25,16,6.48465,0,True,,,,,,,,,,,,,,,,,,,,,,
8291686_11,8291686,11,2613.73,423.652,24,3.08355,0,True,,,,,,,,,,,,,,,,,,,,,,
8291686_12,8291686,12,2620.5,5117.81,2,10.1868,1,False,True,9.58575,-0.391719,-9.33575,flare_decay,False,True,True,True,True,True,0.675064,0.895279,,,False,False,True,True,,True,
8291686_13,8291686,13,2626.43,2398.49,1,3.29128,0,False,,,,,,,,,,,,,,,,,,,,,,
8291686_14,8291686,14,2621.02,5497.96,8,20.8311,1,True,True,21.2604,50.3138,-10.6847,flare_decay,False,True,True,True,True,True,0.830066,0.982276,,,True,True,True,True,True,True,
8291686_15,8291686,15,2615.18,4303.47,2,8.56585,1,False,True,8.6304,11.6549,-10.972,flare_decay,False,True,True,True,True,True,0.924888,1.1097,,,True,False,True,True,,True,
8291686_16,8291686,16,2628.86,3608.02,2,7.18159,1,False,True,7.98035,17.4479,-7.21204,flare_decay,False,True,True,True,True,True,0.672602,0.788665,,,True,False,True,True,,True,
8291686_17,8291686,17,2621.05,24769.4,2,49.3024,1,False,True,48.3973,405.842,-57.7733,flare_decay,False,True,True,True,True,True,0.64653,0.905753,,,True,False,True,True,,True,
8291686_18,8291686,18,2614.94,11858.8,4,33.489,1,True,True,33.2873,246.409,-0.095418,flare_decay,True,True,True,True,True,True,0.499735,0.701555,,,True,True,True,True,,True,
8291686_19,8291686,19,2633.99,20262.2,2,40.3309,1,False,True,37.8397,366.186,38.0038,flare_decay,True,True,True,True,True,True,1.14652,0.910495,,,True,False,True,True,,True,
137809027_0,137809027,0,2620.06,357.443,24,5.48915,0,True,,,,,,,,,,,,,,,,,,,,,,
137809027_1,137809027,1,2610.55,798.056,16,10.1176,0,True,,,,,,,,,,,,,,,,,,,,,,
137809027_2,137809027,2,2628.08,3348.28,2,12.0848,1,False,True,12.3792,36.6696,0.969501,flare_decay,True,True,True,True,True,True,1.12701,0.840255,,,True,False,True,True,,True,
137809027_3,137809027,3,2616.15,8004.34,1,20.9511,1,False,True,21.7322,103.573,-0.677148,flare_decay,True,True,True,True,True,True,0.85234,0.851009,,,True,False,True,True,,True,
137809027_4,137809027,4,2619.72,843.256,2,3.04352,0,False,,,,,,,,,,,,,,,,,,,,,,
137809027_5,137809027,5,2630.15,3652.19,8,27.9501,1,True,True,25.5197,103.018,-7.72513,flare_decay,False,True,True,True,True,True,0.95897,0.995338,,,True,True,True,True,,True,
137809027_6,137809027,6,2619.44,7631,4,38.42,1,True,True,38.9708,237.811,9.24171,flare_decay,True,True,True,True,True,True,0.784647,0.899337,,,True,True,True,True,,True,
137809027_7,137809027,7,2629.04,1598.64,4,8.04872,1,True,True,8.37739,7.39254,-0.715446,flare_decay,False,True,True,True,True,True,0.756123,0.654969,,,False,True,True,True,,True,
137809027_8,137809027,8,2613.25,4162.54,4,20.9572,1,True,True,21.8021,93.7735,-0.649391,flare_decay,True,True,True,True,True,True,0.438683,0.765636,,,True,True,True,True,,True,
137809027_9,137809027,9,2611.88,4118.41,2,14.8644,1,False,True,15.4146,23.087,-1.03224,flare_decay,True,True,True,True,True,True,0.758123,0.833212,,,True,False,True,True,,True,
137809027_10,137809027,10,2611.56,1304.32,16,16.5359,1,True,True,15.803,43.1535,3.30828,flare_decay,True,True,True,True,True,True,0.647306,0.968868,,,True,True,True,True,,True,
137809027_11,137809027,11,2627.33,2748.88,16,34.8497,1,True,True,29.8301,100.314,42.8806,flare_decay,True,True,True,True,True,True,0.746339,0.932117,,,True,True,True,True,True,True,
137809027_12,137809027,12,2632.78,2016.24,2,7.27709,0,False,,,,,,,,,,,,,,,,,,,,,,
137809027_13,137809027,13,2630.61,1106.08,24,16.9858,1,True,True,15.4734,40.2367,-3.22869,flare_decay,True,True,True,True,True,True,0.488164,0.673893,,,True,True,True,True,,True,
137809027_14,137809027,14,2630.14,985.021,8,7.53833,0,True,,,,,,,,,,,,,,,,,,,,,,
137809027_15,137809027,15,2632.87,422.499,8,3.23337,0,True,,,,,,,,,,,,,,,,,,,,,,
137809027_16,137809027,16,2631.97,643.728,16,8.16106,0,True,,,,,,,,,,,,,,,,,,,,,,
137809027_17,137809027,17,2633.92,613.936,4,3.091,0,True,,,,,,,,,,,,,,,,,,,,,,
137809027_18,137809027,18,2629.14,4532.28,4,22.8188,1,True,True,21.7033,104.016,-2.13111,flare_decay,True,True,True,True,True,True,0.657736,0.90467,,,True,True,True,True,,True,
137809027_19,137809027,19,2618.22,1981.26,4,9.97512,1,True,True,9.89972,13.7347,-1.0416,flare_decay,True,True,True,True,True,True,0.854302,0.953746,,,True,True,True,True,,True,
137883558_0,137883558,0,2626.79,5244.22,1,5.3522,0,False,,,,,,,,,,,,,,,,,,,,,,
137883558_1,137883558,1,2614.17,9268.97,2,12.8918,1,False,True,13.4802,27.9884,-5.27181,flare_decay,True,True,True,True,True,True,0.780105,0.754172,,,True,False,True,True,,True,
137883558_2,137883558,2,2629.76,11930.8,16,48.8145,1,True,True,45.3853,517.478,5.83552,flare_decay,True,True,True,True,True,True,0.912637,0.925563,,,True,True,True,True,,True,
137883558_3,137883558,3,2635.21,10205.2,4,20.3465,1,True,True,19.1605,51.7368,-1.98361,flare_decay,True,True,True,True,True,True,0.831136,0.964455,,,True,True,True,True,True,True,
137883558_4,137883558,4,2630.84,33822.7,2,47.0425,1,False,True,46.0041,613.16,-64.5884,flare_decay,False,True,True,True,True,True,0.909494,0.884939,,,True,False,True,True,,True,
137883558_5,137883558,5,2616.5,43082.5,2,59.9214,1,False,True,58.7425,1124.53,-43.451,flare_decay,False,True,True,True,True,True,1.10883,0.894886,,,True,False,True,True,,True,
137883558_6,137883558,6,2632.92,12420.7,8,36.7963,1,True,True,35.7928,271.353,5.46184,flare_decay,True,True,True,True,True,True,0.858482,0.886873,,,True,True,True,True,,True,
137883558_7,137883558,7,2631.24,10712.7,4,21.3584,1,True,True,21.044,92.6228,1.62095,flare_decay,True,True,True,True,True,True,0.913675,0.860116,,,True,True,True,True,,True,
137883558_8,137883558,8,2629.9,3821.11,4,7.61834,0,True,,,,,,,,,,,,,,,,,,,,,,
137883558_9,137883558,9,2611.77,1341.67,16,5.4894,0,True,,,,,,,,,,,,,,,,,,,,,,
137883558_10,137883558,10,2634.91,16874.4,1,17.2218,1,False,True,15.6818,54.9959,-9.86488,flare_decay,False,True,True,True,True,True,0.967265,0.901239,,,True,False,True,True,,True,
137883558_11,137883558,11,2617.88,6096.5,24,32.7782,1,True,True,28.798,173.753,-8.3379,flare_decay,False,True,True,True,True,True,0.934846,0.925977,,,True,True,True,True,,True,
137883558_12,137883558,12,2615.88,5812.73,24,31.2525,1,True,True,27.7005,115.833,-6.65456,flare_decay,False,True,True,True,True,True,0.621889,0.682484,,,True,True,True,True,,True,
137883558_13,137883558,13,2620.81,12888.3,16,52.7321,1,True,True,51.4234,449.192,12.4483,flare_decay,True,True,True,True,True,True,0.941707,0.914111,1.54221e-12,0,True,True,True,True,,True,True
137883558_14,137883558,14,2630.7,7324.13,8,21.6978,1,True,True,20.8706,139.598,2.47248,flare_decay,True,True,True,True,True,True,0.93085,0.892841,,,True,True,True,True,,True,
137883558_15,137883558,15,2619.76,6060.3,16,24.7955,1,True,True,22.0548,120.617,-0.356754,flare_decay,True,True,True,True,True,True,0.922591,0.901503,,,True,True,True,True,True,True,
137883558_16,137883558,16,2620.45,10627.6,16,43.4825,1,True,True,39.4299,227.711,27.4292,flare_decay,True,True,True,True,True,True,1.19942,0.904936,,,True,True,True,True,True,True,
137883558_17,137883558,17,2619.83,10445.1,16,42.7356,1,True,True,37.2618,335.412,4.54999,flare_decay,True,True,True,True,True,True,0.954136,0.907115,,,True,True,True,True,,True,
137883558_18,137883558,18,2617.72,8058.03,8,23.872,1,True,True,23.284,97.2604,21.4123,flare_decay,True,True,True,True,True,True,0.794036,0.891498,,,True,True,True,True,,True,
137883558_19,137883558,19,2629.67,3102.07,2,4.31453,0,False,,,,,,,,,,,,,,,,,,,,,,
138558517_0,138558517,0,2615.77,6505.15,1,5.31103,0,False,,,,,,,,,,,,,,,,,,,,,,
138558517_1,138558517,1,2633.96,6218.95,1,5.07737,0,False,,,,,,,,,,,,,,,,,,,,,,
138558517_2,138558517,2,2617.86,4723.24,24,27.5913,1,True,True,24.5932,81.3482,-16.2603,flare_decay,False,True,True,True,True,True,0.715798,0.96549,,,True,True,True,True,,True,
138558517_3,138558517,3,2618.55,761.452,24,4.44811,0,True,,,,,,,,,,,,,,,,,,,,,,
138558517_4,138558517,4,2612.31,7040.44,4,12.0289,1,True,True,10.7345,14.8808,-4.08581,flare_decay,True,True,True,True,True,True,1.23208,0.868283,0.306954,0.167482,True,True,True,True,True,True,False
138558517_5,138558517,5,2632.21,1921.05,24,11.222,0,True,,,,,,,,,,,,,,,,,,,,,,
138558517_6,138558517,6,2635.21,4660.73,4,7.96305,0,True,,,,,,,,,,,,,,,,,,,,,,
138558517_7,138558517,7,2631.51,12391.3,16,52.3129,1,True,True,52.6918,286.781,-6.14021,flare_decay,False,True,True,True,True,True,0.785054,0.825812,,,True,True,True,True,,True,
