sector,t0,depth_ppm,duration_h,expected_snr,measured_snr,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,n_events
14,1705.043779768526,50.0,8.0,0.607959471902125,2.249600463650606,False,False,nan,nan,nan,0
85,3618.57448772978,50.0,8.0,0.8580267516565695,2.8312381231583688,False,False,nan,nan,nan,0
15,1713.6464888441985,50.0,8.0,1.1153968535844674,2.493688981275899,False,False,nan,nan,nan,0
16,1758.9235902338448,50.0,8.0,1.0462733081141344,1.4440940691098902,False,False,nan,nan,nan,0
83,3563.3588060045095,50.0,8.0,1.1431659713569744,2.6048667550781093,False,False,nan,nan,nan,0
77,3398.6917335151975,50.0,8.0,0.796928048896106,2.8787998160739607,False,False,nan,nan,nan,0
49,2656.5835410574705,50.0,8.0,1.0033346384026747,2.2624345699893182,False,False,nan,nan,nan,0
75,3364.553737437184,50.0,8.0,0.31325953359556064,1.629230339214532,False,False,nan,nan,nan,1
15,1715.0228618536464,50.0,8.0,1.1153968535844674,2.5400611497400516,False,False,nan,nan,nan,0
26,2017.6741511213443,50.0,8.0,0.7708564710395286,1.4399492386312627,False,False,nan,nan,nan,0
86,3659.5141702493183,50.0,8.0,0.9890384254370771,1.7619947215251044,False,False,nan,nan,nan,0
40,2418.0879964014775,50.0,8.0,0.6852064181767117,2.0532228059306674,False,False,nan,nan,nan,0
54,2783.5558828680328,50.0,8.0,0.7380737030042371,1.4743342991911235,False,False,nan,nan,nan,0
52,2724.2805079593004,50.0,8.0,0.8433293660730793,1.4568064497983417,False,False,nan,nan,nan,0
84,3584.8765104839435,50.0,8.0,0.6726908316116861,2.3191001374427445,False,False,nan,nan,nan,0
22,1905.590522964012,50.0,8.0,0.8107577895437861,1.5141790907727397,False,False,nan,nan,nan,0
26,2013.396337216295,50.0,8.0,0.7708564710395286,1.225839860263377,False,False,nan,nan,nan,0
14,1700.374370106658,50.0,8.0,0.607959471902125,1.4713782285543087,False,False,nan,nan,nan,0
85,3616.213419140056,50.0,8.0,0.8580267516565695,1.4720695465818787,False,False,nan,nan,nan,0
26,2023.30614441393,50.0,8.0,0.7708564710395286,2.009067561191298,False,False,nan,nan,nan,0
84,3603.831703182147,50.0,8.0,0.6726908316116861,1.2686459131798677,False,False,nan,nan,nan,0
78,3444.7184538439865,50.0,8.0,0.20144482091357807,1.2251092033540463,False,False,nan,nan,nan,0
51,2699.0884410119997,50.0,8.0,1.0754393696054725,3.0409345751953767,False,False,nan,nan,nan,0
81,3527.842529365063,50.0,8.0,1.1424450555086048,2.297091590061291,False,False,nan,nan,nan,1
14,1701.047976081458,50.0,8.0,0.607959471902125,2.209082164488689,False,False,nan,nan,nan,0
18,1808.6004824284944,50.0,8.0,0.7843658572269657,1.9360150543402423,False,False,nan,nan,nan,0
80,3483.0341855561537,50.0,8.0,0.8126459640272913,2.2179564938503975,False,False,nan,nan,nan,0
52,2723.920780685963,50.0,8.0,0.8433293660730793,1.3980434462653597,False,False,nan,nan,nan,0
56,2851.045408133826,50.0,8.0,0.8098750473255896,1.8419153874845327,False,False,nan,nan,nan,0
16,1747.093242059612,50.0,8.0,1.0462733081141344,2.1805137649435586,False,False,nan,nan,nan,0
86,3646.5629333710704,50.0,8.0,0.9890384254370771,2.522274184344909,False,False,nan,nan,nan,0
20,1854.6069670100615,50.0,8.0,0.6356792925154037,1.4112134250902473,False,False,nan,nan,nan,0
54,2787.5864180560925,50.0,8.0,0.7380737030042371,2.313835157982218,False,False,nan,nan,nan,0
40,2417.6463297054274,50.0,8.0,0.6852064181767117,1.3010428134936556,False,False,nan,nan,nan,0
55,2804.3821527778673,50.0,8.0,0.8057625801934188,1.227314189179659,False,False,nan,nan,nan,0
85,3634.8006084789185,50.0,8.0,0.8580267516565695,2.1656443052576786,False,False,nan,nan,nan,0
54,2770.5169957883672,50.0,8.0,0.7380737030042371,2.1891729614134534,False,False,nan,nan,nan,0
59,2926.9038660046303,50.0,8.0,1.0651654750227446,2.9213417901512404,False,False,nan,nan,nan,0
21,1888.3167487139358,50.0,8.0,1.0501135478479184,2.279744365735328,False,False,nan,nan,nan,0
81,3508.9884365447083,50.0,8.0,1.1424450555086048,2.310635371703091,False,False,nan,nan,nan,1
75,3344.963285204656,50.0,8.0,0.31325953359556064,2.4480690428366407,False,False,nan,nan,nan,1
77,3403.194584883841,50.0,8.0,0.796928048896106,2.416280300257315,False,False,nan,nan,nan,0
14,1709.6020835158195,50.0,8.0,0.607959471902125,0.35880656973836744,False,False,nan,nan,nan,0
22,1916.9365068807933,50.0,8.0,0.8107577895437861,1.8125340104748824,False,False,nan,nan,nan,0
22,1924.919961090946,50.0,8.0,0.8107577895437861,1.4575069562311709,False,False,nan,nan,nan,0
77,3420.0430429132225,50.0,8.0,0.796928048896106,2.477084284660349,False,False,nan,nan,nan,0
51,2703.8024176224026,50.0,8.0,1.0754393696054725,2.5379162310889347,False,False,nan,nan,nan,0
60,2958.892571959264,50.0,8.0,1.2026513546891409,2.4964577999169375,False,False,nan,nan,nan,0
81,3506.9634420012694,50.0,8.0,1.1424450555086048,3.8753833041681878,False,False,nan,nan,nan,1
73,3291.5898181075545,50.0,8.0,0.9586736661409244,1.7939336558457681,False,False,nan,nan,nan,0
26,2031.0270130866531,50.0,16.0,1.1529531263667496,2.940074998781963,False,False,nan,nan,nan,0
25,2004.819858811946,50.0,16.0,1.009652047147426,2.939633604384182,False,False,nan,nan,nan,0
53,2749.594672410949,50.0,16.0,0.5781943868263718,3.236769381870985,False,False,nan,nan,nan,0
41,2434.626804074654,50.0,16.0,1.3092534246807719,2.4424047452441497,False,False,nan,nan,nan,0
78,3445.1559605522075,50.0,16.0,0.27590592230674627,1.287416083139277,False,False,nan,nan,nan,0
84,3607.6177464798016,50.0,16.0,0.7686739356960133,2.8169712733422014,False,False,nan,nan,nan,0
77,3406.4863138510445,50.0,16.0,0.9758044230995019,2.4435334030505933,False,False,nan,nan,nan,0
26,2020.1075064136546,50.0,16.0,1.1529531263667496,1.9175334774897166,False,False,nan,nan,nan,0
20,1851.788916829886,50.0,16.0,0.7890574259811113,1.8772084657098453,False,False,nan,nan,nan,0
84,3593.5874517381703,50.0,16.0,0.7686739356960133,2.0873405719154814,False,False,nan,nan,nan,0
20,1860.2125028835073,50.0,16.0,0.7890574259811113,1.5137670115107393,False,False,nan,nan,nan,0
85,3633.852009557342,50.0,16.0,1.242381416904883,1.919204794769406,False,False,nan,nan,nan,0
26,2021.1158495048576,50.0,16.0,1.1529531263667496,2.855616019630969,False,False,nan,nan,nan,0
55,2803.3918821949183,50.0,16.0,1.065356735923741,3.6023543866142034,False,False,nan,nan,nan,0
25,1989.8891094221678,50.0,16.0,1.009652047147426,4.689230055664039,False,False,nan,nan,nan,0
86,3659.04750743506,50.0,16.0,1.2416931715105564,2.689367473704178,False,False,nan,nan,nan,0
81,3528.1286388353915,50.0,16.0,1.6896788159960139,1.9824478775133094,False,False,nan,nan,nan,1
85,3615.9050916493493,50.0,16.0,1.242381416904883,2.377741065047125,False,False,nan,nan,nan,0
82,3535.070260585689,50.0,16.0,1.0454782405872702,3.1710246648640976,False,False,nan,nan,nan,0
53,2759.2197362167262,50.0,16.0,0.5781943868263718,1.574860452099798,False,False,nan,nan,nan,0
49,2643.1777897983056,50.0,16.0,1.291302675280331,2.699383742555037,False,False,nan,nan,nan,0
23,1951.1815143480906,50.0,16.0,1.5804400675141108,2.0426084351976135,False,False,nan,nan,nan,0
40,2399.129642192014,50.0,16.0,0.9826833169258054,2.33211319120191,False,False,nan,nan,nan,0
84,3587.5514555536083,50.0,16.0,0.7686739356960133,2.8779760718815743,False,False,nan,nan,nan,0
83,3582.473769276311,50.0,16.0,1.578857219390355,3.2177811288280416,False,False,nan,nan,nan,0
59,2915.7914977573555,50.0,16.0,1.312864143838505,3.487809572032228,False,False,nan,nan,nan,0
21,1877.931966227669,50.0,16.0,1.2504558895961808,1.3605329648942093,False,False,nan,nan,nan,0
58,2887.073902466896,50.0,16.0,1.3930557370752792,3.4561078144552124,False,False,nan,nan,nan,0
52,2723.772167499435,50.0,16.0,1.2461297605348205,1.5860483575226862,False,False,nan,nan,nan,0
