key,tic,t0,tier,rank,snr,depth_ppm,duration_h,tmag,rstar,mstar,ra,dec,is_candidate,is_validation,toi_phase2,lc_status,shape,shape_strict_box,dbic_alt,dbic_box,best_alt,fit_t0,fit_rp,fit_t14_h,fit_b,fit_depth_ppm,grazing,duration,duration_too_long,t_min_h,p_b0_d,duration_note,edge_lc,near_edge,edge_resolved,edge_pixels,edge,pix_status,pixels,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,centroid,centroid_offset_px,centroid_sigma,diff_snr,centroid_inconclusive,neighbours,neighbours_failing,n_unresolved,ap_snr,asteroid,asteroid_hits,catalogue,known,eb,eb_overridden,toi_fp,tois,toi_disp,ctois,fpp_status,fpp,fpp_value,nfpp_value,p_lo,p_hi,bic_transit,bic_box,bic_ramp,bic_step,bic_flare_decay
159466872_2632.1000,159466872,2632.1,A,777,223.42,1.716e+05,3,12.964,0.49098,0.48907,245.05,82.674,True,False,,ok,True,True,9609.4,3531.4,flare_decay,2632.1,0.41367,5.226,0.38169,1.9537e+05,False,True,False,2.1706,34.901,,True,False,True,True,True,ok,True,True,1.0842,0.82801,True,0.28094,31.917,186.66,False,True,,0,242.22,True,,True,False,False,False,False,,,,ok,False,1,0,21.237,34.901,0,3531.4,32092,22052,9609.4
362104293_2633.7500,362104293,2633.8,A,1798,89.356,30636,1.5,10.11,0.80788,0.84,268.21,68.455,True,False,,ok,True,True,4500.3,1728.8,flare_decay,2633.8,0.43372,3.9196,1.1724,34089,True,True,False,3.025,5.4309,,True,False,True,True,True,ok,True,True,1.1155,0.70489,True,0.071476,7.6188,93.082,False,True,,0,99.676,True,,False,True,True,False,False,,,362104293.01,not run,,,,,,0,1728.8,14670,10883,4500.3
165282032_2616.4500,165282032,2616.4,A,1930,79.578,63274,1.5,12.621,0.76282,0.848,156.44,25.453,True,False,,ok,True,True,1085.8,784.35,flare_decay,2616.4,0.47348,2.8873,1.0572,75152,True,True,False,2.9262,2.3895,grazing,True,False,True,False,True,ok,False,False,-0.023062,-0.015391,True,,,-27.041,True,True,,0,-1.8353,True,,True,False,False,False,False,,,,not run,,,,,,0,784.35,5027.6,4040.6,1085.8
17193496_2630.5400,17193496,2630.5,A,1947,78.644,69405,1.5,12.74,0.60527,0.59237,145.51,39.939,True,False,,ok,True,True,1697.3,745.22,flare_decay,2630.5,0.54016,2.3913,1.0891,90554,True,True,False,2.7351,1.6594,grazing,True,False,True,True,True,ok,True,True,0.862,0.71311,True,0.093358,4.3584,73.221,False,True,,0,67.791,True,,True,False,False,False,False,,,,ok,False,1,0,20.424,30.636,0,745.22,6619.5,5479.9,1697.3
239198203_2628.9100,239198203,2628.9,A,1990,75.85,43540,2,12.415,0.73734,0.761,146.86,27.394,True,False,,ok,True,True,1975.2,570.42,flare_decay,2628.9,0.20814,4.0818,0.65639,45868,False,True,False,2.4041,12.233,,True,False,True,True,True,ok,True,True,1.3772,0.90608,True,0.078061,3.2963,65,False,True,,0,104.46,True,,True,False,False,False,False,,,,ok,True,3.9968e-15,0,18.545,27.818,0,570.42,6609.6,4751.5,1975.2
233211759_2615.0800,233211759,2615.1,A,2005,74.659,49421,2,12.509,0.32291,0.30291,266.77,70.78,True,False,,ok,True,True,1778.3,476.26,flare_decay,2615.1,0.22285,3.4955,0.60147,53997,False,True,False,1.4486,35.131,,True,False,True,True,True,ok,True,True,1.7313,0.9442,True,0.091849,4.3589,63.92,False,True,,0,129.26,True,,False,False,True,False,False,,,,not run,,,,,,0,476.26,6700.1,4717.7,1778.3
139415069_2633.5900,139415069,2633.6,A,2109,69.585,11265,6,11.689,1.0617,1.06,153.91,30.656,True,False,,ok,True,True,380.13,176.77,flare_decay,2633.6,0.13187,5.7699,0.79493,16725,False,True,False,2.9043,19.605,,True,False,True,False,True,ok,False,False,-0.20264,-0.20921,True,,,-61.446,True,True,,0,-14.101,False,"Lucina (V=12.4, 9"")",True,False,False,False,False,,,,not run,,,,,,0,176.77,2135.2,1443.1,380.13
3960185_2631.1500,3960185,2631.2,A,2314,61.346,46402,1,12.134,0.82134,0.7,152.08,24.941,True,False,,ok,True,True,630.03,238.34,flare_decay,2631.2,0.45159,2.4549,1.1279,49115,True,True,False,3.309,0.99688,grazing,False,True,False,False,False,ok,False,False,-0.52729,-0.34525,True,,,-34.008,True,True,,0,-32.347,True,,True,False,False,False,False,,,,not run,,,,,,0,238.34,2804.5,2286,630.03
335964512_2625.7600,335964512,2625.8,A,2487,55.325,15033,8,11.901,1.1571,1.21,265.74,53.57,True,False,,ok,False,False,-23.137,-1.6425,flare_decay,2625.6,0.04634,32.765,0.050359,2601,False,True,False,2.7997,4010,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-1.6425,1.7231,-16.145,-23.137
88004101_2634.7600,88004101,2634.8,A,2509,53.44,18974,1.5,11.486,1.2264,1.22,146.84,23.453,True,False,,ok,True,True,668.11,333.01,flare_decay,2634.8,0.43187,2.1677,1.2163,24843,True,True,False,4.0506,0.31326,grazing,False,True,False,False,False,ok,False,False,-0.065825,-0.084626,True,,,-3.6246,True,True,,0,-3.5177,True,,True,False,False,False,False,,,,not run,,,,,,0,333.01,2784,2187,668.11
230065191_2618.4100,230065191,2618.4,A,2520,52.771,29826,6,12.635,1.1097,1.14,230.23,69.538,True,False,,ok,True,True,1334.9,463.5,flare_decay,2618.4,0.18381,9.4123,0.73821,33922,False,True,False,3.0988,70.107,,True,False,True,True,True,ok,True,True,1.768,0.91608,True,0.099986,4.6193,72.276,False,True,,0,93.299,True,,True,False,False,False,False,,,,ok,False,1,0,17.575,70.107,0,463.5,3701.5,2151.9,1334.9
159290668_2625.6200,159290668,2625.6,A,2562,51.082,22170,1.5,7.9428,0.81444,0.91,229.04,80.423,True,False,,ok,False,False,-23.122,-3.9125,step,2625.6,0.23551,0.44878,1.2113,545.19,True,True,False,2.5586,,grazing,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-3.9125,-19.911,-23.122,-17.823
156512187_2621.1600,156512187,2621.2,A,2684,48.251,29834,4,12.909,0.90956,1.02,221.07,77.946,True,True,7018.01,ok,True,True,965.03,179.97,flare_decay,2621.2,0.17323,5.3933,0.091413,36202,False,True,False,2.6122,22.008,,True,False,True,True,True,ok,True,True,1.3628,0.72747,True,0.091423,3.5754,29.302,False,True,,0,65.755,True,,True,True,False,False,False,7018.01,PC,,ok,True,0.4181,0,14.823,22.234,0,179.97,2906.9,1471.2,965.03
156462190_2625.7900,156462190,2625.8,A,2702,47.862,18666,8,12.642,0.8031,0.99,217.12,72.838,True,False,,ok,False,False,-14.735,-6.6726,ramp,2626.6,0.043343,2.9473,0.010977,2276.6,False,True,False,2.0714,7.1943,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-6.6726,-14.735,-11.108,-5.6562
142320810_2634.6500,142320810,2634.7,A,2723,47.123,3969.6,24,11.93,1.8789,1.46,194.46,61.923,True,False,,ok,True,True,174.94,158.28,step,2634.7,0.35769,57.003,1.2729,4966.8,True,True,False,5.5446,2723.8,,False,True,False,False,False,ok,False,False,-0.020392,-0.020574,True,,,-3.4584,True,True,,0,-0.96094,True,,True,False,False,False,False,,,,not run,,,,,,0,158.28,346.16,174.94,305.42
313261580_2634.6900,313261580,2634.7,A,2735,46.672,14537,24,12.747,0.82668,0.96,195.18,71.841,True,False,,ok,True,True,1490.5,885.29,step,2634.7,0.4181,53.351,1.2381,18221,True,True,False,2.9284,15129,,False,True,False,False,False,ok,False,False,0.0085072,0.0047718,True,,,-2.9196,True,True,,0,0.39705,True,,True,False,False,False,False,,,,not run,,,,,,0,885.29,2573.3,1490.5,1819.6
239205079_2615.0200,239205079,2615,A,2754,46.044,23785,6,7.0485,1.0598,1.1,149.26,19.762,True,False,,ok,True,True,1417.2,1961.1,flare_decay,2615,0.41345,15.424,1.2165,21038,True,True,False,3.5762,200.78,,False,True,False,False,False,ok,False,False,-0.30993,-0.10049,True,,,-2.8937,True,True,,0,-14.27,True,,True,False,False,False,False,,,,not run,,,,,,0,1961.1,5508.5,1628.9,1417.2
458419988_2619.9600,458419988,2620,A,2768,45.643,15598,1.5,11.376,0.96677,0.98,170.67,53.614,True,False,,ok,True,True,339.3,127.74,flare_decay,2620,0.16386,2.7117,0.90678,18599,True,True,False,2.7913,2.2732,grazing,True,False,True,True,True,ok,True,True,0.97293,0.78193,True,0.12142,3.1692,25.872,False,True,,0,44.407,True,,True,True,False,False,False,,,458419988.01,ok,False,0.75122,0,16.028,24.042,0,127.74,1381.5,1040.9,339.3
453444539_2618.0900,453444539,2618.1,A,2802,44.688,21986,2,11.634,0.85747,,147.8,52.395,True,False,,ok,True,True,1078,406.75,flare_decay,2618.1,0.16818,5.7018,0.85954,23705,True,True,False,2.598,26.435,,True,False,True,True,True,ok,False,True,1.4153,0.72412,True,0.11404,5.0056,59.506,False,False,453444538,0,63.246,True,,True,True,False,False,False,,,453444539.01,not run,,,,,,0,406.75,3309.5,2132.2,1078
142566413_2634.5900,142566413,2634.6,A,2830,43.921,5358.3,24,9.9888,0.77554,0.95,165.97,72.469,True,False,,ok,True,True,3087.3,2362.1,step,2634.6,0.37212,53.939,1.2733,6481.9,True,True,False,2.6673,20687,,False,True,False,False,False,ok,False,False,0.082722,0.023113,True,0.85101,35.694,3.3897,False,True,,1,3.6332,True,,True,False,False,False,False,,,,not run,,,,,,0,2362.1,6214.6,3087.3,4456.2
1097360_2620.8400,1097360,2620.8,A,2831,43.904,5806.2,2,9.7786,0.95126,1.115,155.07,25.351,True,False,,ok,True,True,487.35,98.152,flare_decay,2620.8,0.40459,5.3014,1.3102,6213.5,True,True,False,3.1753,11.635,,False,True,False,False,False,ok,False,False,-0.12291,-0.28203,True,,,-16.717,True,True,,0,-5.3964,True,,True,False,False,False,False,,,,not run,,,,,,0,98.152,1375.6,879.74,487.35
459969957_2620.4200,459969957,2620.4,A,2866,43.086,11319,4,11.899,0.80494,0.747,254.82,65.747,True,True,1274.01,ok,True,True,455.24,23.821,flare_decay,2620.4,0.10304,4.2977,0.00058604,12857,False,True,False,2.4111,14.155,,True,False,True,True,True,ok,True,True,1.1186,0.98626,True,0.12339,3.2599,32.526,False,True,,0,48.195,True,,True,True,False,False,False,1274.01,PC,,ok,True,0.023769,0,15.564,23.346,0,23.821,1461,883.85,455.24
233060199_2617.3300,233060199,2617.3,A,2886,42.401,8020.2,4,11.316,1.0279,1.05,269.92,62.688,True,False,,ok,True,True,310.2,127,flare_decay,2617.3,0.3887,7.1983,1.2643,9636.3,True,True,False,3.4612,22.5,,True,False,True,True,True,ok,False,True,3.9746,2.392,False,1.7792,199.47,214.71,False,False,233060204,0,168.53,True,,True,False,False,False,False,,,,not run,,,,,,0,127,824.11,537.63,310.2
156213722_2626.1800,156213722,2626.2,A,2898,42.043,21233,6,12.225,0.81584,0.885,184.42,80.481,True,False,,ok,False,False,-15.234,-8.3056,ramp,2625.9,0.051742,11.823,0.0041695,3244.2,False,True,False,2.202,387.06,,False,,,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-8.3056,-15.234,-9.456,-4.6916
165430246_2618.9700,165430246,2619,A,2910,41.767,23703,4,12.689,1.1049,1.04,162.04,25.757,True,False,,ok,True,True,520.08,106.01,flare_decay,2619,0.15374,6.3189,0.59583,25953,False,True,False,3.1005,21.168,,True,False,True,True,True,ok,True,True,1.3322,0.9915,True,0.10332,2.8624,45.592,False,True,,0,55.644,True,,True,False,False,False,False,,,,ok,False,0.56569,0,17.017,25.525,0,106.01,1552.1,845.24,520.08
159159589_2619.7000,159159589,2619.7,A,2945,41.026,13177,2,11.492,0.94673,0.919,166.61,54.583,True,False,,ok,True,True,509.27,146.43,flare_decay,2619.7,0.12533,4.1662,0.84527,14185,False,True,False,2.7002,9.1757,,True,False,True,True,True,ok,True,True,0.99441,0.86107,True,0.092444,2.5164,28.484,False,True,,0,40.797,True,,True,False,False,False,False,,,,ok,True,0.13987,0,16.29,24.435,0,146.43,1716,1188.3,509.27
233161762_2632.4800,233161762,2632.5,A,2947,40.989,16291,1.5,11.516,1.4432,1.26,275.28,60.363,True,False,,ok,True,True,446.88,217.04,flare_decay,2632.5,0.42578,2.4911,1.2323,20683,True,True,False,4.6964,0.1456,grazing,True,False,True,True,True,ok,True,True,0.90064,0.6658,True,0.021612,0.60954,35.657,False,True,,0,36.916,True,,True,False,False,False,False,,,,ok,False,1,0,21.668,32.503,0,217.04,1686.6,1366.3,446.88
95436737_2633.9500,95436737,2633.9,A,2961,40.834,12924,4,12.195,1.1353,1.13,155.61,22.381,True,False,,ok,True,True,365.47,140.97,flare_decay,2633.9,0.16727,5.5784,0.92336,17654,True,True,False,3.1353,14.079,,True,False,True,True,True,ok,True,True,0.73613,0.69911,True,0.035916,0.73218,32.547,False,True,,0,30.059,True,,True,False,False,False,False,,,,ok,False,0.99101,0,24.099,36.148,0,140.97,1124.9,730.44,365.47
160603078_2618.1400,160603078,2618.1,A,3043,39.453,9773.5,12,12.595,1.333,1.15,244.65,76.892,True,False,,ok,True,True,390.82,178.89,flare_decay,2618.2,0.40575,16.822,1.2545,13516,True,True,False,4.4086,139.11,,True,False,True,True,True,ok,False,True,3.8068,2.2911,False,1.6073,218.57,273.91,False,True,,0,150.19,True,,True,False,False,False,False,,,,not run,,,,,,0,178.89,1113.4,689.83,390.82
318355088_2618.0700,318355088,2618.1,A,3093,38.745,23615,1.5,12.328,0.93593,1.03,165.55,48.43,True,False,,ok,True,True,205.78,86.529,flare_decay,2618.1,0.4358,2.1881,1.1875,31417,True,True,False,3.2792,0.71496,grazing,True,False,True,False,True,ok,False,False,0.052197,0.037497,True,,,0.1605,True,True,,0,2.0224,True,,True,False,False,False,False,,,,not run,,,,,,0,86.529,761.95,632.65,205.78
229742722_2614.9100,229742722,2614.9,A,3165,37.511,4772.7,4,9.9369,1.4016,1.291,279.83,69.523,True,True,1859.01,ok,True,True,358.52,43.841,flare_decay,2614.9,0.066216,4.7716,2.0845e-08,5312.4,False,True,False,3.3821,7.0028,,True,False,False,True,True,ok,True,True,0.56994,0.75314,True,0.11943,2.353,11.339,False,True,,0,21.379,True,,True,True,False,False,False,1859.01,CP,229742722.01,ok,True,0.0025961,0,21.075,31.612,0,43.841,1285.3,639.6,358.52
239205080_2614.8800,239205080,2614.9,A,3192,36.905,31284,1,7.7478,0.769,1.07,149.26,19.754,True,False,,ok,True,True,333.36,698.44,flare_decay,2614.9,0.9,7.8501,1.7252,22436,True,True,False,3.5205,27.741,,False,True,False,False,False,ok,False,False,-0.22721,-0.16946,True,,,-1.024,True,True,,0,-8.3852,True,,True,False,False,False,False,,,,not run,,,,,,0,698.44,1079.7,563.94,333.36
165412851_2612.5800,165412851,2612.6,A,3264,35.291,17463,6,12.849,1.0829,0.83,159.52,24.059,True,False,,ok,True,True,507.65,251.41,flare_decay,2612.6,0.42105,10.421,1.2197,21973,True,True,False,4.0358,43.088,,True,False,True,True,True,ok,True,True,0.92776,0.71075,True,0.18598,4.1666,30.833,False,True,,0,32.742,True,,True,False,False,False,False,,,,ok,False,1,0,23.406,43.088,0,251.41,1476.3,854.47,507.65
27002835_2633.9800,27002835,2634,A,3281,35,8708.6,4,11.526,1.8846,2.07,151.14,23.493,True,False,,ok,True,True,155.24,82.893,flare_decay,2634,0.40427,2.9094,1.2475,14319,True,True,False,5.1196,0.31214,grazing,True,False,True,False,True,ok,False,False,0.017417,0.024216,True,,,-6.0537,True,True,,0,0.60958,True,,True,False,False,False,False,,,,not run,,,,,,0,82.893,458.95,281.38,155.24
372680354_2612.5500,372680354,2612.6,A,3282,34.981,24225,1.5,12.563,1.2882,1.05,140.99,40.146,True,False,,ok,True,True,69.906,50.649,flare_decay,2612.5,0.16342,2.2322,0.74937,26672,False,False,False,3.6339,0.51442,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,50.649,590.79,323.7,69.906
67665621_2630.1000,67665621,2630.1,A,3295,34.688,3180.3,6,10.302,1.1759,1.172,148.68,37.481,True,False,,ok,True,True,177.42,15.804,flare_decay,2630.1,0.06059,8.1446,0.82433,3456.6,False,True,False,2.9149,54.568,,True,False,True,False,True,ok,False,False,0.060438,0.063724,True,,,0.13767,True,True,,0,2.0965,True,,True,False,False,False,False,,,,not run,,,,,,0,15.804,531.2,299.53,177.42
27036287_2632.6300,27036287,2632.6,A,3296,34.671,17652,2,12.098,0.89811,0.85,151.47,23.429,True,False,,ok,True,True,273.97,134.95,flare_decay,2632.6,0.16285,3.1997,0.87598,21131,True,True,False,2.7167,4.0711,,False,True,False,False,False,ok,False,False,0.10147,0.10004,True,,,-0.55185,True,True,,1,3.5181,True,,True,False,False,False,False,,,,not run,,,,,,0,134.95,1264.7,897.27,273.97
259166949_2631.2400,259166949,2631.2,A,3344,33.998,15108,3,12.008,1.1741,1.14,291.98,68.213,True,False,,ok,True,True,482.94,146.76,flare_decay,2631.2,0.13217,6.9391,0.83991,15867,False,True,False,3.1357,27.103,,True,False,True,True,True,ok,True,True,1.4262,0.89872,True,0.097983,2.7196,40.662,False,True,,0,48.487,True,,True,False,False,False,False,,,,ok,False,0.58579,0,19.033,28.55,0,146.76,1381.1,876.55,482.94
139414273_2617.0300,139414273,2617,A,3347,33.956,9400.2,2,11.251,1.6302,1.29,153.75,33.732,True,False,,ok,True,True,317.66,115.78,flare_decay,2617,0.39141,3.4415,1.2543,11340,True,True,False,5.1374,0.66949,grazing,True,False,True,True,True,ok,True,True,0.73616,0.69025,True,0.21623,3.9841,21.671,False,True,,0,24.997,True,,True,False,False,False,False,,,,ok,False,0.99892,0,18.966,28.449,0,115.78,1063.9,780.45,317.66
88047423_2617.2400,88047423,2617.2,A,3354,33.909,27103,2,12.803,0.98874,0.85,147.53,22.596,True,False,,ok,True,True,218.36,111.46,flare_decay,2617.2,0.42598,3.7232,1.1712,32451,True,True,False,3.6682,2.5945,,True,False,True,False,True,ok,False,False,0.051337,0.044811,True,,,-4.9098,True,True,,0,1.7408,True,,True,False,False,False,False,,,,not run,,,,,,0,111.46,966.26,676.81,218.36
414964447_2614.5200,414964447,2614.5,A,3383,33.598,21098,16,9.691,0.61692,0.60168,140.78,22.308,True,False,,ok,True,True,938.48,80.631,step,2614.6,0.14308,14.53,0.11029,24699,False,True,False,2.0581,880.08,,True,False,True,False,True,ok,False,False,0.93688,0.13124,True,0.2922,13.879,4.9746,False,True,,1,31.477,True,,True,False,False,False,False,,,,ok,False,1,1.2832e-65,21.393,880.08,0,80.631,1762.9,938.48,1076.5
405504412_2627.9400,405504412,2627.9,A,3418,33.083,1884.9,24,8.7014,0.72764,0.63,224.57,59.583,True,False,,ok,True,True,776.09,856.36,step,2628,0.30561,57.728,1.2577,1835.7,True,True,False,2.7307,23635,,True,False,False,True,True,ok,True,True,1.0703,0.67684,True,0.71677,44.953,20.094,False,True,,0,35.41,True,,True,False,False,False,False,,,,ok,False,1,0,17.669,23635,0,856.36,3183.2,776.09,1237
171557723_2629.6600,171557723,2629.7,A,3421,33.033,10972,6,12.262,0.88878,0.91,156.21,20.3,True,False,,ok,True,False,155.79,-44.856,flare_decay,2629.7,0.10433,6.2323,1.2864e-09,13178,False,True,False,2.4957,38.946,,True,False,False,False,True,ok,False,False,0.046593,0.04343,True,,,-21.06,True,True,,0,1.5391,True,,True,False,False,False,False,,,,not run,,,,,,0,-44.856,896.69,499.53,155.79
4754338_2634.5900,4754338,2634.6,A,3522,31.321,4069.1,24,11.229,0.71176,0.63,145.81,34.435,True,False,,ok,True,True,699.63,647.94,step,2634.6,0.3693,69.076,1.276,5876.9,True,False,True,2.8015,37502,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,647.94,1115.9,699.63,1051
105506417_2617.4400,105506417,2617.4,A,3546,30.999,14212,3,12.544,1.3587,1.01,148.74,43.144,True,False,,ok,False,False,-147.07,-69.83,flare_decay,2617.4,0.10893,4.0528,0.00027941,14366,False,True,False,3.7009,3.2514,,True,False,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-69.83,682.3,344.77,-147.07
467254810_2628.4800,467254810,2628.5,A,3555,30.851,4862,24,8.24,0.38733,0.37711,307.63,65.45,True,False,,ok,False,False,-294.37,5582,step,2628.8,0.071475,68.922,0.90831,4168.5,True,True,False,1.4153,,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,5582,26626,-294.37,8334.2
95341392_2634.6500,95341392,2634.7,A,3562,30.608,3051.5,24,11.559,0.9995,0.639,153.78,23.42,True,False,,ok,True,True,133.11,147.36,step,2634.7,0.35426,68.733,1.2768,4262.5,True,True,False,3.8732,13989,,False,True,False,False,False,ok,False,False,,,True,0.66685,82.307,13.24,False,False,95341393,0,,True,,True,False,False,False,False,,,,not run,,,,,,0,147.36,248.07,133.11,220.06
149367783_2631.5300,149367783,2631.5,A,3572,30.446,7816,6,11.658,0.42977,0.42463,139.03,29.137,True,False,,ok,True,True,130.41,22.199,flare_decay,2631.5,0.09148,7.3124,0.688,8812.1,False,True,False,1.5376,268.95,,True,False,True,False,True,ok,False,False,0.058422,0.042107,True,,,1.3869,True,True,,0,1.7787,True,,True,False,False,False,False,,,,not run,,,,,,0,22.199,608.55,312.83,130.41
88660728_2631.5300,88660728,2631.5,A,3592,30.202,4840.7,2,9.316,2.8696,1.28,157.9,39.006,True,False,,ok,True,True,318.81,128.96,flare_decay,2631.5,0.088572,3.6063,0.93642,5438,True,True,False,7.0981,0.27607,grazing,True,False,True,True,True,ok,True,True,1.1689,0.66088,True,0.067131,1.7151,25.431,False,True,,1,35.302,True,,True,False,False,False,False,,,,ok,False,1,0.27053,21.606,32.41,0,128.96,1305.8,906.75,318.81
23972118_2620.4100,23972118,2620.4,A,3598,30.14,3187.6,2,9.3629,1.8002,1.31,147.68,43.041,True,False,,ok,True,True,128.42,85.527,flare_decay,2620.4,0.33854,4.7796,1.2712,3329.3,True,True,False,5.43,1.6411,grazing,True,False,False,False,True,ok,False,False,0.07634,0.10099,True,,,1.2414,True,True,,0,2.3009,False,"Erminia (V=12.7, 59"")",True,False,False,False,False,,,,not run,,,,,,0,85.527,436.42,232.09,128.42
407587481_2620.4200,407587481,2620.4,A,3653,29.51,1945.3,24,11.034,2.2709,0.94,151.62,33.954,True,False,,ok,True,True,75.058,74.126,step,2620.4,0.32112,66.181,1.262,2632.3,True,True,False,7.5573,1687.2,,False,True,False,False,False,ok,False,False,-1.3189,-4.0772,True,,,-2.1041,True,True,,0,-38.921,True,,True,False,False,False,False,,,,not run,,,,,,0,74.126,150.57,75.058,128.48
230081369_2625.7100,230081369,2625.7,A,3696,29.09,8975.8,6,12.102,0.79015,0.85,245.76,66.141,True,False,,ok,False,False,-7.8934,-3.0492,step,2625.5,0.38448,6.1515,1.3334,2225.4,True,True,False,2.8457,25.263,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-3.0492,-5.3395,-7.8934,-6.6543
357031900_2625.6800,357031900,2625.7,A,3712,28.962,11476,6,11.445,1.696,1.05,273.9,55.248,True,False,,ok,False,False,-13.306,-7.4579,step,2626.5,0.17225,22.323,1.1299,1171.8,True,True,False,4.8222,248.48,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-7.4579,-13.078,-13.306,-10.523
160297980_2626.1200,160297980,2626.1,A,3715,28.945,8881.6,6,11.711,0.84882,0.91,186.81,81.005,True,False,,ok,False,False,-3.3417,3.6517,flare_decay,2626,0.29349,0.63588,1.2309,2783.3,True,True,False,2.7919,,grazing,True,True,True,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,3.6517,-2.4571,-1.1925,-3.3417
236865152_2629.0900,236865152,2629.1,A,3716,28.919,9731.9,4,8.7798,1.8626,1.58,302.63,62.709,True,False,,ok,True,True,4540.7,1371.8,flare_decay,2629.1,0.10612,9.0903,0.81977,10585,False,True,False,4.3601,22.667,,True,False,True,True,True,ok,True,True,5.4736,0.96564,True,0.062735,4.3595,73.487,False,True,,0,158.29,True,,True,False,False,False,False,,,,ok,False,1,0,18.137,27.206,0,1371.8,10566,6223.4,4540.7
1114721_2619.8800,1114721,2619.9,A,3722,28.822,11040,1.5,11.376,0.89635,0.894,155.41,25.329,True,False,,ok,True,True,175.1,79.397,flare_decay,2619.9,0.40212,2.6928,1.2481,13876,True,True,False,3.215,1.4483,grazing,True,False,True,False,True,ok,False,False,-0.050175,-0.036639,True,,,-19.391,True,True,,0,-1.4462,True,,True,False,False,False,False,,,,not run,,,,,,0,79.397,567.73,431.95,175.1
157264264_2620.2600,157264264,2620.3,A,3725,28.797,3168.1,4,10.242,1.9931,1,197.92,56.785,True,False,,ok,True,True,214,16.69,flare_decay,2620.3,0.054106,5.2693,8.9267e-05,3547.4,False,True,False,5.1797,2.5525,,True,False,True,True,True,ok,True,True,0.73198,0.95624,True,0.10003,1.6273,18.076,False,True,,0,21.079,True,,True,False,False,False,False,,,,ok,True,0.11592,0,15.732,23.599,0,16.69,696.7,353.85,214
166657223_2632.2900,166657223,2632.3,A,3731,28.75,26156,1.5,12.957,1.1821,1.2,166.7,31.689,True,False,,ok,True,True,85.571,37.852,flare_decay,2632.3,0.42932,1.851,1.153,37162,True,True,False,3.9188,0.10792,grazing,False,True,False,False,False,ok,False,False,-0.058236,-0.047749,True,,,0.79528,True,True,,0,-1.6743,True,,True,False,False,False,False,,,,not run,,,,,,0,37.852,340.01,244.01,85.571
236816963_2625.6400,236816963,2625.6,A,3733,28.744,18836,4,12.186,0.78496,0.89,283.79,56.968,True,False,,ok,False,False,-10.109,-8.4904,ramp,2625.4,0.04299,1.8167,0.70755,1927.7,False,False,False,2.0971,1.6096,,False,,,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-8.4904,-10.109,-9.7627,-7.7538
233058265_2618.0100,233058265,2618,A,3738,28.65,11191,2,11.733,1.5065,1.09,269.48,64.069,True,False,,ok,True,True,271.75,130.69,flare_decay,2618,0.39237,4.7256,1.2493,12174,True,True,False,5.0247,2.035,grazing,True,False,True,True,True,ok,False,True,1.791,1.1505,False,1.1744,37.685,50.586,False,False,233058260;233058262,0,51.312,True,,False,True,True,False,False,,,233058265.01,not run,,,,,,0,130.69,991.12,651.96,271.75
160489229_2634.5300,160489229,2634.5,A,3745,28.558,2666.7,24,11.077,0.78911,0.858,238.46,75.475,True,False,,ok,True,True,453.62,348.84,step,2634.6,0.34754,66.842,1.2761,3704.8,True,True,False,2.7575,35632,,False,True,False,False,False,ok,False,False,,,True,,,-2.3138,True,True,,0,,True,,True,False,False,False,False,,,,not run,,,,,,0,348.84,662.89,453.62,720.06
88062464_2630.4300,88062464,2630.4,A,3786,27.892,9270.2,4,12.061,0.99572,0.92,147.82,23.034,True,False,,ok,True,True,92.605,86.663,flare_decay,2630.4,0.40329,5.3167,1.2566,12826,True,True,False,3.5406,8.4598,,True,False,True,False,True,ok,False,False,-0.17131,-0.17503,True,,,-57.682,True,True,,0,-4.7781,True,,True,False,False,False,False,,,,not run,,,,,,0,86.663,434.77,318.26,92.605
8768635_2632.8000,8768635,2632.8,A,3799,27.739,9450.8,4,12.168,1.6256,1.33,140.28,31.657,True,False,,ok,True,True,170.32,23.426,flare_decay,2632.8,0.10587,7.4454,0.85266,10070,False,True,False,4.029,15.774,,True,False,True,False,True,ok,False,False,0.11992,0.08036,True,,,-0.95606,True,True,,0,3.3265,True,,True,False,False,False,False,,,,not run,,,,,,0,23.426,377.65,196.26,170.32
